ID,repeat_coverage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,Distance_closest_pc,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_6,genomic_classification_is_8,DISEASE_DB_is_1
ENSG00000280063,0.0,0.0,0.0,0.217876943,0.000581576,0.001415188,0.003201015,0.0,0.000489507,0.000830764,0.0,0.001461958,0.00249296,0.001451938,0.00017976,0.00112646,1.74e-05,0.000332383,0.001425197,0.001742779,0.0,0.002465424,0.016102526,0.0,0.003219833,0.002206307,0.000131216,0.004212403,7.75e-05,0.002139648,0.0,0.00118608,0.0,8.15e-05,0.0,0.000881789,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000280043,0.0,0.0,0.0,0.262362024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33e-05,0.0,0.0,0.0,0.0,0.0,1.33e-05,0.0,0.0,1.75e-05,0.0,0.0,6.43e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000280036,0.0,0.291958985,0.281705343,0.242969685,0.0,0.000110562,0.0,1.63e-05,5.1e-06,3.52e-05,1.13e-05,0.000106601,6.29e-05,7.17e-05,0.0,6.74e-05,0.0,2.41e-05,0.0,4.53e-05,0.0,0.0,0.0,0.0,8.24e-05,0.0,0.0,1.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000280023,0.0,0.0,0.0,0.220204379,0.000241502,0.000213752,6.79e-05,0.000238901,2.55e-05,0.000126727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45e-05,0.0,0.0,0.000730573,9.44e-05,0.0,8.08e-05,0.0,0.0003345,0.0,0.0012837,0.0,0.0,0.0,0.000217252,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000280018,0.0,0.0,0.039842873,0.332877582,0.004475177,0.041092054,0.01847378,0.007758841,0.002174739,0.002252918,0.002145063,0.002880133,0.003751755,0.008639928,0.002497384,0.0,0.0,0.000712937,0.004785777,0.009711456,0.0,0.003539215,0.002872492,0.0,0.003605044,0.001392215,0.001335127,0.00197074,0.00181414,0.00877198,0.002056787,0.007184816,0.020607828,0.004294723,0.01446778,0.013533546,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279977,0.0,0.03827228,0.051940951,0.22038256,3.45e-05,0.000257977,0.0,0.000103162,1.02e-05,0.000154888,1.69e-05,0.000201781,0.000322908,0.0,0.0,5.22e-05,0.0,0.0,0.00011091,0.000569755,0.0,0.0,0.000331441,0.0,0.000526012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279970,0.0,0.067771084,0.036646586,0.277897289,0.000793506,0.0,0.0,0.000157457,3.06e-05,0.0,1.13e-05,0.0,0.001650115,0.006730898,0.004365607,0.000136388,0.000115923,8.67e-05,0.0,0.0,0.001436744,0.000919165,0.001519106,0.0,0.000818241,0.0,0.0,0.0,0.00051031,0.000403707,0.000356724,0.0,0.0,0.000507393,0.0,0.002134185,0.0,0.0,0.0,0.0,0.0,0,0,1,0
ENSG00000279953,0.0,0.0,0.0,0.220196343,0.000542147,0.00057492,0.000498271,0.000276908,5.61e-05,0.000267534,0.000208861,0.0,0.000232603,0.000412279,0.00013482,9.43e-05,8.69e-05,0.000197503,0.000288367,0.000276006,0.000487654,0.0,0.001035754,0.0,0.000363958,0.0,7.87e-05,0.000277477,5.88e-05,0.001153449,0.0,0.000305062,6.29e-05,0.0,0.0,0.000485623,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279948,0.0,0.025562762,0.040061045,0.223668514,0.000349931,0.000169528,8.3e-05,0.000130309,2.29e-05,0.000239373,8.47e-05,0.000291249,0.000402267,0.000412279,8.35e-05,0.000121233,4.64e-05,9.63e-05,0.000255094,0.000177432,0.000104872,0.0002663,0.001325765,3.76e-05,0.000393181,0.000235969,4.92e-05,0.000159495,4.01e-05,0.000311431,0.0,0.0,4e-05,0.00046209,0.0,6.39e-05,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279880,0.0,0.122544434,0.109448082,0.257074237,0.000147858,0.000663369,0.000188739,0.000211753,3.31e-05,0.000260494,2.82e-05,0.000494934,0.000194292,0.0,0.0,0.000190269,0.0,0.000120429,0.000510187,0.000220805,1.05e-05,0.0,0.000552402,0.0,0.00088997,0.0,9.84e-06,0.000259998,1.6e-05,0.000242224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
ENSG00000279873,0.0,0.170820669,0.120972644,0.216115087,0.000276002,0.001783727,0.001464615,0.0,0.000328888,0.000302736,3.95e-05,0.000473994,0.001592649,0.000976921,0.0,9.93e-05,0.0,4.82e-05,0.000970465,0.003128721,0.00013109,0.000446697,0.003604425,0.0,0.002786803,0.000247767,0.0,0.001424526,9.08e-05,0.001516786,3.21e-05,0.0,0.002873317,0.0,0.000292031,6.39e-05,0.0,0.0,0.0,0.0,0.0,1,0,0,0
ENSG00000279861,0.0,0.093035619,0.110047847,0.223076056,0.000285859,0.000921346,0.002393211,0.001639727,0.000234556,0.001239105,0.0,0.000932759,0.001600858,0.000878333,0.0,0.000523661,0.0,0.000399823,0.000277276,0.002639797,9.44e-05,0.000652865,0.007940782,0.0,0.003310159,0.001097255,0.0,0.000788733,8.02e-05,0.001707105,2.57e-05,0.002682104,0.000311633,0.00014497,0.0,0.000332268,0.0,0.0,0.0,0.0,0.0,0,0,1,0
ENSG00000279837,0.0,0.061277705,0.0,0.216529087,0.000680148,0.0,0.000241586,0.000646118,0.000145323,0.000225292,0.0,0.000354068,0.000629397,0.00086937,0.0,0.000245834,0.0,0.0,0.0,0.000835903,0.0,0.000412336,0.001809117,0.0,0.000579145,0.0,1.97e-05,0.00038672,0.0,0.002883623,0.0,0.0,0.0016954,0.0,0.0,0.000191693,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279809,0.0,0.335480408,0.647879764,0.218977342,0.0,0.0,0.001268327,0.00506035,0.001190625,0.004421352,0.003646607,0.000321707,0.0,0.0,0.0,0.0,0.002005472,0.0,0.0,0.000208976,0.01797503,0.019886608,0.007029319,0.005330924,0.0,0.005946412,0.000656082,0.0,0.001883606,0.0,0.0,0.000746791,0.0,0.0,0.0,0.000166134,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279799,0.0,0.0,0.0,0.216039713,0.000552004,0.0,0.0,0.002416154,0.000277897,0.001696729,0.000462882,0.000906109,0.0,0.002850101,0.0,0.000200372,0.0,0.0,0.000781917,0.000928562,0.000660692,0.005411906,0.023642817,0.0,0.009962356,0.000471937,0.000150899,0.00365308,0.001191615,0.0,0.0,0.0,0.013594648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279792,0.0,0.069757174,0.088300221,0.221252681,0.000379503,0.000243235,0.000218937,0.000396358,5.1e-05,0.000253453,0.0,0.000357875,0.001297106,0.000815595,0.00018618,9.26e-05,0.0,9.15e-05,0.00065437,0.000512582,0.000199256,0.000429516,0.003783955,6.78e-05,0.000156741,0.000342155,4.59e-05,0.000308065,3.47e-05,0.000421009,0.0,0.0,0.000557509,0.0,0.000240758,0.000140575,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279791,0.0,0.0,0.0,0.215963231,0.0,8.84e-05,6.04e-05,8.14e-05,3.31e-05,1.41e-05,1.13e-05,3.81e-06,1.64e-05,8.96e-05,0.0,0.0,0.0,0.0,9.98e-05,3.75e-05,0.0,2.58e-05,0.0,0.0,2.92e-05,0.0,0.0,0.0,8.02e-06,1.73e-05,9.64e-06,0.0,0.0,0.0,0.0,0.000102236,0.0,0.0,0.0,0.0,0.0,1,0,0,0
ENSG00000279789,0.0,0.0,0.0,0.219190161,0.001508154,0.002653478,0.002446058,0.000504949,0.000155521,0.002330362,0.000355629,0.003028613,0.002090693,0.002213758,0.0001605,0.001870698,0.0,0.001377702,0.002018566,0.002314504,0.0,0.001279959,0.017304001,0.0,0.005411552,0.002772632,0.0,0.003845347,0.0,0.002479916,2.25e-05,0.003162881,0.000548932,9.97e-05,0.0,0.000485623,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279766,0.0,0.052238806,0.013432836,0.233352906,0.000414003,0.0,0.000543569,0.000200894,6.37e-05,0.000513947,0.000558845,0.000860423,0.000374902,0.0,0.00021186,0.000277826,0.0,0.0,0.000438095,0.000410066,0.0,0.0007989,0.001049564,0.0,0.00090591,0.000896681,0.000104973,0.000201007,0.000227101,0.000132647,0.0,0.0,0.0,0.0,0.0,0.000127796,0.0,0.0,0.0,0.0,0.0,0,0,1,0
ENSG00000279759,0.0,0.009445844,0.0,0.217995269,0.001138509,0.000921346,0.000732308,0.00098275,0.000229457,0.001703769,0.000118543,0.001482897,0.000919467,0.00107551,5.14e-05,0.001023748,0.0,0.000703303,0.001397469,0.000753101,0.0,0.000876213,0.008465565,0.000120473,0.002032321,0.001864153,3.28e-05,0.001090243,3.47e-05,0.002468381,6.43e-06,0.002704068,0.000737628,0.000244636,0.000102545,0.000319489,0.0,0.0,0.0,0.0,0.0,0,0,1,0
ENSG00000279742,0.0,0.0,0.0,0.215992327,7.89e-05,8.11e-05,8.3e-05,0.0,5.86e-05,0.0,2.82e-05,0.0,0.000161454,9.86e-05,3.85e-05,5.05e-06,0.0,0.0,8.87e-05,5.72e-05,0.0,0.000214758,0.0,5.27e-05,0.002114676,5.9e-05,0.0,9.18e-05,0.000243132,0.0,0.0,0.0,0.0,0.0,0.000343303,7.67e-05,0.0,0.0,0.0,0.0,0.0,1,0,0,0
ENSG00000279738,0.0,0.047952614,0.043677569,0.223508068,0.000123215,0.000316943,0.000271784,0.00024433,5.1e-05,0.000267534,9.03e-05,0.00022272,0.000218921,0.000304728,0.00013482,9.26e-05,6.96e-05,0.000139697,0.000249548,0.000185318,0.000115359,0.000111674,0.0,6.02e-05,0.000185964,0.000176977,5.25e-05,0.000176973,1.87e-05,0.00039794,7.07e-05,0.000236728,0.000162964,0.000181212,7.36e-05,0.000102236,0.0,0.0,0.0,0.0,0.0,0,0,1,0
ENSG00000279700,0.0,0.0,0.048744461,0.236875789,0.0,0.0,1.51e-05,0.000694984,6.12e-05,0.000450584,0.0,0.00051397,0.001247848,0.000457092,0.0,0.000250886,0.0,4.34e-05,0.0,0.000638756,0.0,0.0,0.003065833,0.0,0.000292229,0.0,0.0,0.0,1.07e-05,0.000115345,0.0,0.0,0.0,0.0,0.0,0.000166134,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279696,0.0,0.111393209,0.119009838,0.234838209,0.000763934,0.000995054,0.000332181,0.000385499,8.41e-05,0.000218251,0.000141123,0.00041879,0.000862001,0.00079767,9.63e-05,0.000124601,0.000104331,0.0,0.00038264,0.000895047,0.0,0.00025771,0.0,0.0,0.000233783,0.000637116,0.000147618,0.0,2.14e-05,0.00062863,0.00018961,0.000729708,0.004228493,0.0,0.000951886,0.000153355,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279689,0.0,0.643135075,0.576709283,0.21610705,0.0,0.000552808,0.000951245,0.000352921,6.63e-05,0.000154888,0.000107253,5.71e-05,0.000481626,0.000627381,0.000571381,0.0,6.38e-05,3.37e-05,0.000277276,0.000609184,0.000298885,0.000240529,0.000510972,0.000489421,0.000613681,0.000566325,4.59e-05,0.000102688,0.000307255,0.000236457,0.000170328,0.0,5.43e-05,0.0,1.34e-05,0.000102236,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279673,0.0,0.082116788,0.106447689,0.216005074,0.000276002,0.003486375,0.003638889,0.001656016,0.000652677,0.001415114,0.001710405,0.000258888,0.0,0.0,0.0,4.21e-05,0.000197069,0.0,0.002018566,0.001021221,0.000398513,0.0005326,0.0,0.000406596,5.84e-05,0.000412945,0.003874163,0.00129999,0.000109543,0.0,0.00080986,0.002128111,0.000571804,0.004022905,0.001246146,3.83e-05,0.0,0.0,0.0,0.0,0.0,1,0,0,0
ENSG00000279672,0.0,0.0,0.0,0.216538509,0.001286367,0.001223548,0.003752133,0.00468571,0.001567954,0.004329827,0.002116838,0.002482282,0.008212266,0.008523415,0.005745909,0.000648262,2.9e-05,0.0,0.002556481,0.004230772,0.0002045,0.00786874,0.046153209,0.0,0.001429266,0.005002537,0.0,0.00319426,0.000109543,0.00634397,0.000899844,0.004353842,0.011235955,0.002536967,0.007501399,0.000485623,0.0,0.0,0.0,0.0,0.0,1,0,0,0
ENSG00000279649,0.0,0.225675176,0.18645949,0.223783791,0.0,8.11e-05,2.26e-05,0.0,2.8e-05,8.45e-05,1.13e-05,0.000131348,0.00022713,0.0,0.0,3.37e-05,0.0,0.0,0.00022182,0.000128145,0.0,0.0,0.000690503,0.0,0.000249723,4.72e-05,6.56e-06,0.000113613,5.34e-06,0.000121112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279632,0.0,0.029646522,0.0,0.2166984,0.000374574,0.000515954,0.0,0.000190035,4.08e-05,0.000323857,2.26e-05,0.000218913,0.000333854,0.0,0.0,3.54e-05,0.0,0.000105977,0.00043255,0.000437666,0.0,0.0,0.0,0.0,0.000696037,0.0,0.0,0.0,5.34e-06,0.0,0.0,0.000583278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279613,0.0,0.0,0.024336283,0.216030568,6.9e-05,5.9e-05,0.000196289,3.8e-05,1.27e-05,0.000147848,2.26e-05,0.000154191,0.000383111,0.000152364,5.78e-05,0.0,0.0,0.0,9.98e-05,0.000130117,2.62e-05,0.0,0.000911464,0.0,0.000103608,3.54e-05,6.56e-06,0.000321174,0.0,0.0,0.0,0.0,0.000171541,0.0,0.0,1.28e-05,0.0,0.0,0.0,0.0,0.0,1,0,0,0
ENSG00000279608,0.0,0.13295913,0.064374671,0.216844159,0.000162644,0.000125303,7.55e-05,0.000108591,1.27e-05,0.000260494,5.08e-05,0.0003179,0.000158718,0.000170289,0.0,0.00016838,0.0,0.000105977,0.000249548,0.000112374,0.0,6.01e-05,0.001532916,0.0,0.000191277,0.000165178,0.0,0.00014857,0.0,0.0,0.0,1.46e-05,0.0,0.0,0.0,3.83e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279598,0.0,0.51169126,0.480136209,0.292497588,0.000113358,0.000552808,3.77e-05,0.000141169,1.53e-05,8.45e-05,0.0,0.000258888,0.000218921,0.000134439,0.0,0.000159961,0.0,8.67e-05,0.000399277,0.001044879,0.0,0.0,2.76e-05,0.0,3.19e-05,4.72e-05,0.0,0.0,0.0,5.77e-05,0.0,0.0,2e-05,0.0,0.0,1.28e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279594,0.0,0.267383059,0.205436157,0.218703281,0.000414003,0.00038328,0.0,4.34e-05,1.27e-05,0.000260494,0.0,0.000348357,0.00080727,0.00079767,0.0,0.000158277,0.0,4.34e-05,0.000266185,0.000406123,0.0,8.59e-05,0.000731933,0.0,0.000361301,0.0,1.64e-05,9.61e-05,0.0,0.000288362,0.0,0.000390479,0.0,0.0,0.0,8.95e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279583,0.0,0.316782522,0.332671301,0.23447104,9.86e-05,0.0,0.0,8.14e-05,1.53e-05,0.0,0.0,0.000226527,5.2e-05,0.0,0.0,6.74e-05,0.0,6.26e-05,0.0,0.000518496,3.15e-05,0.000103084,0.005496402,0.0,0.000417091,0.0,0.0,0.000128907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
ENSG00000279579,0.0,0.0,0.0,0.473424312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92e-05,0.0,0.0,0.0,0.0,0.0,0.000305003,1.18e-05,0.0,0.0,0.000124291,0.0,0.0,0.0,7.87e-05,0.0,0.0,0.0,0.0,3.66e-05,0.0,0.0,3.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
ENSG00000279571,0.0,0.40296496,0.39083558,0.237862572,0.000542147,0.000132674,0.0,0.000255189,0.00010708,0.000640674,0.000474172,0.000548234,0.000136825,0.0,0.0,0.000153225,0.0,0.0,0.000637734,0.000177432,0.001557347,0.001116743,0.0,0.0,0.00342705,0.001120851,0.000731531,0.003176781,0.000876345,0.00023069,0.0,0.0,0.0,0.0,0.0,0.000102236,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279561,0.0,0.0,0.0,0.235527655,0.00095615,0.01489633,0.003314258,8.69e-05,2.04e-05,0.000288655,0.000107253,0.000104697,0.000675918,0.001613265,0.000937321,4.88e-05,4.06e-05,0.000154149,0.001586016,0.00424063,3.15e-05,0.000541191,0.001146235,9.79e-05,0.001981845,0.000141581,0.000600315,0.000332098,0.000975201,0.000916992,0.000376006,0.00207442,0.00654716,0.001041969,0.004917708,0.000549521,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279557,0.0,0.852040816,0.960034014,0.220146463,4.44e-05,0.001452042,0.000211388,0.0,1.02e-05,0.000154888,2.82e-05,0.000125637,0.0001724,0.000259915,0.0,0.0,0.0,0.0,0.000393731,0.000666356,0.0,0.0,0.0,0.0,0.0,4.72e-05,2.95e-05,0.0,0.0,0.0,4.5e-05,0.0,0.000411699,0.0,0.0,0.000127796,0.0,0.0,0.0,0.0,0.0,1,0,0,0
ENSG00000279555,0.0,0.01669051,0.009537434,0.222064055,0.00014293,0.000213752,4.53e-05,0.000179175,3.57e-05,0.0,3.39e-05,0.000435922,0.00075254,0.0,2.57e-05,0.000126285,0.0,4.82e-05,0.000371549,0.000388379,1.57e-05,9.45e-05,0.0,0.0,0.002042947,0.000106186,4.59e-05,0.000332098,1.6e-05,0.0,0.0,0.0,0.0,0.0,4.46e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279539,0.0,0.080527753,0.047315742,0.219373053,0.000182359,0.000243235,0.000332181,0.0,7.65e-06,0.000126727,0.000107253,0.0,0.000177873,0.00031369,0.00023112,4.71e-05,3.48e-05,5.78e-05,0.000171911,0.000116317,0.000162551,0.000652865,0.000483352,0.0,0.000162054,0.0,4.59e-05,0.000144201,0.00014962,0.000305664,7.71e-05,8.54e-05,0.0,0.0,0.000111462,5.11e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279529,0.0,0.115979381,0.131443299,0.231588279,0.000266145,0.001378334,0.001691102,0.000287767,0.000122377,0.000274574,0.000327404,0.000456862,0.00070602,0.00051983,0.000365941,0.000134704,1.74e-05,0.0001686,0.001037011,0.000721558,0.0,0.000352203,0.000897654,0.0,0.00135488,0.000648914,0.000203385,0.001328393,0.00031527,0.001003501,0.000221747,0.000636969,0.000617549,0.000126848,0.0,0.000153355,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279520,0.0,0.0,0.0,0.216694798,0.000305574,0.00104665,0.001759048,0.0,0.000293195,0.002935834,0.000406433,0.002897265,0.004364733,0.001676003,0.0,0.001060792,0.0,0.000452811,0.001369741,0.003615674,0.0,0.001340091,0.018298325,0.000564717,0.004091207,0.002831625,7.54e-05,0.0,0.000106871,0.002301131,0.000160686,0.002462459,0.0,0.0,0.000394576,0.000523962,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279519,0.0,0.032862056,0.0,0.216253641,0.001552512,0.001754244,0.000702109,0.000347492,0.000109629,0.00152776,0.000993503,0.001741786,0.000851055,0.00135335,0.0002889,0.000915985,0.000730316,0.001343982,0.004331045,0.000940391,0.0,0.000566962,0.003107263,0.0,0.001450519,0.001109053,0.000554389,0.001079319,9.89e-05,0.001851286,0.0,0.001618048,0.001077851,0.0,0.000430244,0.001188498,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279516,0.0,0.0,0.0,0.219321788,0.001591941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86e-06,0.0,0.002293617,0.004515888,0.0,0.0,0.0,9.84e-06,1.75e-05,0.0,0.001072708,0.000562403,0.0,0.000766218,0.0,0.00032324,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279500,0.0,0.0,0.0,0.218507088,0.000857578,0.016296777,0.009489801,0.000933884,0.000260051,0.001239105,0.000112898,0.001203069,0.001157544,0.001317499,5.78e-05,0.000604483,0.0,0.000746657,0.001053647,0.015586433,0.0,0.000549781,0.004529699,0.0,0.001272525,0.000837689,0.0,0.001125201,0.0,0.001920493,0.0,0.002159838,0.001386625,0.0,0.0,7.67e-05,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279491,0.0,0.0,0.0,0.215985677,0.000133072,0.000464359,0.000234036,0.0,9.69e-05,3.52e-05,0.0,4e-05,0.000207975,0.000206139,0.00011556,2.53e-05,0.0,1.45e-05,0.000122001,0.0,0.000104872,0.000300661,0.000483352,4.52e-05,0.000539296,0.0,2.95e-05,0.0,8.28e-05,0.000242224,2.89e-05,0.0,0.0,0.0,0.0,0.000115016,0.0,0.0,0.0,0.0,0.0,1,0,0,0
ENSG00000279479,0.0,0.036307054,0.045643154,0.216152773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279476,0.0,0.0,0.0,0.236081595,0.000147858,9.58e-05,0.0,7.6e-05,7.65e-06,0.000415382,3.95e-05,0.001109793,0.000804534,0.00027784,1.28e-05,0.000186901,0.0,0.0,7.76e-05,0.000167575,0.0,1.72e-05,0.0,0.0,0.000273633,2.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279456,0.0,0.10633067,0.107559926,0.233548545,0.000803363,0.002889343,0.000415226,0.00061354,0.000163169,0.000415382,0.000152412,0.000847098,0.000913994,0.001971768,0.0,0.000313186,0.0,0.000399823,0.000526824,0.002034556,0.0,0.000146036,0.000897654,0.0,0.0,0.000176977,8.53e-05,0.0,0.0,0.000432543,0.00021532,0.0,0.0,0.0,0.000474829,1.28e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279434,0.0,0.101284585,0.100296443,0.226058299,0.00021193,0.000117932,9.81e-05,0.0,2.55e-05,0.000246413,3.95e-05,0.000125637,0.000320172,0.000304728,0.0,0.000240783,4.64e-05,0.000139697,0.000332731,6.9e-05,0.0,0.000163216,0.0,0.0,0.00021253,0.000129783,0.0,0.000183528,1.34e-05,0.0,0.0,0.000143989,0.0,0.0,3.12e-05,0.000153355,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279429,0.0,0.05914718,0.0,0.247137398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000279425,0.0,0.0,0.0,0.228439493,0.000345003,8.11e-05,2.26e-05,0.000320344,7.14e-05,0.000352018,0.0,0.001231623,0.000254495,0.000224065,0.0,0.000158277,0.0,0.00010116,0.000610006,8.48e-05,0.0,0.0,0.0,0.0,0.001445206,0.0,0.0,0.000471929,0.0,0.000271061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279423,0.0,0.168656716,0.155223881,0.21631793,0.030902379,0.0,0.0708149,0.086226836,0.008974303,0.176692153,0.064092215,0.014341653,0.026089883,0.116155053,0.141188857,0.013574767,0.091475007,0.037511079,0.039001586,0.006285043,0.0,0.094914526,0.0,0.0,0.011388965,0.060089432,0.024137252,0.019362197,0.008811538,0.005034805,0.005077692,0.002150076,0.0,0.015792621,0.003071895,0.012690096,0.0,0.0,0.0,0.0,0.0,1,0,0,0
ENSG00000279407,0.0,0.006680027,0.009352037,0.219695884,0.001616584,0.001533121,0.000913497,0.001275947,0.000609335,0.000844844,0.000406433,0.000740497,0.001663798,0.001846292,0.000725461,0.000127969,1.16e-05,0.000125246,0.000909464,0.000739301,0.000634475,0.001357272,0.006504537,0.0,0.003320785,0.0,0.000127936,0.00038235,0.000371378,0.00475221,0.000488487,0.001791323,0.00163536,0.000498333,0.001854729,0.001022364,0.0,0.0,0.0,0.0,0.0,0,0,1,0
ENSG00000279394,0.0,0.0,0.0,0.22126903,9.86e-05,0.00019164,0.0,0.000108591,2.04e-05,5.63e-05,0.0,3.24e-05,0.000218921,0.000224065,0.0,2.02e-05,0.0,0.0,6.65e-05,0.000163632,0.0,1.72e-05,0.0,0.0,0.000491476,0.0,0.0,2.84e-05,0.0,8.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279372,0.0,0.0,0.0,0.216483918,8.38e-05,0.000257977,0.0,0.0,0.000117278,0.000176009,0.000107253,0.000272213,0.0,0.00086937,0.0,0.0,0.0,0.0,0.0,0.000520468,0.0,0.0,0.0,0.0,0.000796988,0.000283162,0.000265713,0.00053092,0.000109543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279356,0.0,0.027306968,0.017419962,0.217866413,0.000157715,0.00028746,5.28e-05,0.0,2.55e-05,0.0,1.13e-05,0.000178938,0.000164191,0.000259915,1.28e-05,9.77e-05,0.0,0.00020232,0.000144183,0.000122231,0.0,4.3e-05,0.000331441,0.0,0.000281603,0.00015338,0.0,0.000198822,0.0,0.000467147,0.0,0.0,0.000428853,0.0,0.0,3.83e-05,0.0,0.0,0.0,0.0,0.0,0,1,0,0
ENSG00000279347,0.0,0.0,0.0,0.220278367,0.000310502,0.001415188,0.000392577,0.000798145,0.000545597,1.41e-05,0.0,0.000150384,9.3e-05,0.0,0.0,5.89e-05,0.0,0.0,0.0,0.0,0.0,0.000137445,0.001021944,0.0,0.001963248,0.0,1.97e-05,0.000174789,1.34e-05,0.001389906,0.0,0.0,0.001152186,0.0,0.00044139,0.000319489,0.0,0.0,0.0,0.0,0.0,0,1,0,0
