ID,gene_length,Length_ExonProj,Distance_closest_pc,K562_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,keratinocyte_nucleus,keratinocyte_cytosol,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,A549_cytosol,A549_nucleus,MCF.7_nucleus,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,NCI.H460_nucleus,min_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_6,genomic_classification_is_8,with_repeat_Alu,with_repeat_L2
ENSG00000255517,0.004345944,0.021714211,0.215998424,0.0,0.000412491,0.004013525,0.000475898,0.000476153,0.00016838,0.0,0.000437666,0.0,0.000907865,0.0,0.000255811,0.011708616,0.004225877,0.0020642,0.004238289,0.001763179,0.006145099,0.001730174,0.003011264,0.0,0.0,0.0,0.003291465,0,0,0,0,1,0
ENSG00000255495,0.001136611,0.014115875,0.216041099,0.000330618,0.000555354,0.000925764,0.000571077,0.002520325,0.000330024,0.00122299,1.58e-05,0.0,7.36e-05,0.00040298,0.000234155,0.001176875,0.001463866,0.000294886,0.003874163,0.002584685,0.000189697,0.000726673,0.000806646,0.000861495,0.00058324,0.0,0.00041065,1,0,0,0,0,1
ENSG00000255327,0.000516227,0.007576502,0.365251907,0.0,0.0,6.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000314919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000255197,0.016909211,0.011408421,0.216491954,3.86e-05,0.0,0.001631377,0.0,0.0,0.000218894,0.000556431,0.0,0.0002045,0.0,0.0,0.0,0.0,0.0,5.84e-05,0.000121375,0.000100503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000255153,0.000567004,0.009508837,0.215980412,0.000566774,0.000295787,0.000818511,0.0,0.000333854,5.05e-05,0.0,0.000238548,0.0,0.000654339,0.000314708,0.0,0.002164762,0.003645855,0.000711976,0.000393649,0.000192267,0.002407276,0.0,0.000931981,0.0,0.0,0.0,0.000252945,1,0,0,0,0,0
ENSG00000255121,0.002026501,0.015698861,0.215986785,0.0,0.000577488,0.000519331,0.000230334,0.000582877,0.000227313,0.000370954,0.000277977,0.003618078,0.001337652,0.003269893,0.000632082,0.002267846,0.001822927,0.001400043,0.000702008,0.000592096,0.001015277,0.001326466,0.001034821,0.0,0.0,0.000964372,0.000204694,1,0,0,0,1,0
ENSG00000255052,0.04016613,0.014366969,0.221120223,0.0,3.82e-05,0.0,1.71e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-05,0.0,4.52e-05,0.000111534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000255031,0.001923647,0.012456468,0.234964293,0.000790049,0.001287778,0.001241878,0.011396798,0.011485131,0.002549268,0.000237643,0.016674684,0.002469731,0.01315197,0.004340668,0.005223137,0.012189674,0.129124028,0.006365281,0.0,6.34e-05,0.00016565,0.019499057,0.00037922,0.0,0.006953141,0.004614118,0.011206908,0,0,0,0,0,0
ENSG00000254615,0.001749835,0.014749069,0.215939123,0.000201806,0.000412491,0.004403023,0.003017191,0.0,0.001564247,0.00259668,0.001399743,0.001945372,0.0,0.001101478,0.0,0.00289494,0.002610101,6.11e-05,0.000498622,0.001841834,0.0,0.006984134,0.005951826,0.004568606,0.0,0.0,0.001016721,0,0,0,1,0,0
ENSG00000254614,0.002708729,0.0,0.216036942,0.0,0.000384321,0.001021727,0.000135155,0.000651289,0.000469779,0.005407818,0.000394294,0.000870436,0.0,0.000633254,0.000660506,0.001503307,0.001090994,0.000735886,0.000741373,0.0,0.001167569,0.001770544,0.002789517,0.000407563,0.0,0.0,0.001153148,0,0,0,0,1,0
ENSG00000254539,0.001712078,0.008744637,0.216028906,0.002125403,0.000275665,0.000186282,0.000376911,0.000103987,0.000478198,0.000115923,0.0,0.0,3.86e-05,0.0,0.001067908,0.0,0.0,0.0,0.000141058,0.000745036,0.0,0.003010502,0.000311732,0.0,0.0,0.0,5.99e-05,0,1,0,0,0,0
ENSG00000254531,0.000674416,0.0,0.216083496,0.0,0.001128818,0.014354985,0.002366163,0.001480452,0.002020556,0.0,0.000755073,0.0,0.000987545,0.0,0.00022468,0.042333133,0.0,0.00297808,0.006321349,0.006668182,0.011713093,0.010767447,0.012025774,0.0,0.0,0.001450369,0.004555137,0,0,0,0,0,0
ENSG00000254485,0.04599045,0.017260014,0.215879267,0.001524279,0.000124754,0.0,0.0,0.00023534,0.0,0.000620189,0.0,0.0,0.000164188,0.0,0.0,0.00237093,0.0,0.001405356,0.001581157,0.000227225,0.001795438,0.000801647,0.000626677,0.0,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000254477,0.001232306,0.008853808,0.227454095,0.0,9.26e-05,0.000203216,0.000491126,7.11e-05,2.86e-05,0.0,0.0,0.0,6.04e-05,3.84e-05,0.0,0.0,0.0,0.000100952,0.000104973,0.000284031,1.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000254369,0.016849972,0.064345681,0.216101508,0.0,0.0,0.000519331,0.000102794,0.0,5.56e-05,0.0,0.0,4.72e-05,0.0,0.0,0.0,0.0,0.000372872,3.98e-05,0.0,0.0,3.74e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000254154,0.071055792,0.084859005,0.201066702,0.0,0.000173045,0.000124188,0.000473994,0.001713055,0.000271091,0.000173885,0.000254319,0.0,3.5e-05,1.92e-05,0.0,0.000635684,0.001519106,9.56e-05,3.28e-05,0.000159495,2.67e-05,0.00050175,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000253837,0.019455846,0.051638118,0.240644743,0.0,2.01e-06,0.000508041,0.000477801,0.0,0.0,0.0,0.000768873,0.0,0.0,0.0,4.06e-06,0.0,0.0,0.0,0.000383808,0.000779994,0.0,7.5e-05,0.0,0.0,0.001269406,0.0,0.0,0,0,0,0,1,1
ENSG00000253616,0.001981584,0.008875643,0.216557629,0.0,0.000160972,0.00059836,0.0,0.001529709,0.0,0.000568024,0.0,0.0,0.0,0.0,0.0,0.004235031,0.008120313,0.0,0.000534707,0.000786548,0.00016565,0.0049829,0.002423152,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000253559,0.00181298,0.008646383,0.21605634,0.002563365,0.000126766,0.000225796,0.000447344,0.0,0.0,0.0,0.0,0.003376873,0.000463591,0.0,0.000300476,0.004114767,0.0,0.000491476,0.000797139,0.000932934,0.000451531,0.0,0.0,0.000866376,0.002644595,0.0,0.0,0,0,0,0,1,1
ENSG00000253320,0.073892113,0.0,0.224090273,0.002640652,0.000826995,0.0,0.000363586,0.0,0.00018185,0.000765093,0.001827552,0.0,0.0,0.0,0.000412816,0.017043209,0.012843353,0.003464243,0.004067708,0.001426711,0.005990136,0.0,0.0015683,0.0,0.005094777,0.0,0.0,0,0,0,0,1,1
ENSG00000253200,0.001745929,0.029279796,0.219281053,0.0,0.000533221,0.000429013,0.00101271,0.000963251,0.000779598,0.000486877,0.001498316,0.000529603,0.001017726,0.000406818,0.0,0.001219826,0.007015509,0.000749169,0.000780737,0.001863682,0.000125574,0.004014003,0.000957691,0.016326909,0.002281499,0.000398327,0.003709019,0,0,0,0,1,0
ENSG00000253161,0.086433898,0.015873536,0.25517826,0.0,0.0,0.0,2.28e-05,0.0,0.00392493,0.027178197,1.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000154084,0.000101693,3.28e-05,7.48e-05,0.00940061,0.012061125,0.0,0.0,0.0,0.0,1,0,0,0,1,0
ENSG00000253102,0.000900306,0.007063396,0.216257797,0.0,0.0,7.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13e-05,0.0,0.0,3.47e-05,0.0,0.0,0.0,0.0,0.0,0.002082948,0,0,0,0,0,0
ENSG00000251602,0.001814933,0.024137818,0.22181244,0.000266212,0.000513099,0.000784641,6.66e-05,0.000317435,0.0,0.000197069,0.0,0.00156259,0.000206443,0.0,3.65e-05,0.001425994,0.001063374,7.44e-05,0.000715129,0.00029714,0.000272522,0.000784345,0.001873604,0.0,0.0,0.0,0.000516431,0,0,0,0,1,0
ENSG00000251396,0.086020525,0.047598773,0.215965725,0.000360674,8.25e-05,9.6e-05,0.0,0.0,0.000136388,0.0,0.0,0.0,0.0,0.0,7.44e-05,0.000171807,0.0,0.0,0.0,0.000417308,0.000162979,0.0,0.0,0.002125671,0.0,0.0,0.0,1,0,0,0,1,0
ENSG00000251359,0.001376823,0.023089772,0.215974592,2.15e-05,0.000138839,0.000293535,8.57e-05,0.000388584,3.54e-05,0.000110127,0.0,0.0,0.000129178,0.0,0.0,0.000455287,0.000566212,6.64e-05,0.000288676,0.000190083,5.61e-05,0.000680535,0.000462777,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000251161,0.002251741,0.005687835,0.216734424,0.0,8.85e-05,0.000254021,0.000245563,4.1e-05,0.0,0.000133312,5.52e-05,8.39e-05,0.0,0.0,1.89e-05,0.000146036,0.001546726,0.000278946,2.62e-05,0.000122352,6.68e-05,5.19e-05,3.21e-05,0.0,0.0,0.0,0.0,0,1,0,0,1,0
ENSG00000250988,0.004280195,0.010753393,0.231324471,0.0,0.000994004,0.005644902,0.001726557,0.00541008,0.001527203,0.001843179,0.006635964,0.020607313,0.016550427,0.022206103,0.016959292,0.040254274,0.023642817,0.01907459,0.013912216,0.021807051,0.00677564,0.015508123,0.007111982,0.016187801,0.018626526,0.0,0.001881958,0,0,0,0,0,0
ENSG00000250903,0.153766083,0.143112916,0.215964062,0.003194545,0.001668075,0.005345722,0.002813507,0.022959316,0.0,0.000533247,0.004494949,0.0,0.001264009,0.0,0.002430877,0.004415428,0.006573587,0.00482178,0.004356384,0.004896263,0.002693156,0.003414209,0.001886459,0.004529558,0.00274752,0.00252147,0.00558816,1,0,0,0,1,1
ENSG00000250899,0.002243278,0.037620498,0.216160255,0.0,0.001426617,0.003324847,0.000845194,0.001412039,0.000121233,0.000370954,0.0,0.002401565,0.00059639,0.001136019,0.000140763,0.004613006,0.010081341,0.000340048,0.000974282,0.000797473,0.000261835,0.004135115,0.002911639,0.000478337,0.00067187,0.00060035,0.0,0,1,0,0,1,1
ENSG00000250770,0.002574627,0.02439983,0.218619317,0.0,2.01e-06,1.13e-05,0.0,0.0,5.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97e-06,6.23e-05,4.37e-05,0.0,0.0,0.000633105,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000250303,0.059706603,0.054039891,0.216168569,0.000360674,5.43e-05,0.004933644,0.000660546,0.0,0.000486617,0.00591788,0.000427809,0.0,0.0,0.000253302,0.000350555,0.001692294,0.001643397,0.000533982,0.004517124,0.001116462,0.001036652,0.000680535,0.0,0.0,0.000305915,0.0,0.004524194,0,1,0,0,1,1
ENSG00000250240,0.020166716,0.009181323,0.221148765,0.0,0.0,0.000457237,0.00017513,2.74e-05,0.0,0.0,0.000238548,0.002679475,0.0,0.0,0.000115047,0.000403745,0.0,0.001710869,7.54e-05,0.000249074,0.001325204,0.0,0.0,0.0,0.000425994,0.0,0.0,0,0,0,0,0,0
ENSG00000249859,0.199625035,0.059225537,0.230662736,0.01956659,0.0068212,0.027874525,0.025591874,0.021046496,0.008235449,0.014849764,0.050317801,0.042588446,0.065602903,0.044907295,0.008554088,0.101022249,0.270028034,0.085530143,0.010520273,0.011590663,0.027126605,0.036725819,0.013060595,0.029381115,0.006635789,0.0139872,0.0,0,1,0,0,1,0
ENSG00000249673,0.017428042,0.077806526,0.223186622,0.0,0.001903497,0.004002235,0.000970831,0.00145035,0.006422,0.026459473,0.003714247,0.0,0.002253968,0.002037926,0.001478017,0.00892535,0.014238168,0.005528443,0.005002624,0.005868524,0.005664178,0.005928728,0.007327302,0.004268425,0.001412357,0.003371489,0.004554623,0,0,0,0,1,1
ENSG00000249348,0.043368953,0.02968373,0.216029737,0.000317737,0.000164997,0.0002766,7.23e-05,0.000287334,3.87e-05,0.000173885,8.67e-05,0.0,8.21e-05,6.91e-05,0.000125875,0.000506829,0.000359061,0.000156741,0.000301798,0.000279662,0.000285881,0.0,0.000125335,0.0,0.00035166,0.0,0.000166846,0,0,0,0,1,0
ENSG00000248932,0.12592366,0.022401991,0.215971544,0.001451285,0.000609682,0.000242731,0.000302671,0.000968724,0.000222261,0.001895345,0.000670299,0.0,0.000661582,0.0,0.000692989,0.002809037,0.002817252,0.001105157,0.001853431,0.002023177,0.001856889,0.0,0.002297816,0.001779121,0.0,0.0,0.0,1,0,0,0,1,1
ENSG00000248690,0.003471677,0.018864835,0.216361159,0.0,3.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000833262,0.000897654,0.0,0.000616717,0.000135461,0.0,0.0,0.0,0.001847454,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000248275,0.00717901,0.013624603,0.215968773,0.026067317,0.001871303,0.02156917,0.001856001,0.003412428,0.000340127,0.003802281,0.002594453,0.008594246,0.002235859,0.0,0.003684213,0.051155399,0.018836917,0.004816467,0.006685474,0.004212403,0.012474551,0.0,0.003856475,0.0,0.002138548,0.0,0.008515929,1,0,0,0,1,1
ENSG00000248092,0.020550794,0.071092479,0.216016713,0.004529899,0.000480905,0.002997443,0.001048878,0.001888192,0.000218894,0.000828851,0.002239589,0.0,0.001354554,0.008777283,0.00070111,0.001383043,0.001643397,0.001113127,0.001558194,0.000710078,0.001058026,0.001609061,0.001892886,0.003384966,0.003873974,0.00063275,0.013937044,0,0,0,0,1,0
ENSG00000247373,0.005961026,0.020546076,0.216110653,0.001348235,0.000146887,0.000191927,0.000272213,0.000604769,9.93e-05,0.0,0.000191232,0.000293641,0.000682106,0.000936448,0.000609073,0.000481058,0.0,0.001482399,4.59e-05,0.000476299,8.82e-05,0.001159216,0.000112481,0.001017686,0.000486034,0.000911007,0.001204295,0,0,0,0,1,1
ENSG00000247317,0.023846707,0.041321412,0.216059388,0.0,0.000128778,0.0,2.28e-05,0.000153245,0.0,0.000457897,0.000240519,0.0,0.000217308,0.0,0.0,0.00104802,0.000759553,0.00093779,0.000311639,0.000113613,0.001055354,0.0,0.0,0.000585719,0.0,0.0,0.00044473,0,0,0,0,1,0
ENSG00000247240,0.013000075,0.01792596,0.215971544,0.008385681,0.001171073,0.002506336,0.0007424,0.001080921,0.000505139,0.002660438,0.002633882,0.0,0.001221754,0.003047294,0.002110099,0.003745383,0.004723039,0.002348459,0.001584438,0.00084117,0.005490513,0.003714106,0.003200874,0.00217204,0.00400263,0.000790937,0.0,1,0,0,0,1,0
ENSG00000247095,0.001777176,0.024596338,0.216402725,0.036325071,0.00333615,0.001309617,0.000679582,0.043838885,0.007859962,0.00549476,0.02395729,0.0,0.001981126,0.000460548,0.024530743,0.005042522,0.028959688,0.01630904,0.001295762,0.009982609,0.001383983,0.031483393,0.00541192,0.003426454,0.005337793,0.0,0.0,0,0,0,0,1,0
ENSG00000247092,0.001632658,0.02049149,0.216154436,0.013868792,0.003682241,0.010922885,0.004100334,0.011775201,0.002224295,0.000782482,0.006718766,0.009983797,0.015142753,0.011862956,0.009636884,0.044515076,0.049716203,0.028747373,0.005960504,0.026489198,0.0091749,0.016690408,0.006613854,0.009647275,0.016382194,0.01154006,0.004747649,0,0,0,0,1,1
ENSG00000246731,0.00214498,0.026790685,0.215996207,4.29e-05,4.63e-05,0.000214506,4.76e-05,0.0,2.86e-05,0.0,0.000360779,0.0,5.43e-05,0.0,1.22e-05,1.72e-05,0.0,0.0,0.00016402,6.77e-05,0.0,0.0,0.000359938,0.001549714,0.0,0.000129599,0.000446935,1,0,0,0,1,1
ENSG00000246582,0.004158462,0.025950065,0.21597487,0.013340661,0.000706266,0.001608797,0.0,0.000826426,0.000585961,0.002202541,0.003586102,0.0,0.003734078,0.004344505,0.003002052,0.009543854,0.008948917,0.000959043,0.000351004,0.000181343,0.001982462,0.0,0.0,0.0,0.0,0.0,0.000211925,1,0,0,0,1,0
ENSG00000246130,0.00997497,0.028035241,0.216212075,0.0,5.03e-05,2.82e-05,0.0,0.0,0.0,0.0,0.0,2.62e-05,0.0,0.0,0.0,3.44e-05,0.0,1.59e-05,7.22e-05,2.18e-05,1.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
ENSG00000246089,0.002294054,0.031288551,0.215960737,0.008694831,0.001175098,0.002178932,0.000439729,0.001732211,0.000587645,0.002411203,0.002010898,0.0,0.003264451,0.0,0.00142523,0.0057727,0.006490727,0.000757139,0.001436819,0.000970076,0.001383983,0.004169719,0.005231951,0.001981682,0.004105555,0.0,0.001995261,1,0,0,0,1,0
ENSG00000245937,0.092881206,0.06982609,0.216113147,0.01594267,0.000708278,0.008789112,0.001578077,0.00104261,0.001895955,0.015649634,0.005305223,0.0,0.001037043,0.002694207,0.002300941,0.032600292,0.021115576,0.003389858,0.009982286,0.002831574,0.009260397,0.005305866,0.0091527,0.0,0.001729708,0.004633177,0.017239883,1,0,0,0,1,0
ENSG00000245522,0.003057003,0.027991572,0.216441521,0.0,1.61e-05,0.00029918,9.71e-05,0.000161454,0.000276143,0.00037675,2.17e-05,0.0,0.0,0.0,0.0,0.00130573,0.001394816,5.05e-05,0.000255872,0.000253443,0.000109543,0.000865087,0.001375476,0.000351431,0.000837693,0.0,0.0,0,0,0,0,1,0
ENSG00000245105,0.00183316,0.02313344,0.230095772,0.0,0.000291762,0.000417723,0.000592017,0.000238076,3.37e-05,4.06e-05,4.73e-05,0.0,0.001315921,0.002310417,9.47e-06,0.000764539,0.001339575,0.001479742,2.3e-05,4.37e-05,0.00031527,0.000928527,0.000228175,0.00093715,9.72e-05,0.0,0.001165965,0,0,0,0,0,0
ENSG00000245025,0.022570786,0.024017729,0.221522584,0.0,0.000175057,0.000440302,0.000483512,0.000336591,0.000111131,4.06e-05,0.000479067,0.0,0.000159359,4.22e-05,2.44e-05,0.001099562,0.004640179,0.000143458,0.000200105,0.000694784,3.47e-05,0.000513285,0.000366365,0.000466134,0.0,7.62e-05,0.002442465,0,0,0,0,1,1
ENSG00000244879,0.011181236,0.030862782,0.215964894,0.012962812,0.00482112,0.005955371,0.00352545,0.026464785,0.00358817,0.001704071,0.005326909,0.011845272,0.015975768,0.018821073,0.007582279,0.021802251,0.044330281,0.02806462,0.005655426,0.025589037,0.012330275,0.026529329,0.003483682,0.018901631,0.043339909,0.009296847,0.003050724,1,0,0,0,1,1
ENSG00000244586,0.000352831,0.004716209,0.21673581,0.0,0.0,0.0,0.0,0.0,0.0,6.38e-05,0.0,0.0,0.000150908,0.0,0.0,0.0,0.0,0.0,0.000137777,0.000201007,0.0,0.0,4.18e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000244459,0.003986603,0.005578664,0.22638501,0.0,0.000132802,0.000660454,3.43e-05,0.0,0.0,0.0,0.0,0.000272667,1.33e-05,4.61e-05,6.36e-05,0.002319388,0.000800983,0.0,0.00080042,0.0,0.000609166,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000244300,0.00850766,0.024181487,0.217037304,0.0,3.42e-05,0.013553409,0.004043227,0.007478881,0.0,3.48e-05,0.0,0.0,0.019158124,0.013724339,0.008854564,0.004080405,0.006048805,0.000387868,0.001246556,0.002020992,0.000162979,0.005934496,0.00541192,0.0,0.027715356,0.009544611,0.0,0,0,0,0,1,0
ENSG00000244219,0.008254429,0.014749069,0.226858588,0.0,0.000203227,0.000129833,8.19e-05,0.000916731,2.69e-05,0.0,0.0,8.39e-05,3.62e-05,0.0,0.000534631,0.001331501,0.005178771,0.0,0.000646241,0.000967891,0.0,5.77e-05,0.0,6.59e-05,0.0,0.0,0.0,0,0,0,1,1,0
ENSG00000243902,0.057152808,0.022380157,0.215955472,0.0,2.01e-06,5.64e-05,2.67e-05,0.0,3.37e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.01e-05,0.000524782,0.0,0.0,8.3e-05,0.0,0.0,0.000170328,0.0,0.0,0.0,0.0,0,0,0,1,0,1
ENSG00000243701,0.056117749,0.045175166,0.229867711,0.0,0.00018713,0.001343487,0.00135726,2.74e-05,0.001668642,0.00499629,0.00018729,0.0,0.001512706,0.001988033,0.0,0.001640753,0.002734391,0.001115784,0.003811836,0.005682811,0.000571761,0.003679503,0.002072855,0.063521194,0.00333076,0.000478374,0.000440423,0,0,0,0,1,1
ENSG00000243224,0.001153537,0.011277416,0.215949376,0.000966092,0.000217313,0.000479817,8.76e-05,0.000391321,0.000161644,0.000341973,0.000465267,0.0,0.000316304,0.000429845,0.000323485,0.001108152,0.000607642,0.000114235,0.000314919,0.0,0.0,0.0,0.000976974,0.000856614,0.000357378,0.0,0.0,0,0,0,0,0,1
ENSG00000243155,0.021074182,0.025720805,0.228872614,0.000523837,0.000563403,0.000225796,0.00029696,0.001220483,0.000257621,0.000139108,0.000542154,0.0,0.000354937,0.000142002,0.0,0.000463878,0.004101587,0.002170465,0.000291956,0.001562172,0.00029924,0.00125726,0.0,0.000876138,0.001014953,0.0,0.000131461,0,0,0,1,1,0
ENSG00000242622,0.027224644,0.02320986,0.216081002,0.000996149,0.000515111,0.000316115,0.000550138,0.001461296,0.000343494,0.0,0.000333178,0.000419487,0.001326787,0.001343266,0.000437179,0.001374452,0.001961028,0.004301081,0.000268994,0.001339317,0.000713366,0.002779812,0.000433853,0.0,0.001955571,0.000724232,0.0,1,0,0,0,1,0
ENSG00000242588,0.031166329,0.0,0.22969147,0.002348678,0.002605739,0.003686121,0.01173183,0.007716957,0.008557054,0.001564963,0.013425703,0.002443513,0.003228233,0.001773111,0.009229482,0.004475561,0.026266727,0.010012832,0.00104317,0.008560267,0.001068713,0.012053543,0.001066958,0.009857158,0.0,0.001902061,0.008896135,0,0,0,0,0,1
ENSG00000242349,0.004553607,0.014836407,0.225625455,0.000317737,0.000138839,0.000423368,0.001991156,0.002837761,0.001411021,0.0001507,0.001774322,0.0,0.000616914,0.0,0.0,0.000317842,0.003383464,0.001655079,4.26e-05,0.001400493,0.000125574,0.004140882,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000242086,0.053272966,0.145612943,0.216467292,0.041584907,0.004770816,0.008393969,0.019452794,0.06118562,0.010232431,0.00569183,0.024170209,0.018326351,0.021282915,0.020970298,0.063922862,0.046791513,0.164063471,0.080626008,0.009424616,0.036187775,0.018622322,0.049085027,0.006273199,0.062884225,0.043974612,0.011934575,0.012951163,0,0,0,0,1,1
ENSG00000241288,0.057988666,0.045087828,0.219520752,0.0,0.000557366,0.0,0.002253851,0.002523062,0.003901356,0.001970695,0.000337121,0.001599295,0.004352198,0.005315495,9.2e-05,0.000498239,0.003148693,0.01100641,0.000367406,0.007491872,0.000617182,0.003529554,0.000417785,0.0,0.001117877,0.0,0.0,0,1,0,0,1,1
ENSG00000240889,0.001089741,0.017249097,0.217694606,0.000356381,7.85e-05,0.000474172,0.000116119,0.000139562,0.000197004,0.000481081,0.000173489,0.000896654,0.000261977,0.000307032,0.0,0.00052401,0.001187665,0.000270976,0.000469099,0.000294956,0.000486264,0.000415242,0.0,0.0,0.0,0.0,0.000142641,0,0,0,0,1,0
ENSG00000240350,0.051840158,0.007521916,0.27006703,0.0,0.0,0.001089466,8.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33e-05,0.000528146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000239268,0.211810083,0.005305735,0.363582327,0.0,0.00023341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002720581,0.000217844,0.001768141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000238045,0.008169151,0.029006867,0.216115918,3.43e-05,0.00015896,7.9e-05,0.000138962,0.000358483,0.000752657,0.000353566,0.002081871,0.000251692,0.000383911,0.00023795,0.000124522,0.001159694,0.007733632,0.001216736,0.000291956,0.001498811,0.000515654,0.000761276,0.0,0.0,0.000966349,0.0,0.039236181,0,0,0,0,1,1
ENSG00000237989,0.002691803,0.029803819,0.230404193,0.0,2.01e-06,0.000304825,5.71e-05,0.0,0.00031487,0.000388343,0.000404151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42e-05,0.0,0.0,0.000166456,0,1,0,0,0,0
ENSG00000237975,0.180493378,0.070983308,0.222305139,0.0,2.01e-06,0.000158057,0.000201781,2.46e-05,0.000806539,0.0,9.86e-06,0.0,0.0,0.0,0.0,0.000317842,0.000925274,4.52e-05,7.22e-05,5.24e-05,1.07e-05,0.003102778,0.000639532,0.001193402,0.0,0.0,0.0,0,0,0,0,1,1
ENSG00000237595,0.002128705,0.007259905,0.218451112,0.0,0.000126766,0.000378208,0.000116119,0.000684127,0.0,0.0,8.48e-05,0.000922872,0.000121934,0.0,0.000138056,0.001383043,0.0,0.0,0.000534707,0.000432602,2.4e-05,0.000421009,0.000899844,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000237523,0.007733645,0.022958766,0.216541003,0.0,0.000136826,0.0,0.000325514,9.85e-05,0.000185218,0.000602801,0.0,0.015484324,0.002611319,0.008493278,0.0,0.022850271,0.033296046,6.38e-05,6.89e-05,1.75e-05,0.0,0.001389906,0.001034821,0.0,0.0,0.00168098,0.0,1,0,0,0,0,0
ENSG00000237424,0.001589043,0.026648763,0.216329846,0.006286041,2.21e-05,0.000462882,0.000180841,0.000993353,0.000223945,0.000214458,0.002342105,0.0,0.001622567,0.0,0.00276113,0.00182974,0.00491638,0.000446314,4.26e-05,8.08e-05,0.000179009,0.0029932,0.002333167,0.001927991,0.0,0.001219759,2.08e-05,1,0,0,0,0,0
ENSG00000237399,0.017103203,0.046965578,0.22458602,4.29e-05,5.63e-05,0.0002766,0.000451151,8.21e-06,0.000156593,6.96e-05,0.000542154,0.0,6.04e-05,0.0,0.0,0.000395155,0.002913922,0.000316139,7.87e-05,0.000627054,1.6e-05,0.000184552,5.46e-05,1.71e-05,0.000200132,5.91e-05,0.003308386,0,0,0,0,0,0
ENSG00000237149,0.00481465,0.0414415,0.216223159,0.0,2.21e-05,0.000225796,3.05e-05,0.002988269,0.0,0.0,7.29e-05,0.0,0.000633815,0.0,0.0,0.003049566,0.004709229,0.000100952,0.003142632,0.002449224,0.000309927,0.00159176,0.002082496,0.0,0.002058496,0.001147335,0.0,1,0,0,0,0,0
ENSG00000237037,0.030429419,0.071889431,0.215948821,0.00139976,0.0003642,0.001287038,0.000612956,0.001401093,0.000298032,0.000486877,0.002998604,0.001940129,0.000976679,0.000725364,0.000477784,0.001992956,0.006242146,0.001803851,0.000501903,0.0,0.0011836,0.002364571,0.001034821,0.0,0.003033422,0.0,0.001883011,1,0,0,0,1,1
ENSG00000236901,0.003851199,0.064585858,0.2583736,0.003533751,0.004191316,0.000592715,0.001463861,0.002635259,0.000375487,0.000185477,0.006454589,0.0,0.001331616,0.000917259,0.005128393,0.000618504,0.007581721,0.007345577,0.000200105,0.000926379,0.000622525,0.000893923,0.000286022,0.000998162,0.007456328,0.000926254,0.001402719,0,0,0,1,0,0
