ID,gene_length,GC_content,repeat_coverage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,MCF.7_cell,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_ERV1
ENSG00000280381,0.003579089,0.501422981,0.0,0.0,0.0,0.0,0.231797496,8.59e-06,0.0,0.0,1.09e-05,2.55e-06,4.02e-06,0.0,9.52e-05,0.000101251,7.17e-05,0.0,3.89e-05,2.36e-05,0.0,0.0,9.43e-05,0.0,0.0,3.79e-05,3.74e-05,0.0,3.19e-05,6.15e-06,0.0,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,2.48e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000280355,0.001337113,0.451440768,0.0,0.865671642,0.0,1.0,0.221250464,0.000863042,0.001768985,0.001260777,0.001259658,0.000359482,0.000664011,0.000937054,0.001623763,0.002394446,0.002133094,0.000866701,0.001028883,0.000734135,0.000365158,0.000659948,0.001702472,0.001762493,0.0,0.001058433,0.001000065,0.0018598,0.002146556,0.001090138,0.003350756,0.000554389,0.000991925,0.000382065,0.001391545,0.000697666,0.001328628,0.003348243,0.003049396,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000280353,0.001006415,0.480967627,0.0,0.069651741,0.0,0.0,0.223542152,0.0001374,0.0,0.000309532,7.6e-05,3.06e-05,4.63e-05,0.0,9.33e-05,6.02e-05,6.27e-05,1.93e-05,0.000240426,4.04e-05,0.0,4.34e-05,0.000183002,0.000236576,6.29e-05,0.0,0.0,0.0,7.44e-05,4e-05,0.000129783,0.0,0.000142016,1.6e-05,0.0,0.0,0.0,0.000255591,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
ENSG00000280351,0.001126196,0.741728922,0.0,0.0,0.0,0.0,0.219200968,0.0,0.000375909,0.000800254,0.000130309,2.8e-05,7.44e-05,0.000547555,0.000293153,0.000574667,0.001012772,0.000404461,0.000159106,0.0,0.000127516,0.0001686,0.001197831,0.0,0.001499667,6.36e-05,0.000327124,0.0,0.000345362,0.000122038,0.000389348,0.000216507,0.000347392,0.000261835,0.0,0.00152218,0.0,0.000421725,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000280347,0.00319436,0.296513696,0.0,0.0,0.0,0.0,0.234560546,0.0,0.002749298,0.001064488,0.000195464,5.1e-05,3.42e-05,0.000513686,0.001698003,0.000831899,0.00079767,0.00017976,0.002690653,0.000781282,0.000515858,0.000968245,0.001824473,0.001324827,0.000435218,0.003241621,0.001275784,7.53e-05,0.000592428,0.0,0.000707906,0.000265713,0.000402014,0.000170994,0.000485273,0.00152218,0.000151588,0.000996805,0.000708985,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000280332,0.001257043,0.621487015,0.0,0.0,0.0,0.0,0.247471869,0.0,0.000545437,0.000573767,0.00048866,3.82e-05,0.000243471,5.08e-05,0.000597727,0.001116496,0.000779745,7.7e-05,0.00013082,0.000240783,0.0,0.000110794,0.000476914,0.000737329,0.0,0.000234155,0.000990719,0.0,0.001665706,0.000388676,0.00037755,0.0,0.000712263,1.34e-05,2.89e-05,0.0,0.0,0.000472843,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000280328,0.00249065,0.446638207,0.0,0.0,0.0,0.0,0.231916929,0.0,0.0,2.26e-05,0.000173746,1.27e-05,3.22e-05,6.21e-05,0.000774761,0.000763486,0.000985884,0.0,0.000300533,0.000437787,0.0,0.000240857,0.000410368,4.34e-05,0.0,0.000368151,0.000210294,0.0,0.000369271,0.000218438,0.000235969,9.84e-06,0.000541844,0.0,0.0,0.0,0.0,0.000204473,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000280327,0.001033757,0.517253646,0.0,0.0,0.0,0.0,0.225297913,0.000249037,0.000250606,0.000369929,0.00024433,5.86e-05,0.000116705,0.000259665,0.000327418,0.000186083,0.000448129,8.99e-05,0.000152034,7.91e-05,9.85e-05,0.000149331,0.000316094,0.000124203,0.000141577,0.000142117,0.000672941,0.0,0.000714633,0.000100502,0.00037755,0.000121375,0.000485038,0.000168322,0.000218534,0.000280879,0.000477058,0.000230032,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000280310,0.000637961,0.542333689,0.0,0.791044776,0.746268657,0.880597015,0.226537974,0.000141694,0.000412763,0.000490722,0.001210792,0.000244754,0.000195179,0.0,0.0,0.000495308,0.000788707,0.000590641,3.54e-05,0.0,0.0,0.0,0.000471369,0.000136031,0.000450949,0.0,0.0,0.0,0.0,0.0,0.0,0.000124656,8.08e-05,0.0,0.0,0.0,0.000222924,0.000127796,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ENSG00000280309,0.003226909,0.620064034,0.0,0.0,0.0,0.0,0.23346569,0.0,0.0,0.0,1.63e-05,2.55e-06,8.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000149729,7.89e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97e-05,0.0,0.0,0.0,2.23e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000280303,0.001259647,0.567057986,0.0,0.164179105,0.184079602,0.114427861,0.21613199,6.44e-05,0.000405392,0.000626614,0.000977321,0.000152971,0.000599622,0.000383853,0.00024366,0.000210711,0.000457092,0.00030174,3.54e-05,7.07e-05,0.0,9.63e-05,0.001070284,0.00033515,0.002191821,4.06e-05,0.000743039,0.001084256,0.000401151,0.000169212,0.001463006,0.000278835,0.000277477,0.00024046,9.32e-05,0.00030806,0.0,0.000230032,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000280287,0.002702219,0.748843828,0.0,0.0,0.0,0.0,0.232901496,0.0,0.0,0.0,0.000450653,9.69e-05,0.000444686,0.0,0.000892784,0.001669271,0.0,0.0,0.000233355,0.000212158,0.0,0.0,0.000443641,0.002085814,6.29e-05,0.000749836,0.000294412,0.0,0.000791675,0.0,0.000578123,0.000124656,0.001546878,0.00012023,9.96e-05,0.0,0.0,3.83e-05,0.000661338,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000280278,0.001244674,0.525080043,0.0,0.099502488,0.0,0.0,0.215972098,0.000107344,9.58e-05,0.0,0.000211753,4.33e-05,4.83e-05,5.08e-05,4.95e-05,0.000191556,0.000179252,0.00025038,0.0,3.37e-05,1.16e-05,1.93e-05,0.000105365,0.0,8.39e-05,0.0,0.000200948,7.53e-05,9.83e-05,0.0,0.000106186,3.28e-05,3.28e-05,0.000109543,0.000118908,0.0,0.0,0.000332268,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000280269,0.000527294,0.302383493,0.0,0.0,0.0,0.0,0.225306503,0.0,0.0,0.000143442,0.0,7.14e-05,4.43e-05,0.0,0.000312189,0.000259968,0.000161326,0.0,0.001608735,0.000175115,0.0,0.0,0.0,0.000676214,5.77e-05,0.001042191,0.000280392,0.0,0.000571175,0.0,0.000460139,4.26e-05,0.0,0.0,0.0,0.0,0.0,0.00028115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
ENSG00000280248,0.001362502,0.564034152,0.0,0.661691542,0.462686567,0.353233831,0.237848994,7.73e-05,0.000221123,0.00018119,7.6e-05,1.02e-05,7.04e-05,3.95e-05,0.000152287,0.000128616,0.000134439,0.0,0.0,0.0,0.0,2.89e-05,0.000327185,0.000232633,0.0,9.07e-05,7.48e-05,0.0,0.000143458,1.74e-05,8.26e-05,0.0,0.000126722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000280239,0.00127527,0.591070793,0.0,0.0,0.0,0.0,0.218446124,0.0,0.000847639,0.001011641,0.001503988,0.000418121,0.000839068,0.000304825,0.000751918,0.001401093,0.001693928,0.000564961,0.000116677,4.04e-05,0.0,2.89e-05,0.000216275,0.000887161,0.00089141,0.0,0.00072902,0.0,0.002037634,0.000344578,0.001050061,0.000170581,0.000889237,0.000283209,0.000173541,0.0,0.000135984,0.000587859,0.001646674,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000280206,0.000529898,0.351832088,0.0,0.0,0.0,0.0,0.232012532,0.00321172,0.016797989,0.016503344,0.002682202,0.000456364,0.000108656,0.010256787,0.001694196,0.001833461,0.020371947,0.016531525,0.004875703,0.001025432,0.008352267,0.004648541,0.003404944,0.00166392,0.00677472,0.000668627,0.010145524,0.00168662,0.0025052,0.0,0.006512736,0.003418187,0.000703524,0.004157293,0.006790609,0.009241809,0.0,0.011910543,0.002353753,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000280198,0.000411419,0.545535397,0.0,0.0,0.0,0.0,0.219395221,0.000605418,0.00219649,0.0,0.000770997,0.000252402,0.000676084,0.0,0.001673256,0.002993742,0.00222272,0.0,0.000565709,0.000523661,0.0,0.00023604,0.000671007,0.002809343,0.0,0.00105708,0.0,0.0,0.001920742,0.000826577,0.0,0.0,0.0,2.14e-05,0.0,0.0,0.0,0.000408946,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000280191,0.010349283,0.585378869,0.0,0.0,0.0,0.0,0.225599961,0.0,0.0,0.0,0.0,1.53e-05,8.05e-06,0.0,0.0,0.001442141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000289572,1.03e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
ENSG00000280187,0.001969866,0.451796514,0.0,0.074626866,0.0,0.0,0.215975147,0.000661237,0.000390651,0.000475622,0.000298626,9.18e-05,3.02e-05,0.000530621,5.14e-05,9.3e-05,0.000779745,0.000622741,0.000608137,0.000161644,0.000457897,0.000399823,0.002467753,3.15e-05,0.0,6.77e-05,0.001831896,0.000361419,0.000191277,0.0,0.000861286,0.000928356,0.00022941,0.000977872,0.001234072,0.002536967,0.000376742,0.00084345,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000280179,0.004541238,0.721985059,0.0,0.0,0.0,0.0,0.221415066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000447284,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000280173,0.001338415,0.418890075,0.0,0.069651741,0.0,0.243781095,0.215985677,0.002361559,0.002616624,0.00327651,0.0,0.000272798,0.000162984,0.001557993,0.000439729,0.000284597,0.001057585,0.000571381,0.001919874,0.000956396,0.00221993,0.001878685,0.002883666,0.000451466,0.002936411,0.000485905,0.002752517,0.001039078,0.000656187,0.0,0.002194509,0.000921795,0.000694784,0.000368706,0.000530265,0.002047695,0.0,0.002223642,0.000916725,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
ENSG00000280164,0.002167764,0.307363927,0.0,0.0,0.0,0.0,0.259544106,0.0,0.009766273,0.00483927,0.007481933,0.003299076,0.003963942,0.0,0.009339016,0.005834239,0.008559265,0.002728504,0.010104974,0.001532255,0.000434712,0.002114725,0.002861484,0.005309166,0.000734103,0.009362125,0.007486471,0.0003313,0.011224254,0.0,0.002996803,0.000649521,0.0,0.001359937,0.00056883,0.0,0.0,0.002453674,0.00260914,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
ENSG00000280161,0.000596298,0.733902526,0.0,0.019900498,0.0,0.0,0.217403919,0.0,0.000471729,0.002159175,0.002372718,0.000395175,0.000245483,0.000237086,6.85e-05,0.000262705,0.0,0.000532861,0.000583387,0.0,0.0,9.15e-05,0.001281013,0.000725501,0.0,0.000423644,0.000864543,0.001219788,0.00070932,0.0,0.001168045,0.0,0.000452265,0.002041242,0.001780406,0.001739635,0.001990713,0.001469649,0.000777596,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000280152,0.002614337,0.682853077,0.0,0.0,0.0,0.0,0.220929849,0.0,0.0,2.26e-05,0.000781857,0.000127476,0.000921566,0.000208861,0.003135214,0.005694677,0.001720816,0.0,6.36e-05,0.000457993,0.0,0.000274577,0.000327185,0.000254319,0.0,0.00022468,0.000532745,8.28e-05,0.001094531,0.001315754,0.001639983,6.56e-06,0.000943858,2.4e-05,0.0,0.0,2.45e-05,0.0,6.1e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000280145,0.026329546,0.318392031,0.0,0.0,0.0,0.0,0.234152642,0.0,0.016083024,0.003578493,0.003985297,0.001180427,0.002096664,0.0,0.000999385,0.005601635,0.016777952,0.008923814,0.009143269,0.00322447,0.007708894,0.004923118,0.001064738,0.003481614,0.0,0.005037708,0.000733693,0.0,0.001065308,0.0,0.005167715,0.000180423,0.000345207,0.000408783,0.000604181,0.0,0.0,0.003821086,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
ENSG00000280143,0.003422854,0.541800071,0.0,0.0,0.014925373,0.0,0.223585381,3.43e-05,2.21e-05,0.0,0.001096771,0.000293195,0.000700229,0.000756417,0.000399754,0.000240813,0.000286803,0.00014124,1.77e-05,0.000242467,0.000382547,0.0,0.000138638,0.000106459,1.57e-05,4.47e-05,3.27e-05,0.030223628,8.5e-05,0.009886105,0.041742865,0.000993964,0.001470408,0.0,3.21e-05,0.0,0.0,5.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000280138,0.012104326,0.425649235,0.0,0.0,0.0,0.0,0.218088931,0.0,0.000471729,0.000150991,7.6e-05,1.78e-05,4.83e-05,5.08e-05,0.000750015,0.000142299,8.96e-05,1.28e-05,0.000201534,0.000530396,1.74e-05,0.000289028,0.00027173,0.000443581,0.0,0.000295062,0.000313105,0.0,0.000353332,0.0,0.000283162,6.56e-06,0.000159495,5.34e-06,1.93e-05,9.06e-05,4.46e-06,1.28e-05,4.96e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000280129,0.001013576,0.386517254,0.0,0.228855721,0.0,0.0,0.216791786,0.000566774,0.000832897,0.000905948,0.000608111,0.000137674,0.000183106,0.0,0.000253178,0.001138388,0.000842483,0.00029532,0.000668244,8.42e-05,0.0,0.00010116,0.000393731,0.000514553,0.0,0.000606366,0.001070163,0.0,0.001245959,5.03e-05,0.000247767,3.28e-05,0.0,0.000114887,0.000183183,0.0,0.0,0.000370607,0.000678491,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000280128,0.002368266,0.367307008,0.0,0.0,0.0,0.0,0.227150661,0.000485193,0.003877026,0.001804346,0.001835191,0.000456364,0.001295827,0.000869315,0.001612341,0.003105938,0.004427515,0.001566482,0.00062228,0.000789701,0.000550635,0.000838183,0.004719231,0.0,0.000220231,0.000403342,0.002696438,0.000662601,0.003129508,0.0,0.002831625,0.001164545,0.002442669,0.000462218,0.000276381,0.001621847,0.001266209,0.000587859,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000280120,0.000641866,0.326040555,0.0,0.0,0.0,0.144278607,0.24106484,0.005259836,0.010864518,0.00586601,0.0,0.00089743,0.0005795,0.003894982,0.003474053,0.002936275,0.007680932,0.002388244,0.009595836,0.000804855,0.0,0.001459594,0.005539967,0.003329811,0.004897514,0.003971154,0.003388072,0.000496951,0.012634924,0.0,0.003303562,0.001797664,0.00478265,0.000686648,0.002882715,0.007012902,0.013618439,0.021392971,0.016605869,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000280106,0.001367058,0.216471007,0.0,0.0,0.0,0.0,0.2170204,0.0,0.002203861,0.000483172,0.0,0.000137674,1.01e-05,0.001213654,0.00130396,0.000727912,0.0,0.001386722,0.001096061,0.0,0.000237643,0.0003372,0.00108692,0.000331207,6.29e-05,0.000258518,0.001154281,0.0,0.000536639,0.0,0.000129783,0.00016402,0.0,0.000288552,4.82e-05,0.000181212,0.0,8.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ENSG00000280099,0.001073466,0.305407328,0.0,0.024875622,0.0,0.0,0.216688424,0.0,0.0,0.0,0.002258697,0.000645028,0.000309872,0.000491106,0.000217009,0.000415949,0.002142057,0.001187702,0.001877446,0.00051019,0.000521654,0.000558788,0.0,0.0,0.000492898,0.0,0.003416111,0.000353889,0.003538629,0.0,0.001038262,0.0,0.0,0.001584367,0.000478846,0.000597999,0.0,0.00171246,0.000855737,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
ENSG00000280088,0.001094949,0.32906439,0.0,0.0,0.0,0.0,0.246090759,0.0,0.004282418,0.00327651,0.005777051,0.000981564,0.000370236,0.002235381,0.000569174,0.000459734,0.005081784,0.003004565,0.001559235,0.000503455,0.001930121,0.001396971,0.002467753,0.000461324,0.003843552,0.000221973,0.0024067,0.000903546,0.001163603,0.0,0.00369291,0.001325285,0.0,0.000865657,0.001311201,0.0,0.0,0.003884984,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000280073,0.001452337,0.567413732,0.0,0.0,0.0,0.0,0.243031203,0.0,0.0,0.000128343,0.0,2.55e-06,2.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65e-05,6.9e-05,0.0,0.0,0.000280392,0.0,0.00021253,8.2e-06,2.36e-05,4.26e-05,0.000498147,4.27e-05,0.0,0.0,0.0,7.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000280063,0.0012284,0.584667378,0.0,0.0,0.0,0.0,0.217876943,0.00094033,0.001415188,0.003201015,0.0,0.000489507,0.000786752,0.0,0.001461958,0.00249296,0.001451938,0.00017976,0.000852099,0.00112646,1.74e-05,0.000332383,0.001425197,0.001742779,0.0,0.001277699,0.001775817,0.0,0.003219833,0.001438818,0.002206307,0.000131216,0.004212403,7.75e-05,0.0,8.15e-05,0.0,0.000881789,0.001183547,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000280047,0.001661952,0.413020277,0.0,0.0,0.0,0.0,0.219086522,0.0,0.0,0.0,3.26e-05,1.27e-05,4.02e-06,0.000203216,0.000114215,0.0,0.000161326,6.42e-05,4.95e-05,0.000303083,0.000510062,0.000409457,0.000626643,0.0,7.34e-05,1.49e-05,0.0,9.04e-05,0.000233783,0.0,0.000330356,0.000272274,0.000235964,6.68e-05,0.0,0.0,0.0,0.000230032,7.24e-05,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
ENSG00000280046,0.004604383,0.421024546,0.0,0.0,0.0,0.0,0.216280243,0.0,0.000471729,0.00034728,0.000586392,0.000203961,6.64e-05,0.000208861,0.000237949,0.000202502,0.000376428,0.00026964,0.000243962,0.000127969,0.000202866,0.000342017,0.000454732,0.000126174,0.000524359,0.00010828,0.000630882,9.04e-05,0.000438344,0.0,0.000542728,0.000173862,0.0,0.000141604,5.14e-05,0.0,0.000156047,0.000472843,0.000253481,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000280042,0.00124858,0.445215226,0.0,0.0,0.0,0.0,0.245963289,4.29e-05,6.63e-05,0.0,0.0,1.02e-05,8.65e-05,1.69e-05,0.000300767,0.000722439,0.000528792,7.7e-05,0.000137892,0.000183534,0.0,0.0,0.000232912,4.14e-05,0.0,0.0,0.00024768,0.0,0.000273633,0.0,0.000129783,0.0,0.000139831,8.02e-06,2.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000280038,0.002136517,0.595873355,0.0,0.149253731,0.0,0.810945274,0.216667364,0.000519543,0.0,1.51e-05,1.09e-05,2.55e-06,2.01e-05,0.0,5.9e-05,7.94e-05,2.69e-05,0.0,0.000360639,3.54e-05,0.0,1.45e-05,0.000393731,9.86e-06,0.0,0.0,9.35e-06,0.000128002,2.13e-05,0.000130242,0.000259566,3.28e-05,0.000480668,0.0,0.0,0.0,0.0,5.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000280035,0.001687341,0.627534685,0.0,0.0,0.0,0.0,0.238493549,0.0,0.0,0.0,4.34e-05,0.0,1.81e-05,0.0,0.000114215,4.1e-05,2.69e-05,0.0,0.0,0.0,0.0,0.0,3.88e-05,3.55e-05,0.0,0.0,0.0,0.0,2.92e-05,1.64e-05,0.0,0.0,4.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000280033,0.000646423,0.722162931,0.0,0.0,0.0,0.0,0.220619765,0.000326325,0.000722336,0.001638255,0.000282337,5.35e-05,0.000140851,0.0,0.00051968,0.000733385,0.000654268,0.00010914,0.000473781,8.42e-05,0.0,0.0,0.000266185,0.000964048,0.000220231,0.0,0.0,2.26e-05,0.00066947,0.0,0.000436542,0.0,0.0,4.54e-05,8.03e-05,0.0,0.00014713,0.000153355,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
ENSG00000280018,0.007322225,0.341337602,0.0,0.0,0.0,0.0,0.332877582,0.009987248,0.041092054,0.01847378,0.007758841,0.002174739,0.002362268,0.002145063,0.002880133,0.003751755,0.008639928,0.002497384,0.029830535,0.0,0.0,0.000712937,0.004785777,0.009711456,0.0,0.016197275,0.004257288,0.0,0.003605044,0.0,0.001392215,0.001335127,0.00197074,0.00181414,0.002056787,0.004294723,0.01446778,0.013533546,0.006638155,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ENSG00000280002,0.001073466,0.525969406,0.0,0.0,0.0,0.0,0.225958262,0.0,0.0,0.0,0.0,5.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005699681,0.001494204,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
ENSG00000279970,0.001253137,0.407506226,0.0,0.0,0.0,0.0,0.277897289,0.000553893,0.0,0.0,0.000157457,3.06e-05,8.85e-05,1.13e-05,0.0,0.001650115,0.006730898,0.004365607,0.000678851,0.000136388,0.000115923,8.67e-05,0.0,0.0,0.001436744,0.00028288,0.001107549,0.0,0.000818241,0.0,0.0,0.0,0.0,0.00051031,0.000356724,0.000507393,0.0,0.002134185,0.00048028,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000279951,0.000940666,0.348808253,0.0,0.0,0.0,0.0,0.216171062,0.0,0.0,0.0,0.0,7.65e-06,1.61e-05,0.0,0.000300767,0.000183346,0.0,3.85e-05,2.47e-05,0.00011955,0.0,8.67e-05,0.000349367,0.000138003,0.0,1.76e-05,0.000121503,0.0,0.000398494,0.0,0.000106186,0.0,0.000159495,8.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
ENSG00000279948,0.001662603,0.450017787,0.0,0.0,0.0,0.0,0.223668514,6.87e-05,0.000169528,8.3e-05,0.000130309,2.29e-05,6.44e-05,8.47e-05,0.000291249,0.000402267,0.000412279,8.35e-05,8.49e-05,0.000121233,4.64e-05,9.63e-05,0.000255094,0.000177432,0.000104872,0.000127229,0.000369183,3.76e-05,0.000393181,0.0,0.000235969,4.92e-05,0.000159495,4.01e-05,0.0,0.00046209,0.0,6.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000279923,0.000803961,0.371042334,0.0,0.0,0.0,0.0,0.216922581,0.0,0.000316943,0.000264235,0.00024976,4.08e-05,6.24e-05,0.000389498,0.000182745,0.000114933,0.00027784,0.00025038,0.000137892,0.000131336,0.0,0.000245674,0.000892827,0.00018729,0.000424731,4.74e-05,5.61e-05,0.000112943,7.7e-05,0.0,0.000436542,0.000167301,0.00015294,2.4e-05,0.0,0.000670484,0.0,2.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
ENSG00000279891,0.001433458,0.468872287,0.0,0.0,0.0,0.0,0.222948031,0.0,0.0,0.0,0.000103162,5.1e-06,0.000110668,3.39e-05,0.00086423,0.000749804,0.000233027,1.93e-05,0.0,0.0,0.0,3.85e-05,0.000133092,0.0,0.0,0.0,9.35e-05,0.0,0.000292229,9.74e-05,0.000129783,0.0,0.000109243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000279873,0.001027247,0.632870864,0.0,0.23880597,0.517412935,0.288557214,0.216115087,0.000489487,0.001783727,0.001464615,0.0,0.000328888,0.000826995,3.95e-05,0.000473994,0.001592649,0.000976921,0.0,0.000413675,9.93e-05,0.0,4.82e-05,0.000970465,0.003128721,0.00013109,0.00061178,0.003467517,0.0,0.002786803,0.000118961,0.000247767,0.0,0.001424526,9.08e-05,3.21e-05,0.0,0.000292031,6.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000279861,0.001180878,0.670046247,0.0,0.0,0.0,0.0,0.223076056,0.000536718,0.000921346,0.002393211,0.001639727,0.000234556,0.00091553,0.0,0.000932759,0.001600858,0.000878333,0.0,0.0,0.000523661,0.0,0.000399823,0.000277276,0.002639797,9.44e-05,0.00123168,0.000630882,0.0,0.003310159,0.0,0.001097255,0.0,0.000788733,8.02e-05,2.57e-05,0.00014497,0.0,0.000332268,0.000257293,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000279852,0.001515482,0.532906439,0.0,0.0,0.0,0.0,0.216303243,0.0,0.0,0.0,0.000874159,0.000152971,0.001326009,0.0,0.000123733,0.000883893,0.000250952,0.0,0.0,0.000138071,0.0,6.26e-05,0.000127547,0.0,0.0,5.41e-06,0.0,0.0,0.0,6.15e-05,0.0,0.0,0.000168234,0.0,0.0,0.0,0.0,2.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
