ID,gene_length,repeat_coverage,phastcons_elements_20way_exons_merged_percentage,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_1,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_8,with_repeat_Alu,with_repeat_ERV1
ENSG00000279348,0.001333207,0.0,0.191962175,0.217362075,0.0,0.002454447,0.001083503,0.000581316,0.0,0.000390076,0.001105338,0.001016082,0.000582499,0.000788707,0.00025038,0.000169713,0.0,0.000679217,0.002151659,0.000530325,0.0,5.14e-05,0.000695817,0.000180709,0.000528669,0.001592789,0.001089096,0.000138933,0.000488487,0.000135909,0.001750799,0.0,0.0,0.0,0.0,0,1,0,0,0,1
ENSG00000279347,0.001029851,0.0,0.0,0.220278367,7.3e-05,0.000310502,0.001415188,0.000392577,0.000798145,0.000545597,1.41e-05,0.0,0.000150384,0.0,0.0,0.000420746,0.0,0.0,0.0,0.0,0.0,0.00030589,0.000137445,0.0,0.001963248,0.0,1.97e-05,1.34e-05,0.0,0.0,0.000319489,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000279329,0.001169811,0.0,0.0,0.215953532,0.0,0.000768863,0.001378334,0.002687644,0.000781857,0.00020906,0.000366099,0.000349984,0.000220817,0.0,0.0,0.0,0.000689743,0.000592508,0.001109102,0.000897018,0.002060731,4.06e-06,0.001494717,0.000308712,0.000496789,0.000460139,0.00039693,0.000288552,0.001455819,0.000951363,0.000549521,0.0,0.0,0.0,0.0,1,0,0,0,0,1
ENSG00000279313,0.002145631,0.0,0.0,0.335073391,0.0,0.000290788,0.0,0.000188739,0.000325774,0.000127476,0.0,0.000124188,0.0,0.0,0.00023112,0.0,0.0,0.0,0.0,0.0,0.000461436,2.03e-05,0.000180397,0.0,0.0,0.0,0.000147618,8.02e-05,0.000600967,0.0,0.000460064,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000279306,0.000563098,0.0,0.0,0.215965171,0.000283387,7.89e-05,0.0,0.000317082,0.000130309,2.8e-05,0.0,2.26e-05,0.0,8.96e-05,0.0,0.0,0.0,0.0,0.000194093,0.0,0.0,0.000171894,0.000240529,0.0,0.000177994,0.000188775,2.95e-05,0.0,0.0,0.0,0.00029393,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000279267,0.001285035,0.0,0.0,0.22130256,0.0,0.000433718,0.004510912,0.001132434,0.0,6.88e-05,0.0,0.000248376,0.0,0.000546717,0.00017334,0.000604601,0.000312993,0.000342017,0.001364196,0.000544125,0.000125846,0.0,0.000111674,0.0,0.0,0.0,0.000505183,6.68e-05,0.0,0.000244636,0.000306709,0.0,0.0,0.0,0.0,0,0,0,0,1,1
ENSG00000279259,0.000832604,0.0,0.0,0.215967111,0.001391173,0.000197144,0.00028746,0.000702109,0.0,0.00021161,0.000422422,0.0,0.000213202,0.000439166,0.000321,0.000325283,0.0,8.19e-05,0.000776372,0.000524411,0.001069693,0.00061584,0.001237007,0.000662601,0.000741199,0.000495534,0.000223068,0.000162979,0.000298877,0.0,0.001469649,0.0,0.0,0.0,0.0,0,0,0,0,1,1
ENSG00000279253,0.000906815,0.0,0.15890411,0.22634954,0.000128812,0.00038936,0.000619145,0.000573767,0.000184605,6.88e-05,0.000344978,0.000225796,0.000369297,0.000403316,0.00018618,0.000194462,0.0,0.000476897,0.002007475,0.000457381,0.0,0.000154298,0.000446697,0.000880958,0.002696478,0.001698975,0.000337882,0.000216414,0.0,0.0,0.000894569,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000279246,0.001410023,0.0,0.13210927,0.22122303,0.000111637,0.000561861,0.000206382,0.00018119,0.000461513,0.000127476,0.000126727,7.34e-05,0.000108505,0.002966614,0.001271162,0.000102535,4.64e-05,5.78e-05,0.000604461,0.000102516,0.001106398,8.26e-05,0.000472468,0.0,0.000342705,0.0,5.25e-05,4.81e-05,6.75e-05,0.0,5.11e-05,0.0,0.0,0.0,0.0,0,0,0,1,1,0
ENSG00000279233,0.002212682,0.0,0.017311021,0.236140342,0.000218981,0.000492861,0.000803414,0.000875749,0.001020757,0.000193763,0.000725158,0.000129833,0.001014614,0.001451938,0.0,0.000194462,0.0,0.000650314,0.000698735,0.001155281,0.0,0.000378979,0.00052401,0.0,0.002715074,0.000873084,9.19e-05,5.08e-05,0.0,0.000163091,0.000638978,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000279207,0.003736626,0.0,0.205269502,0.215986231,0.0,0.002681163,0.000913976,0.000558668,0.00295911,0.001065699,0.000894127,0.000739482,0.000525391,0.001138248,0.000468661,0.001060704,0.000614393,0.000920074,0.004990961,0.000388379,0.0,0.000435825,0.001889872,0.000542128,0.00531857,0.002855221,0.001666448,0.002538193,0.000604181,0.001830241,0.001265176,0.0,0.0,0.0,0.0,0,1,0,0,1,0
ENSG00000279196,0.002325952,0.0,0.334340659,0.216797605,0.0,5.91e-05,3.69e-05,4.53e-05,0.000260619,6.12e-05,0.0,0.0,0.0,0.000125476,0.0,0.0,0.0,0.0,0.000471369,0.000169546,0.0,0.000125875,0.000180397,0.0,0.000199247,0.000837689,0.0,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000279161,0.001486839,0.0,0.0,0.2165374,6.01e-05,0.0,0.000655999,0.000536019,0.0,0.000242204,5.63e-05,0.0,8.76e-05,0.0,0.0,3.54e-05,0.0,0.0,0.004419773,0.000640727,0.0,3.79e-05,0.0,0.0,0.000239097,0.000165178,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
ENSG00000279149,0.00158058,0.0,0.019639279,0.22625366,0.0,0.0,0.0,0.0,1.09e-05,1.02e-05,0.0,1.13e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.43e-05,0.0,0.0,9.47e-06,0.0,0.0,2.13e-05,0.0,9.84e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000279145,0.003994415,0.0,0.010486505,0.216677617,0.0,0.000216859,0.000567549,0.00017364,0.000184605,5.61e-05,6.34e-05,2.26e-05,0.000106601,0.000250952,3.85e-05,0.000243962,0.0,0.000139697,0.000255094,0.00016166,0.0,0.000131289,7.73e-05,0.0,7.17e-05,0.000141581,5.58e-05,0.0,0.000179969,0.000561757,0.000191693,0.0,0.0,0.0,0.0,0,1,0,0,1,0
ENSG00000279135,0.001072815,0.0,0.068804665,0.218803872,0.0,0.0,0.0,0.0,1.63e-05,1.53e-05,0.0,2.82e-05,0.000123733,0.0,0.0,7.07e-06,0.0,0.0,0.0,0.0,0.0,4.06e-06,4.3e-05,0.0,0.000154084,0.0,2.3e-05,8.02e-06,1.93e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000279133,0.002441827,0.0,0.050811943,0.231955448,0.000510955,0.001212438,0.001842693,0.001139984,0.000906736,0.000165719,0.000999732,0.00028789,0.00089088,0.001783554,0.000706201,0.000470245,7.54e-05,0.0,0.000659916,0.000506668,0.000471923,0.000301829,0.000773129,3.01e-05,0.005002431,0.000200573,8.53e-05,0.000454203,0.000186396,0.001721513,0.001022364,0.0,0.0,0.0,0.0,0,0,0,0,1,1
ENSG00000279117,0.001477725,0.0,0.1305092,0.216424063,0.004705943,0.003765457,0.002926196,0.004688279,0.002568182,0.000469111,0.045114688,0.034772595,0.009752095,0.013578311,0.008833934,0.002344156,0.00037675,0.00023604,0.004536229,0.000770844,0.00392745,0.000878418,0.00130573,0.002386868,0.003708653,0.00211192,0.000567511,0.002695828,0.0,0.009196506,0.000984026,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000279092,0.003096062,0.0,0.0,0.220712873,0.000429374,5.42e-05,0.000744448,0.000551118,8.69e-05,1.53e-05,0.000112646,5.08e-05,0.000127541,0.000268877,4.49e-05,0.000873313,8.11e-05,0.000158966,0.000127547,0.000624956,6.82e-05,0.00105708,2.58e-05,7.53e-05,1.59e-05,0.000141581,5.25e-05,0.0,0.000183183,0.000226515,2.56e-05,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000279088,0.000760345,0.0,0.103643725,0.215991219,0.0,0.011922305,0.037421409,0.029111114,0.011076302,0.004132769,0.009694589,0.0,0.008933551,0.03364553,0.010682896,0.032305511,0.000625985,0.006387529,0.010414472,0.007168261,0.003696732,0.022033545,0.015419637,0.0,0.030065061,0.019892162,0.003004855,0.001536275,0.002043932,0.001404393,0.010236422,0.0,0.0,0.0,0.0,0,0,0,0,0,1
ENSG00000279059,0.001040917,0.0,0.043817527,0.218819113,0.0,0.006688123,0.012861997,0.006334083,0.002801653,0.000762306,0.005174672,0.001253168,0.003755785,0.013694824,0.002600104,0.003998854,0.001425856,0.002398936,0.009244369,0.005031189,0.00217609,0.002803088,0.002379521,0.0,0.006646884,0.002595656,0.001272799,0.000788176,0.000491701,0.001023847,0.002504792,0.0,0.0,0.0,0.0,0,0,0,0,0,1
ENSG00000279010,0.035458892,0.0,0.109026899,0.214769447,3.01e-05,3.45e-05,8.84e-05,8.3e-05,9.23e-05,2.04e-05,5.63e-05,3.39e-05,4.76e-05,9.86e-05,1.28e-05,3.89e-05,0.000202866,0.000139697,7.21e-05,0.000102516,0.0,6.23e-05,1.72e-05,1.51e-05,5.58e-05,5.9e-05,1.31e-05,5.34e-06,0.0,0.000126848,1.28e-05,0.0,0.0,0.0,0.0,0,0,0,1,1,0
ENSG00000278991,0.000941317,0.0,0.12161269,0.221234114,0.0,0.000931507,0.000847639,3.77e-05,0.000135739,5.61e-05,0.0,8.47e-05,0.000930856,0.000645306,0.0,0.000420746,0.0,0.000221589,0.000732008,0.000266148,0.0,0.000146177,0.000335023,0.0,0.000185964,0.00037755,5.25e-05,0.0,0.0,0.0,5.11e-05,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000278989,0.001491396,0.0,0.121289228,0.217008762,0.0,0.000640719,1.47e-05,0.0,7.06e-05,7.65e-06,0.000584351,0.000174992,0.000999385,0.0,0.0,0.0,0.0,0.0,0.00032164,5.91e-06,0.0,0.0,0.000188987,0.0,3.19e-05,0.00022417,9.19e-05,0.0,0.0,0.0,2.56e-05,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000278986,0.001105364,0.0,0.020396601,0.215967388,0.000948917,0.000453432,0.001407817,0.001691102,0.001254228,0.000234556,0.001605204,0.00029918,0.00113454,0.000967959,0.00026322,0.00085917,0.0,0.00040464,0.00102592,0.000660442,0.000173039,0.000829692,0.000687226,0.0,0.001328314,0.0015102,0.000118095,0.0,4.82e-05,0.0,0.000396166,0.0,0.0,0.0,0.0,0,0,0,1,1,0
ENSG00000278985,0.001111874,0.0,0.0,0.225973226,0.0,0.0,0.001562604,0.000573767,0.0,5.61e-05,0.000394261,2.26e-05,0.000546331,0.000412279,3.85e-05,0.000410139,0.0,0.00026976,0.000227366,0.000508639,0.0,0.000296415,0.000154626,0.0,0.001482399,0.0,1.31e-05,8.02e-06,0.0,0.0,5.11e-05,0.0,0.0,0.0,0.0,0,0,0,1,1,0
ENSG00000278959,0.00156756,0.0,0.011717172,0.217678533,0.0,0.000147858,0.001157211,0.000105694,0.0,1.53e-05,0.000133767,1.69e-05,0.000215106,0.000779745,6.42e-05,0.000159106,0.0,7.71e-05,0.000615552,0.000938419,0.0,0.0,0.0,0.0,8.24e-05,4.72e-05,1.64e-05,0.0,0.0,0.0,3.83e-05,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000278950,0.001424345,0.0,0.0,0.245086795,0.0,0.000980793,9.58e-05,0.0,0.0,0.0,0.000133767,0.0,0.000218913,0.000349541,4.49e-05,0.00223455,0.0,5.3e-05,0.003122123,5.32e-05,0.0,0.003095443,0.0,0.0,2.66e-05,7.08e-05,0.000305078,0.0,0.000199251,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
ENSG00000278948,0.001159396,0.0,0.152597403,0.218891438,0.000334912,0.001606727,0.000751819,0.001079587,0.001384538,0.000379878,0.003872203,0.004273191,0.001781761,0.002366121,0.001239062,0.000325283,0.022390568,0.013213419,0.002650755,0.000364722,0.001206026,0.000163773,0.001623572,0.007092839,0.000674784,0.005639652,0.001666448,0.000235117,0.003551171,0.013926138,0.001239617,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000278928,0.001455592,0.0,0.110725141,0.22939247,0.0,9.86e-06,0.0,0.0,0.0,2.55e-06,0.0,0.0,0.0,0.000107551,1.28e-05,0.0,0.0,0.0,0.006000244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002670253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000278916,0.001571466,0.0,0.026199113,0.215952701,0.000725643,0.000152787,0.000936088,0.000838001,0.000504949,0.000170818,0.000161928,0.000101608,1.33e-05,0.000295765,0.0,0.000760171,4.06e-05,4.82e-05,0.000366004,0.000203061,0.000115359,0.000215206,0.000240529,0.000135532,0.000138145,0.000200573,0.000108254,0.000181681,0.00043064,0.0,0.000268371,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000278903,0.027285185,0.0,0.0,0.239351477,0.004439731,0.0,0.003537971,0.009014178,0.002703921,0.000922926,0.001386953,0.001998295,0.0,0.0,0.002670724,0.003320004,0.000411527,0.0,0.001109102,0.002030613,0.0,0.003006112,0.001795378,0.000579776,0.000844808,0.00158099,0.000465818,0.000280537,0.001160156,0.0,0.004408946,0.0,0.0,0.0,0.0,0,0,0,0,0,1
ENSG00000278878,0.002145631,0.0,0.0,0.244439469,0.0,0.001005436,0.010134811,0.005775416,0.000895877,0.000464012,0.000901167,0.000242731,0.000799508,0.001622227,0.000353101,0.002071909,1.74e-05,0.000144514,0.000942737,0.00495233,0.00074459,0.001659385,0.0,0.0,0.002032321,0.0,0.000177142,0.0,0.0,0.0,0.000511182,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000278875,0.0011288,0.0,0.156024431,0.220035897,0.0,4.44e-05,0.0,0.0,0.000401787,8.41e-05,0.0,0.0,6.09e-05,0.0,0.0,0.0,1.16e-05,7.71e-05,0.0008651,0.0,0.0,8.12e-06,0.0,0.0,0.000116892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000278768,0.001712078,0.0,0.455795678,0.222450067,0.0,0.001729942,0.0,0.003057573,0.009811214,0.000836242,0.007265661,0.002732132,0.001764629,0.003289267,0.001598582,0.001516807,0.001634517,0.000982697,0.005950334,0.001756579,0.001630757,0.000891953,0.001176875,0.0,0.002401592,0.002690043,0.0011219,0.000309927,0.0,0.002681937,0.001456869,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000278730,0.001857247,0.0,0.0,0.238068464,0.001060555,0.015702549,0.002329164,0.002279968,0.003621516,0.000836242,0.024183669,0.017403232,0.006243778,0.019421914,0.01308398,0.000968776,0.010218631,0.005534895,0.031287779,0.00041598,0.007351515,0.000204378,0.009664118,0.007138017,0.019005518,0.017792041,0.007820496,0.017591014,0.002619189,0.019888011,0.005341853,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000278716,0.000619082,0.0,0.065815324,0.24936175,0.0,0.0,0.0,0.0,3.8e-05,1.53e-05,0.00018305,0.0,8.76e-05,0.0,0.0,0.0,0.0,4.82e-05,9.98e-05,0.0,0.0,0.0,0.0,0.000459303,0.002154525,0.000342155,2.3e-05,0.000160307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000278611,0.000608016,0.0,0.0,0.215977918,0.001764729,0.000207002,0.0,0.0,0.004734576,0.001371641,0.000675875,0.000479817,0.000123733,0.004346852,0.003704346,0.001018276,0.001170824,0.0,0.001208922,0.0,0.001074936,0.000384393,0.000412336,0.002048039,0.0,0.003374353,0.000980842,0.0,0.000453136,0.0,0.000242812,0.0,0.0,0.0,0.0,0,0,0,0,1,1
ENSG00000278600,0.0014276,0.0,0.013274336,0.216294099,0.0,0.003262739,0.008446905,0.005073306,0.002394436,0.001017258,0.001189822,0.000293535,0.001471476,0.005368586,0.002054403,0.004709526,0.000139108,0.00144996,0.002390116,0.003379098,0.0,0.003134694,0.002559918,0.0,0.007536854,0.00158099,0.000301798,0.000999247,0.000478846,0.002382937,0.001520767,0.0,0.0,0.0,0.0,0,0,0,0,1,1
ENSG00000278576,0.002024548,0.0,0.008183821,0.223242598,0.0,0.000295717,0.000471729,8.3e-05,0.000401787,5.35e-05,0.000436503,0.000101608,0.000363586,0.00024199,1.93e-05,0.000141427,0.0,0.0,0.000377095,0.000323321,7.34e-05,0.000127229,0.000146036,0.0,0.000571175,0.000330356,9.84e-05,5.08e-05,4.82e-05,0.0,0.0005623,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000278434,0.00090291,0.0,0.0,0.217377871,0.0,0.0,0.000228494,0.0,0.000809004,0.000127476,0.000513947,0.0,0.000761436,0.000779745,0.0,0.0,0.0,0.0,0.000687643,0.000488924,8.39e-05,0.0,3.44e-05,0.0,5.31e-06,0.000141581,2.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000278291,0.002827858,0.0,0.036272954,0.216389701,0.000145987,0.00053229,8.84e-05,6.04e-05,0.000466942,0.000130025,0.001943142,0.001896687,0.000211299,0.001084472,0.000802501,0.0,0.000701335,0.000342017,0.00129765,1.77e-05,0.000230718,1.89e-05,0.000996478,0.000745426,0.000273633,0.000955673,0.00152539,0.001784751,0.001433323,0.009114961,0.001444089,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000278266,0.001865058,0.0,0.014324693,0.525568121,0.002451728,0.000704791,9.58e-05,5.28e-05,3.26e-05,5.1e-06,1.41e-05,0.0,0.0,0.0,0.0,0.00413321,1.16e-05,4.34e-05,0.000842918,1.97e-05,0.001143103,0.000606366,0.00027489,3.01e-05,0.0,0.0,3.28e-05,0.0,0.010727428,0.001051029,0.00029393,0.0,0.0,0.0,0.0,1,0,0,0,1,1
ENSG00000278238,0.000318329,0.0,0.037769784,0.215975701,0.001034792,0.001340582,0.003331589,0.002461157,0.00234014,0.000609335,0.0,0.002461177,0.000502548,0.004086937,0.003742866,0.001329416,0.000979551,0.0,0.002079567,0.000559897,0.002055488,0.0,0.002834808,0.0,0.00254505,0.00309119,0.001417137,0.003895459,0.000925554,0.0,0.000460064,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000278200,0.000637961,0.0,0.037249284,0.219880993,0.001017617,0.0,0.0,0.0,0.000439794,8.67e-05,7.74e-05,0.0,0.0,0.0,0.0,0.000654101,0.0,0.0,0.0,0.0,0.0,0.000365444,0.000395155,0.000301182,7.7e-05,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000278175,0.001715333,0.0,0.0,0.33045593,0.0,0.003760529,0.002837747,0.004597684,0.002823371,0.000693469,0.006934764,0.003149855,0.00088517,2.69e-05,3.21e-05,4.6e-05,0.000863628,0.000616594,0.005728514,0.00091279,0.002480219,8.12e-06,0.012198265,0.00167909,0.004752708,0.001828758,0.001961685,0.003796603,0.000883775,0.004575602,0.004396166,0.0,0.0,0.0,0.0,0,0,0,0,0,1
ENSG00000278156,0.002911184,0.0,0.194267516,0.216296316,1.72e-05,0.000172501,2.21e-05,0.0,0.000591822,0.000183565,0.000457624,0.0,0.000637703,5.38e-05,3.85e-05,0.0,0.0,5.78e-05,0.000443641,2.96e-05,5.24e-05,0.0,0.000240529,0.0,0.001307061,0.000507333,0.000141058,0.000109543,7.39e-05,0.0,6.39e-05,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000278126,0.000540314,0.0,0.099219621,0.22013621,0.000382143,0.00024643,0.000353797,0.000105694,0.000352921,0.000137674,0.000295696,0.000942699,0.000401658,0.000421241,0.00026322,0.000647029,0.0,0.0,0.000560097,0.0,0.000513872,0.000117754,0.0,0.0,3.72e-05,0.000920278,0.000410051,0.0,0.0,0.00152218,0.000728435,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000277969,0.001450384,0.0,0.245751634,0.216168846,0.005281305,0.000813221,0.009316656,0.019425025,0.0,4.33e-05,0.001098298,0.000756417,9.52e-05,0.006121443,0.00620173,0.002450226,0.00042312,0.000342017,0.001968657,0.004339203,0.0,0.000848641,0.00262005,0.001453204,0.000215187,0.001710773,0.000852906,0.000694663,0.000623463,0.001803059,0.000715655,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000277806,0.000368455,0.0,0.0,0.218429498,0.0,0.000256288,0.00038328,0.0,0.000238901,6.88e-05,0.000112646,0.000163702,2.86e-05,0.000349541,0.0,0.0,8.11e-05,0.000178234,0.000959374,0.0,0.0,0.0,0.0,0.0,4.52e-05,0.0,0.000101693,4.01e-05,0.0,0.0,0.000140575,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000277767,0.001143121,0.0,0.037301152,0.216207641,0.0,0.000147858,0.00219649,0.000792704,0.000103162,5.61e-05,0.0,0.0,3.43e-05,0.000349541,0.0,0.000399532,0.0,0.0,0.000299458,0.001165138,7.87e-05,0.0,0.000137445,0.0,0.000100952,0.0,3.28e-05,8.02e-06,3.54e-05,0.0,3.83e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,1
ENSG00000277701,0.006385465,0.0,0.0,0.220765524,0.0,0.0,0.0,0.002166725,0.0,0.00010708,0.010236697,0.00173863,0.015066921,0.003181716,0.0,0.00018032,0.0,0.006218929,0.001691381,0.006107611,0.000461436,0.0,0.000446697,0.000180709,0.024836817,0.0,9.19e-05,0.00110879,0.0,0.0,0.000677316,0.0,0.0,0.0,0.0,0,1,0,0,1,0
ENSG00000277687,0.000720635,0.0,0.231686542,0.233050027,0.0,0.000305574,0.0,0.000203838,0.000662406,0.000331437,0.000598431,0.000107253,0.000850905,0.0,0.0,0.000254569,0.0,0.0,0.0,0.000258262,0.0,0.00013941,0.000171807,0.0,0.001288465,0.000660712,3.94e-05,0.0,0.0,0.0,0.000523962,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000277534,0.001792149,0.0,0.204255319,0.246876639,0.0,0.002326303,0.003213657,0.001019191,0.0,0.000163169,0.00019713,0.000316115,0.00017513,0.000430204,0.0,0.0,0.0,0.000987514,0.000576733,0.000662414,0.000644962,0.0,0.001400223,3.76e-05,0.000451627,0.000247767,0.000272274,0.000459547,0.000851638,0.002944694,0.002670927,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000277476,0.001736164,0.0,0.0,0.239879369,0.0,0.000847721,0.0,0.000196289,0.001167355,0.00016062,0.004843774,0.001191074,0.00201971,0.004418553,0.001913163,8.49e-05,0.0,0.000298663,0.004319954,0.000212919,0.001137859,0.0,0.002697363,0.001987802,0.01930306,0.002465873,0.000511744,0.002645064,0.000331014,0.002183604,0.000907348,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000277301,0.006678406,0.0,0.027714932,0.236763837,0.0,0.0,2.21e-05,0.0,0.0,0.0,0.0,0.000169347,0.0,0.0,1.93e-05,0.0,0.0,0.0,6.1e-05,0.0,4.72e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000277283,0.001318886,0.0,0.0,0.216113701,0.005015093,0.001582084,0.00334633,0.004099413,0.003621516,0.001124337,0.002274039,0.001766854,0.000574884,0.002787363,0.002182803,0.003613465,0.000585412,0.000732205,0.003149851,0.001283426,0.00210268,0.002028889,0.006769178,0.001995332,0.002414875,0.002902415,0.001879675,0.002124067,0.00246493,0.002681937,0.00313099,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000277232,0.000943921,0.0,0.0,0.21597099,0.000446549,7.39e-05,0.000722336,0.001117335,0.000526667,0.000165719,0.0,0.000118543,2.47e-05,0.000268877,0.00012198,0.00028639,0.0,0.000105977,0.000343822,0.000433723,0.000110115,0.000186782,0.0,0.0,0.000611024,0.0,0.000206666,0.0,0.0,0.0,0.000421725,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000277200,0.002004368,0.0,0.131913541,0.218203654,0.0,3.45e-05,0.0,0.0,0.005950797,0.001022357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001913202,0.0,0.0,0.0,0.000197578,0.0,6.91e-05,0.0,8.86e-05,4.54e-05,0.0,0.002138301,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
ENSG00000276791,0.002071419,0.0,0.0,0.215954641,0.001348235,0.000364717,0.000449617,0.001124885,0.002823371,0.000693469,0.000520987,0.000361274,0.000251274,0.00083352,0.000558541,0.000562173,5.22e-05,4.34e-05,0.001109102,0.000863503,0.000755077,0.00080533,0.000627094,0.000293653,0.000600398,0.000471937,7.54e-05,0.000478249,0.000488487,0.000480212,0.000383387,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000276672,0.002973678,0.0,0.0,0.223746658,0.000738524,0.000699862,0.002542916,0.001774147,0.002209831,0.000448715,0.001063096,0.000491106,0.00118213,0.001380238,0.000410881,0.000749564,0.000318789,0.0,0.000288367,0.002137072,0.001368577,0.000912256,0.000987888,0.0,0.001989814,0.000436542,0.000141058,0.000160307,0.000411357,0.0,0.001456869,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000276570,0.001948384,0.0,0.122222222,0.215667279,0.0,0.000665362,0.000913976,0.001676003,0.0,0.000127476,0.000971571,0.000406433,0.00130967,0.002294421,0.001078562,0.000816742,0.0,0.000327566,0.001397469,0.002119329,0.000325103,0.001641789,0.003539215,0.000858369,0.002122646,0.001769765,0.000337882,0.000237789,0.000642746,0.001404393,0.000587859,0.0,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000276564,0.001520039,0.0,0.289758535,0.237982006,0.0,0.00032036,0.000972942,0.00016609,0.0,0.000142773,0.000119686,6.77e-05,0.000456862,0.000690119,0.00010272,0.000823814,0.0,0.000158966,0.000255094,0.00036275,2.1e-05,0.0,0.000171807,0.0,0.001647109,0.0,6.23e-05,0.000109543,0.000202465,0.0,3.83e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000276337,0.002560305,0.0,0.05225,0.220846439,0.0,4.44e-05,6.63e-05,6.79e-05,0.000314914,7.14e-05,0.00018305,3.39e-05,0.000363586,0.000779745,0.00012198,0.0,0.0,3.37e-05,9.43e-05,9.07e-05,0.0,0.000500793,3.44e-05,0.0,0.000603055,0.0,0.0,1.07e-05,6.43e-06,0.0,1.28e-05,0.0,0.0,0.0,0.0,0,0,0,0,1,0
