ID,GC_content,A549_cell,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_7,genomic_classification_is_8,lncRNA_DB_is_1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_hAT-Tip100
ENSG00000278948,0.554962647,0.001606727,0.001384538,0.000379878,0.003872203,0.004273191,0.001781761,0.000949569,0.002366121,0.001239062,0.022390568,0.013213419,0.002650755,0.000364722,0.001206026,0.000163773,0.001623572,0.007092839,0.000674784,0.005639652,0.001666448,0.001540324,0.000235117,0.004769512,0.003551171,0.002144531,0.001239617,0.00020774,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000278861,0.291711135,0.0,0.000320344,0.000275348,0.000211211,0.0,0.000234142,0.00040774,0.000851445,0.00014766,0.0,0.001165748,0.000809645,0.000656499,0.0,0.000619901,0.0,0.0,0.001070621,0.000707906,0.0,0.0,0.0,0.011113482,0.0,0.000448078,0.00258147,0.004846634,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000278730,0.399679829,0.015702549,0.003621516,0.000836242,0.024183669,0.017403232,0.006243778,0.007298271,0.019421914,0.01308398,0.010218631,0.005534895,0.031287779,0.00041598,0.007351515,0.000204378,0.009664118,0.007138017,0.019005518,0.017792041,0.007820496,0.005156261,0.017591014,0.002699071,0.002619189,0.004592238,0.005341853,0.00317709,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000278600,0.358235503,0.003262739,0.002394436,0.001017258,0.001189822,0.000293535,0.001471476,0.002835024,0.005368586,0.002054403,0.000139108,0.00144996,0.002390116,0.003379098,0.0,0.003134694,0.002559918,0.0,0.007536854,0.00158099,0.000301798,0.002359645,0.000999247,0.005599995,0.000478846,0.003149919,0.001520767,0.002614857,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000278376,0.675560299,0.0,0.000298626,0.000114728,0.000119686,0.000158057,7.61e-05,0.000114933,0.0,0.0,0.0,6.74e-05,0.000366004,0.00018729,0.0,0.000223327,0.00027489,9.04e-05,0.00071729,0.000165178,0.000196825,0.000262183,0.000408783,0.00039794,0.000218534,3.79e-05,0.000153355,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000278291,0.442191391,0.00053229,0.000466942,0.000130025,0.001943142,0.001896687,0.000211299,9.85e-05,0.001084472,0.000802501,0.000701335,0.000342017,0.00129765,1.77e-05,0.000230718,1.89e-05,0.000996478,0.000745426,0.000273633,0.000955673,0.00152539,0.00030151,0.001784751,0.00096313,0.001433323,0.000927365,0.001444089,0.000181058,0.0,0.0,0.0,0.0,1,0,0,1,0,0
ENSG00000278175,0.482568481,0.003760529,0.002823371,0.000693469,0.006934764,0.003149855,0.00088517,0.0,2.69e-05,3.21e-05,0.000863628,0.000616594,0.005728514,0.00091279,0.002480219,8.12e-06,0.012198265,0.00167909,0.004752708,0.001828758,0.001961685,0.001437635,0.003796603,0.001141915,0.000883775,0.002006318,0.004396166,0.001789615,0.0,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000278133,0.45090715,0.009783289,0.009300836,0.003564226,0.007786649,0.005752155,0.005160635,0.006009375,0.028196281,0.010323376,0.005170175,0.006883695,0.010242561,0.003814792,0.005448091,0.005610237,0.007696933,0.001295083,0.018779704,0.006689713,0.003811836,0.006641963,0.00347866,0.00816642,0.001851108,0.0,0.00371885,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000278126,0.398256848,0.00024643,0.000352921,0.000137674,0.000295696,0.000942699,0.000401658,0.0,0.000421241,0.00026322,0.0,0.0,0.000560097,0.0,0.000513872,0.000117754,0.0,0.0,3.72e-05,0.000920278,0.000410051,0.000323359,0.0,0.000374871,0.0,0.001914919,0.000728435,0.000520303,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000277938,0.507470651,0.000576647,0.000217182,6.37e-05,7.04e-05,7.9e-05,9.71e-05,0.000503518,0.000967959,0.00013482,0.000365158,0.00030348,0.000427004,0.000104488,0.0,3.52e-05,0.000712997,0.0,0.000653531,0.000342155,6.23e-05,0.000443526,7.48e-05,0.00039794,0.000176755,0.0,0.00085623,0.001170206,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000277693,0.366417645,0.002114373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008898374,0.000522449,0.000987888,0.0,1.06e-05,0.0,0.0,0.0,0.0,0.002526054,0.001970016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000277559,0.568836713,8.38e-05,2.17e-05,1.02e-05,0.0,0.0,0.0,0.000944096,0.000708044,0.0,0.000214458,0.000216771,0.000537915,0.0,0.000319859,0.0,0.000197578,0.0,0.00116626,0.0,0.000295237,0.001162344,0.00037405,0.001776312,0.0,0.0,0.000140575,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000277534,0.293489861,0.002326303,0.0,0.000163169,0.00019713,0.000316115,0.00017513,0.000166927,0.000430204,0.0,0.0,0.000987514,0.000576733,0.000662414,0.000644962,0.0,0.001400223,3.76e-05,0.000451627,0.000247767,0.000272274,0.000142016,0.000459547,0.001401441,0.000851638,0.00135315,0.002670927,0.002052625,0.0,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000277476,0.688367129,0.000847721,0.001167355,0.00016062,0.004843774,0.001191074,0.00201971,0.007402259,0.004418553,0.001913163,0.0,0.000298663,0.004319954,0.000212919,0.001137859,0.0,0.002697363,0.001987802,0.01930306,0.002465873,0.000511744,0.004524837,0.002645064,0.001153449,0.000331014,0.000492662,0.000907348,0.002776857,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000277449,0.638740662,0.0,0.0,7.39e-05,0.0,0.0,2.67e-05,6.02e-05,0.000152364,0.0,0.0,1.45e-05,0.000116456,3.35e-05,0.0,4.74e-05,9.45e-05,0.0,0.001455832,9.44e-05,0.000121375,0.000126722,0.000454203,0.0,0.000118908,4.01e-05,0.00029393,0.000127693,0.0,0.0,0.0,0.0,1,0,0,1,0,0
ENSG00000277287,0.608146567,7.39e-05,0.000836152,0.000101981,0.000696997,0.000366919,0.000142769,0.000177873,0.000224065,8.35e-05,0.000144904,9.15e-05,0.000366004,0.0,0.0,4.06e-06,0.000163216,0.0,6.11e-05,0.000188775,2.62e-05,5.68e-05,6.68e-05,0.0,2.89e-05,0.0,0.000894569,0.000251575,0.0,0.0,0.0,0.0,0,0,0,1,1,0
ENSG00000277283,0.55923159,0.001582084,0.003621516,0.001124337,0.002274039,0.001766854,0.000574884,0.001412039,0.002787363,0.002182803,0.000585412,0.000732205,0.003149851,0.001283426,0.00210268,0.002028889,0.006769178,0.001995332,0.002414875,0.002902415,0.001879675,0.001795952,0.002124067,0.004094744,0.00246493,0.002079883,0.00313099,0.00219366,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000277200,0.672002846,3.45e-05,0.005950797,0.001022357,0.0,0.0,0.0,5.47e-06,0.0,0.0,0.0,0.0,0.001913202,0.0,0.0,0.0,0.000197578,0.0,6.91e-05,0.0,8.86e-05,8.3e-05,4.54e-05,0.0,0.0,0.001509197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000276791,0.672714337,0.000364717,0.002823371,0.000693469,0.000520987,0.000361274,0.000251274,0.000667708,0.00083352,0.000558541,5.22e-05,4.34e-05,0.001109102,0.000863503,0.000755077,0.00080533,0.000627094,0.000293653,0.000600398,0.000471937,7.54e-05,0.000222855,0.000478249,0.002001234,0.000488487,0.001085641,0.000383387,0.001166394,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000276744,0.652436855,0.000152787,0.001004469,0.000165719,0.00019713,0.000118543,0.000306478,0.000711493,0.000403316,0.0,2.32e-05,1.45e-05,0.000305003,0.001007421,0.0,0.000649678,0.000592733,0.0,0.000948416,0.000117984,0.0,0.000806212,0.000227101,0.0,3.86e-05,0.0,3.83e-05,0.000299222,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000276649,0.570793312,0.000645648,0.000238901,4.84e-05,0.0,0.000158057,0.00017513,0.000207975,0.000564643,0.000340261,0.000249235,0.0,0.000327185,0.00018729,0.0,0.0,0.000953526,0.0,0.0,0.001168045,4.26e-05,0.00023378,0.0,0.000842018,0.0,0.0,6.39e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000276570,0.758271078,0.000665362,0.0,0.000127476,0.000971571,0.000406433,0.00130967,0.004961292,0.002294421,0.001078562,0.0,0.000327566,0.001397469,0.002119329,0.000325103,0.001641789,0.003539215,0.000858369,0.002122646,0.001769765,0.000337882,0.002333427,0.000237789,0.002958597,0.000642746,0.000138213,0.000587859,0.001301711,0.0,0.0,0.0,0.0,0,1,0,1,0,0
ENSG00000276517,0.318569904,0.000660434,0.000331203,3.82e-05,0.000626593,0.000282245,0.000883266,0.000804534,0.001030697,0.00023112,0.000127516,0.0,0.000837372,0.000626927,0.000141577,0.000312657,0.000369384,0.0,0.001214079,0.000424744,0.000186983,0.000926379,0.000109543,0.000778578,0.000160686,0.0,0.000306709,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000276334,0.21060121,0.001853157,0.000401787,6.37e-05,0.000795562,0.000259665,0.000470187,0.001031664,0.002106207,0.000686941,0.0,0.000621411,0.004952142,0.000804359,0.000435218,0.000981284,0.000317842,0.0,0.000951073,0.0,0.000551109,0.000716633,0.000197712,0.005242426,0.000845211,0.0,0.0005623,0.00060035,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000276182,0.206510139,0.002582591,0.0,0.000341635,0.000873006,0.0,0.001292538,0.00134089,0.002034506,0.000340261,0.000289808,0.000669583,0.00195202,0.001581118,0.0,0.000481844,0.000609913,0.0,0.001928712,0.001321425,0.000383808,0.00029714,0.000320614,0.004308132,0.001571514,0.0,0.000741214,0.001517075,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000276073,0.449484169,0.000207002,0.000760138,0.000267699,0.000147848,8.47e-05,5.33e-05,0.000508991,0.001478826,0.000815341,0.000115923,0.000163783,0.000920555,0.000333178,0.0002045,8.53e-05,0.0,0.0,0.001110471,0.000483736,0.000121375,0.00037361,0.000253819,0.0,0.000253885,0.000100316,0.000434505,0.000384986,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000275964,0.799537531,0.000325288,0.002942821,0.000616983,0.001879779,0.00085238,9.14e-05,0.0,0.000125476,8.99e-05,0.0,0.0,0.002611936,0.000587498,0.0,0.000110987,0.001417404,0.002304043,0.000951073,0.000991069,0.00103989,0.00053529,0.00355347,0.0,0.00056883,0.002962662,0.001022364,0.000373551,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000275719,0.748843828,0.00017743,0.0,0.000224358,0.000225292,0.0,0.0,3.56e-05,0.000152364,0.00017976,0.0,0.000110794,0.0,0.0,0.0,0.0,0.001228417,0.0,0.000579145,0.00097927,0.000406771,0.0,0.000716038,0.0,0.000636318,0.0,0.000830671,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000275580,0.181074351,0.0,0.0,0.00010453,0.0,0.0,0.000331225,0.0,0.001245799,0.00030174,0.0,0.000284211,0.000854009,0.0,0.000220231,0.000582003,0.0,0.0,0.000765109,0.000271364,0.000213227,0.00037361,3.74e-05,0.0,0.0,0.0,0.001750799,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000275481,0.292956243,0.000418932,0.000575533,0.000239655,0.000211211,0.0,0.000453055,0.000944096,0.000967959,9.63e-05,2.32e-05,0.000115611,0.000582279,0.001062622,0.00013109,0.000426351,7.73e-05,0.0,0.000980296,0.000212372,8.53e-05,0.00022067,5.88e-05,0.001078475,0.000154259,0.000267509,0.000140575,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
ENSG00000275097,0.181074351,0.0,0.058503505,0.014404777,0.0,0.0,0.0,0.0,0.021689447,0.006965711,0.0,0.0,0.005234963,0.000538211,0.005956719,0.000163773,0.00236234,0.0,0.000778392,0.001840556,0.00152539,0.0,0.002241625,0.0,0.006957723,0.005131715,0.005776358,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000274925,0.492529349,0.000571719,0.001053335,0.000430869,0.000619553,0.00031047,0.000805219,0.00220289,0.002195832,0.000873121,0.0,0.0,0.001020374,0.001614633,0.000838975,0.001307476,0.00103943,0.0,0.003344695,0.000448341,0.00024275,0.001828725,0.000323286,0.002254993,0.000446708,0.001257292,0.000932907,0.00152851,0.0,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000274828,0.511739594,0.000985722,0.001949212,0.000601686,0.002231797,0.001614442,0.000340743,0.001267004,0.006892225,0.004468327,0.000388343,0.000693668,0.00411477,0.000538211,0.002060731,0.000699757,0.002018727,0.002228748,0.000595085,0.002666446,0.001810786,0.001203856,0.000967185,0.002249226,0.00170649,0.005515144,0.003118211,0.002349941,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000274712,0.550160085,0.000571719,0.002562752,0.000736811,0.002464129,0.001676536,0.001168805,0.001565284,0.007976697,0.005180948,0.000324585,0.000289028,0.0025953,0.003432327,0.00067118,0.0,0.001013659,0.000752955,0.004479075,0.00082589,0.001463063,0.00136335,0.003524081,0.001407208,0.000475632,0.0016162,0.000728435,0.000278257,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000274627,0.521878335,0.001123723,0.000662406,0.000130025,0.002590856,0.0002766,0.004102238,0.00541008,0.003468519,0.000430141,5.8e-05,0.000770743,0.001652563,0.002046385,0.0,0.000688929,0.00104802,9.79e-05,0.009162711,0.00158099,0.000170581,0.002455779,0.000502295,0.002162717,9e-05,0.0,0.000638978,0.001124465,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000274414,0.473319104,0.001010365,1.09e-05,7.65e-06,0.000246413,6.21e-05,0.000207491,0.000128616,0.000188214,4.49e-05,8.69e-05,0.00013488,0.00016082,0.0,0.0,6.36e-05,0.000730178,0.0,0.000690723,0.000589922,1.97e-05,0.000583357,4.54e-05,0.004088977,0.000247457,0.0,0.000600639,0.001936367,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000274272,0.792422625,0.000138001,0.0,0.000293195,0.004555119,0.000756417,0.002933433,0.003218135,0.000618418,0.00027606,0.0,0.00020232,0.001319832,0.007048001,0.000267423,0.005987862,0.00156344,0.002718169,0.008801409,0.004648584,0.00039693,0.006176589,0.000590464,0.006995669,0.001108737,0.000238529,0.001648562,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
ENSG00000274270,0.66826752,5.42e-05,3.26e-05,1.27e-05,0.0,0.0,5.33e-05,0.000161454,0.000134439,7.7e-05,0.0,0.0,0.000244003,5.72e-05,0.0,0.000136703,0.000120265,0.0,0.000342705,0.000200573,7.87e-05,0.000159495,0.00014962,0.00010381,5.14e-05,0.000251904,8.95e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000274220,0.451440768,0.000335145,0.000667836,0.000219259,0.000218251,0.000146767,5.71e-05,0.000623924,0.001676003,0.001162022,8.11e-05,8.67e-05,0.000476914,0.000112374,0.000162551,0.000216559,0.000283481,0.000143062,0.000326765,0.000318558,0.000144338,0.0,0.00058512,0.000519052,0.00026674,0.001259522,0.000115016,7.24e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000274020,0.384204909,0.002503733,0.007438497,0.002016669,0.0,0.0,0.00034455,0.00639796,0.00878333,0.004089546,0.002729992,0.002822845,0.000188547,0.005598972,0.00318286,0.0,0.001511898,0.000730367,0.004343587,0.001864153,0.0,0.0,0.000352675,0.0,0.00094805,0.0,0.003527157,0.002771139,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000273619,0.79473497,0.000552004,0.0,0.00110904,0.005688619,0.002212802,0.000538716,0.00278303,0.005314811,0.0,0.0,0.000645497,0.003343944,0.001545632,0.0,0.002164238,0.012739455,0.007356374,0.006155407,0.009096594,0.001787823,0.0,0.012381039,0.004486917,0.002525991,0.009786372,0.00543131,0.003899416,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000273449,0.228210601,0.001513083,0.001764607,0.000708766,0.00095045,0.0002766,0.001220202,0.000913994,0.001245799,0.00011556,0.0,0.000568423,0.00081519,0.002099614,0.0,0.003650376,0.000283481,2.26e-05,0.006912546,0.000483736,9.51e-05,0.001341502,8.28e-05,0.004861788,0.000144618,0.000755713,0.000217252,0.006033993,0.000331925,0.0,0.000499879,0.000508221,0,0,0,0,0,0
ENSG00000273420,0.854500178,0.0,0.0,0.002266522,0.0,0.002167642,0.0,0.007541821,0.004642617,0.0,0.0,0.000125246,0.0,0.000224747,0.003953668,0.0,0.015780431,0.0,0.004922732,0.0,0.002191313,0.0,0.003230185,0.00159176,0.0,0.0,0.010543131,0.0,0.002679534,0.0,0.003215317,0.001336044,0,1,0,0,0,0
ENSG00000273387,0.648879402,5.91e-05,0.001292235,0.000239655,0.001401034,0.0,0.0,0.0,0.0,0.0,0.0,2.41e-05,0.001053647,0.000512582,0.0,0.000182722,0.000154626,0.000293653,0.000321452,0.000684309,0.000121375,0.000561508,0.000122902,0.0,0.0,0.0,0.000920128,0.000156282,0.000106292,0.000165159,0.000266292,0.000424597,1,0,0,1,0,0
ENSG00000273344,0.485236571,0.001355368,0.002850519,0.001414982,0.000612512,0.000688678,0.000277924,0.00244644,0.006838449,0.005437748,0.000527451,0.00057324,0.003183124,0.001242025,0.0,0.002930317,0.00444979,0.000993901,0.002539737,0.001533797,0.002142107,0.003436779,0.002161472,0.004100512,0.00146546,0.006079143,0.007361022,0.006476156,0.000740112,0.002122997,0.002258529,0.003558506,0,0,0,0,1,0
ENSG00000273343,0.431874778,0.00038936,0.000950173,0.000150422,0.001267267,0.00028789,0.000845194,0.0,0.000681156,0.0,0.0,0.000698485,0.001192285,0.001155281,0.000367051,0.007449636,0.000377974,0.0,0.001293778,0.001404014,0.0,0.0,4.01e-05,0.0,0.0,0.001286273,0.000638978,0.0,0.00023618,0.0,0.000356603,0.000460533,0,0,0,0,0,0
ENSG00000273329,0.451440768,0.001212438,0.000760138,0.000257501,0.000556189,0.000203216,0.000592017,0.001329944,0.001613265,0.000378781,5.22e-05,0.000279394,0.00243448,0.000530325,0.000398513,0.001058433,0.000970707,0.000128002,0.0022847,0.000448341,0.000410051,0.001494442,0.000317942,0.001384139,0.000205679,0.000746796,0.00028115,0.000707079,0.00012778,0.000197265,0.000288249,0.000320881,0,0,0,1,1,1
ENSG00000273321,0.474030594,3.45e-05,0.0,0.000112179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71e-05,0.000343822,0.0,5.77e-05,0.0,0.0,0.0,0.000475536,0.0,0.0,0.000235964,0.000122902,0.0,0.0,0.0,0.0,0.0,9.1e-05,0.0,8.44e-05,0.0,0,0,0,0,0,0
ENSG00000273311,0.497509783,0.000458361,0.001091341,0.000201412,0.003062561,0.002511981,0.001073625,0.000670445,0.000842483,0.000468661,0.001785217,0.002013565,0.000809645,0.000857589,0.001012013,0.001917902,0.00104802,0.002349221,0.000810272,0.004577793,0.000623278,0.000412938,0.000435501,0.00096313,0.000510983,0.000378971,0.000600639,0.0,0.000485358,0.000111839,0.001045781,0.00165107,0,1,0,0,0,0
ENSG00000273287,0.720384205,9.86e-06,8.14e-05,2.29e-05,0.0,0.0,0.0,0.000183346,4.48e-05,0.0,0.0,0.0,3.33e-05,9.86e-06,0.0,0.0,8.59e-05,0.0,2.66e-05,0.0,6.56e-06,0.000126722,1.6e-05,0.0,0.0,0.0,3.83e-05,0.0,4.99e-05,0.0,4.65e-05,9.81e-06,0,0,0,0,0,0
ENSG00000273284,0.202063323,0.000650576,0.000950173,0.000203961,0.0,0.000197572,0.000670064,0.0,0.001684965,0.000430141,0.0,0.00047208,0.000338276,0.001518031,0.0,0.00117348,0.0,0.0,0.000483506,0.0,0.0,0.0,6.15e-05,0.004902159,0.0,0.0,0.00171246,0.0,0.002001352,0.000460315,0.002825429,0.003402542,0,0,0,0,0,0
ENSG00000273270,0.549982213,0.000266145,0.000347492,0.00010708,0.000528028,0.000496751,0.000159902,0.000112197,0.00027784,0.00020544,0.000173885,0.000226406,0.003837494,7.1e-05,0.000246449,9.47e-05,0.000360794,0.000783074,0.000435687,0.000991069,0.001210471,0.000550584,0.000617182,0.000507518,0.000392075,0.001074495,0.000715655,0.000337339,0.000419613,0.000897949,0.001015194,0.001426029,0,0,0,0,0,0
ENSG00000273253,0.791889007,0.0,0.0,0.000175917,0.001562962,0.0,0.000947988,0.000840108,0.000295765,0.00029532,0.0,0.0,0.002051839,0.000822103,0.0,0.000711938,0.000506829,0.0,0.002436128,0.0,0.000226348,0.003810389,0.000227101,0.005640366,0.000286022,0.0,0.0,0.003548735,0.000406376,0.000219599,0.000869566,0.00113492,1,0,0,0,0,0
ENSG00000273186,0.634649591,0.000487932,0.0,2.8e-05,0.0,0.001586217,0.000367393,0.0,0.000233027,0.0002247,0.0,0.00047208,0.00189102,0.0,0.0,0.000618547,0.0,0.0,0.002011068,0.005262102,0.00207978,0.0,0.000935124,0.0,0.0,0.0,0.000715655,0.0,0.000407105,0.0,0.000686304,0.000998897,0,0,0,1,0,0
ENSG00000273148,0.35734614,0.000970936,0.000396358,0.000234556,0.000281615,0.000270955,0.000380718,0.001045347,0.002159982,0.000789661,3.48e-05,0.000264943,0.001347559,0.000956162,0.000152064,0.0,0.000730178,8.28e-05,0.004760678,0.0,0.0,0.001697633,0.000683976,0.002808649,0.00059454,0.002189116,0.000779553,0.001494204,0.000432616,0.0,0.000622819,0.000728773,0,0,0,0,0,0
ENSG00000273142,0.725720384,0.000660434,0.002025226,0.00015807,0.00209803,0.000767707,0.001469572,0.004879197,0.001622227,0.000385201,0.000237643,0.0001686,0.003105487,0.00132877,0.000188769,0.002034303,0.004681728,0.0,0.013285797,0.003433345,0.000843065,0.007725652,0.001937042,0.00617672,0.001089454,0.0,0.00284984,0.0,0.000343232,0.000601176,0.000746702,0.000925297,0,0,0,0,0,0
ENSG00000273033,0.4037709,0.002543162,0.000917596,0.000260051,0.00171785,0.001507189,0.000713847,0.000484362,0.0013892,0.0,0.001669294,0.002620525,0.003438217,0.000216862,0.001924398,4.6e-05,0.001288549,0.000820721,0.000557892,0.001663579,0.001318725,0.001385199,0.000229773,0.003039338,0.001012325,0.000778005,0.000549521,0.000375457,0.000793256,0.000930463,0.00185165,0.002902028,0,0,0,1,0,1
ENSG00000273018,0.336535041,0.007649201,0.001422545,0.000441067,0.004435433,0.0,0.005154924,4.1e-05,2.69e-05,0.0,0.00037675,0.00416201,0.000232912,0.010180665,0.0,0.00022468,0.00103943,0.0,0.021986255,0.003976073,0.0,0.0,0.00078016,0.00617672,0.000318159,0.0,0.0,0.0,0.000169084,0.0,0.000323453,0.000391298,0,0,0,1,1,0
ENSG00000273015,0.302383493,0.000596362,0.001075053,0.00042322,0.000922288,0.000846735,0.000281731,0.000566458,0.002572261,0.001476602,0.000318789,0.000443177,0.001197831,0.00096602,0.000660692,0.000619901,0.000859033,0.000775544,0.000964356,0.001144448,0.000708568,0.000351762,0.001421388,0.002243459,0.001571514,0.002202491,0.001239617,0.000836678,0.002604574,0.004977941,0.006848156,0.010947085,0,0,0,0,0,0
ENSG00000273014,0.134471718,0.00389853,0.0,0.000183565,0.000422422,0.001349132,0.000255081,0.000191556,0.001398163,0.0,0.0,0.0,0.001003738,0.000193204,0.000235962,0.0,0.001889872,0.0,0.001686959,0.000849487,0.000810261,0.000207561,0.001367953,0.001735941,0.002101779,0.0,0.005559105,0.0,0.001951293,0.0,0.005463475,0.006782152,0,0,0,0,0,0
ENSG00000272994,0.357524013,0.001789085,0.001341101,0.000655226,0.000704037,0.00059836,0.001477186,0.003762701,0.007716782,0.001572902,0.000312993,0.000722571,0.001963111,0.000822103,0.000566308,0.001203257,0.001554849,0.000112943,0.004606593,0.001899548,0.000728251,0.00212368,0.000379393,0.003281563,0.000588112,0.003192274,0.003348243,0.004029015,0.000265102,0.000188194,0.000581002,0.000676815,1,0,0,1,0,0
ENSG00000272993,0.2301672,0.003997102,0.002079521,0.000568543,0.0007674,0.000491106,0.0,0.002936275,0.003289267,0.000674101,0.0,0.000664766,0.004780231,0.002219874,0.002207552,0.005814614,0.002276437,0.0,0.076176156,0.0,0.001292481,0.003401821,0.00557601,0.008131816,0.001986085,0.006061309,0.00658147,0.003796499,0.001058136,0.001249388,0.002390106,0.002761367,0,0,0,1,0,0
ENSG00000272918,0.310743508,0.000157715,0.000228042,3.82e-05,0.000359059,0.000124188,0.000732882,0.000295543,0.000412279,2.57e-05,6.96e-05,0.000260126,0.000665461,0.000185318,0.0,0.000161066,3.44e-05,0.000105414,0.000616338,0.000283162,9.19e-05,0.000489408,2.14e-05,0.000720906,9.96e-05,6.69e-05,0.000153355,0.0,0.00048524,0.000211223,0.000596812,0.000716419,1,0,0,0,0,0
ENSG00000272913,0.686944148,0.000542147,0.0,0.0,0.002830229,0.001292683,7.61e-05,0.0,0.0,0.0,0.004219605,0.002047285,0.004763595,0.002596425,0.0,0.0,0.001142514,0.010353136,0.000674784,0.010300034,0.002650571,0.0009089,0.007147017,0.0,0.0,0.0,0.000690096,0.0,0.000339372,0.0,0.000862089,0.001153337,0,0,0,0,1,0
ENSG00000272888,0.268943436,0.043632976,0.018183595,0.009458712,0.011194187,0.016065391,0.005716483,0.006066842,0.035922026,0.018046648,0.018304275,0.017100852,0.018050642,0.006488104,0.0,0.002853167,0.046138648,0.016640313,0.051700641,0.037578017,0.018921401,0.004125009,0.051715017,0.028282572,0.024591455,0.048234106,0.060498403,0.0,0.026276454,0.056498979,0.056017357,0.065819222,0,1,0,0,1,0
ENSG00000272800,0.171469228,0.000443575,0.0,5.61e-05,0.0,6.77e-05,0.0,9.3e-05,0.000233027,0.0,2.32e-05,0.000158966,0.0,0.000234605,0.0,0.000200317,0.0,0.0,0.001620543,0.000342155,0.000127936,0.0,0.000243132,0.001234191,0.0,0.000626417,0.000498403,0.0,0.000200844,0.0,0.000323218,0.000414931,0,0,0,0,0,0
ENSG00000272791,0.392387051,0.000621005,0.001471411,0.000446166,0.000415382,0.000107253,0.0,0.0005172,0.002437822,0.001129922,0.0,0.00023604,0.001386378,0.000193204,0.000498141,0.00070111,0.000498239,0.0,0.001423953,0.000542728,0.000449416,0.000557138,0.000491608,0.001268794,0.000295663,0.0,0.000319489,0.0,0.000333788,0.0,0.000418122,0.000480489,0,0,0,0,0,0
ENSG00000272760,0.244574884,0.000906864,5.97e-05,2.55e-05,0.00038722,0.000683033,0.00056727,0.0,0.001622227,0.0,0.001112863,0.00080928,0.001081375,0.001015306,0.0,5.41e-06,0.000171807,0.000135532,0.000850121,0.000932076,0.0,0.000436971,0.000534356,0.000957363,0.0,0.0,0.001380192,0.0,0.001035556,0.0,0.002897047,0.004069234,0,0,0,0,0,0
