ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,A549_cytosol,IMR.90_cytosol,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_Alu,with_repeat_L1,with_repeat_Simple_repeat,with_repeat_hAT-Charlie
ENSG00000280604,0.003333019,0.602810388,0.0,0.0,0.0,0.0,0.0,0.290934696,0.0,0.0,0.0,0.0,2.29e-05,0.0,0.0,5.71e-06,0.0,0.0,0.0,3.7e-05,2.32e-05,9.63e-06,0.000526824,9.07e-05,0.0,0.0,0.0,0.0,0.000353953,2.3e-05,0.000465374,0.0,0.0,8.54e-05,0.0,0.0,0.0,0.000217252,0.001381758,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0
ENSG00000280594,0.013923165,0.371575952,0.0,0.0,0.427860697,0.537313433,0.567164179,0.216274147,0.0,0.000162644,0.001026741,0.000711272,0.000130025,0.0,0.000304825,0.000279828,0.0,0.000331616,0.00017976,0.0,0.0,0.000428726,0.001369741,0.001397771,0.001819526,0.001306123,0.000249119,0.001024019,0.001934943,0.000610156,0.000343022,0.001401441,0.000331014,0.0,0.003939732,0.0,0.000786922,0.002121406,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1
ENSG00000280587,0.005646602,0.519565991,0.0,0.0,0.189054726,0.0,0.0,0.225679491,0.0,0.000374574,0.000649262,0.0,0.0,0.0,0.0,0.000116119,0.010190762,0.012726865,0.004718707,0.000365384,5.22e-05,0.000240857,6.1e-05,0.000597355,0.0,0.0,0.000403745,2.26e-05,0.000106186,1.64e-05,0.000209746,0.000155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
ENSG00000280474,0.00043811,0.504268943,0.0,0.0,0.0,0.0,0.0,0.227957047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0
ENSG00000280453,0.000229796,0.504624689,0.0,0.0,0.029850746,0.0,0.174129353,0.216405496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003474053,0.001381937,0.001550527,0.00014766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000280441,0.019472771,0.711846318,0.0,0.0,0.0,0.0,0.0,0.368563078,0.0,0.000438646,0.003548295,0.002209831,0.000247303,0.001267267,0.000920119,0.000245563,0.000840108,0.001684965,0.001405982,0.000316554,0.000765093,0.000375737,0.001475106,0.001109937,0.00210268,0.0,0.000549781,0.001746856,0.001168045,0.000662643,0.000426047,0.000432543,0.000414571,0.001188521,4.57e-05,0.003923239,0.0,0.003501597,0.000651808,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0
ENSG00000280426,0.001068259,0.348096763,0.0,0.0,0.432835821,0.233830846,0.144278607,0.215964894,0.000253331,0.000414003,0.000619064,0.000168316,3.57e-05,0.000295696,0.000231441,6.66e-05,7.94e-05,0.000304728,0.0,6.57e-05,6.96e-05,0.000130063,0.000820736,0.000289806,0.000272667,9.34e-05,0.000498239,0.0,0.000448341,0.000246031,0.0,0.000265293,0.000170328,0.000327026,0.0,0.000299,0.000289801,0.000460064,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1
ENSG00000280422,0.001292847,0.511739594,0.0,0.0,0.0,0.0,0.0,0.216339822,0.0,1.48e-05,0.0,0.001009898,0.000188664,7.74e-05,5.08e-05,5.71e-05,0.000262705,0.000197177,0.0,5.05e-05,0.0,2.89e-05,0.001014829,0.0,0.0,0.0,0.0,6.78e-05,0.00015338,2.95e-05,0.000404198,0.000311431,0.0,0.0,0.0,1.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1
ENSG00000280420,0.000270808,0.386517254,0.0,0.0,0.0,0.0,0.0,0.216285508,0.0,5.91e-05,0.0,0.0,6.88e-05,0.0,0.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000104873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000280407,0.001764156,0.678406261,0.0,0.0,0.258706468,0.174129353,0.273631841,0.222783429,0.0,0.0,4.53e-05,0.0,2.55e-06,0.000211211,5.08e-05,0.000237949,0.0,0.000421241,3.85e-05,0.0,0.0,9.63e-06,0.000293912,0.000240519,0.0,0.0,1.72e-05,0.0,0.002300695,6.56e-06,0.000120167,0.001136147,9.64e-05,0.0,0.0,0.0,0.0,0.00029393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1
ENSG00000280388,0.001249231,0.465492707,0.0,0.0,0.0,0.0,0.0,0.216514123,0.000214687,0.00024643,0.000218937,0.0,6.88e-05,0.000168969,0.0,0.000430212,0.000186083,0.000224065,0.0,0.000220577,0.0,0.000192686,0.000682098,0.000189261,8.39e-05,0.000311304,0.000137445,5.27e-05,0.000283162,1.97e-05,0.000423862,0.000790113,0.0,0.000353872,0.0,0.000235576,3.34e-05,0.000204473,0.000455504,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0
ENSG00000280383,0.015001188,0.370508716,0.0,0.0,0.0,0.0,0.0,0.211853156,9.88e-05,0.000182359,0.000226487,8.69e-05,1.78e-05,4.93e-05,1.69e-05,9.33e-05,0.000191556,0.000206139,5.14e-05,2.53e-05,0.0,2.41e-05,0.000116456,0.000208976,3.67e-05,7.31e-05,0.000377974,4.52e-05,0.000106186,9.84e-06,0.00015294,0.000144181,2.89e-05,0.000112263,9.72e-05,0.0,1.78e-05,3.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,1
ENSG00000280378,0.001098204,0.476165066,0.0,0.0,0.0,0.164179105,0.447761194,0.221109416,0.000201806,0.0,0.000754956,0.000314914,6.12e-05,0.000176009,0.0,0.000188455,0.000363956,0.000322653,0.0,1.01e-05,0.0,1.45e-05,0.000377095,0.000408094,0.0,0.000514328,0.0,0.0,0.0,0.0,0.000196637,0.00046138,0.0,0.0,0.000274466,0.0,8.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,0
ENSG00000280367,0.002159952,0.247776592,0.0,0.0,0.298507463,0.213930348,0.328358209,0.216007291,0.0,0.00017743,0.00051337,3.8e-05,2.8e-05,2.11e-05,5.08e-05,0.0,5.47e-05,0.000197177,7.06e-05,0.0,0.0,3.85e-05,0.000260639,0.000112374,0.0,0.000190843,4.3e-05,0.0,0.0,1.97e-05,3.06e-05,0.0,0.000112481,0.000187918,0.000588958,0.0,0.000621958,0.000127796,0.000104823,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,1,0
ENSG00000280355,0.001337113,0.451440768,0.0,0.0,0.865671642,0.0,1.0,0.221250464,0.000863042,0.002651592,0.001260777,0.001259658,0.000359482,0.00152776,0.000937054,0.001623763,0.002394446,0.002133094,0.000866701,0.000734135,0.000365158,0.000659948,0.001702472,0.001762493,0.0,0.001058433,0.003092518,0.0018598,0.003350756,0.000554389,0.000991925,0.003766011,0.001391545,0.000500301,0.0,0.000697666,0.001328628,0.003348243,0.003049396,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0
ENSG00000280353,0.001006415,0.480967627,0.0,0.0,0.069651741,0.0,0.0,0.223542152,0.0001374,0.000138001,0.000309532,7.6e-05,3.06e-05,0.0,0.0,9.33e-05,6.02e-05,6.27e-05,1.93e-05,4.04e-05,0.0,4.34e-05,0.000183002,0.000236576,6.29e-05,0.0,0.000137445,0.0,0.000129783,0.0,0.000142016,0.0,0.0,0.0,0.0,0.0,0.0,0.000255591,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,1
ENSG00000280351,0.001126196,0.741728922,0.0,0.0,0.0,0.0,0.0,0.219200968,0.0,0.000266145,0.000800254,0.000130309,2.8e-05,0.000936369,0.000547555,0.000293153,0.000574667,0.001012772,0.000404461,0.0,0.000127516,0.0001686,0.001197831,0.0,0.001499667,6.36e-05,0.000618504,0.0,0.000389348,0.000216507,0.000347392,0.000553656,0.0,0.0,0.0,0.00152218,0.0,0.000421725,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,0
ENSG00000280347,0.00319436,0.296513696,0.0,0.0,0.0,0.0,0.0,0.234560546,0.0,0.001079365,0.001064488,0.000195464,5.1e-05,0.001731931,0.000513686,0.001698003,0.000831899,0.00079767,0.00017976,0.000781282,0.000515858,0.000968245,0.001824473,0.001324827,0.000435218,0.003241621,0.000309252,7.53e-05,0.000707906,0.000265713,0.000402014,0.003039338,0.000485273,0.002035373,0.0,0.00152218,0.000151588,0.000996805,0.000708985,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,1
ENSG00000280339,0.002070768,0.327107791,0.0,0.0,0.0,0.0,0.0,0.249528569,0.0,0.0,0.0,9.23e-05,2.55e-05,0.000992692,0.000694323,0.00108124,0.000191556,0.000394354,0.00018618,0.0,0.0,0.0,0.000122001,0.0,1.57e-05,6.63e-05,0.0,0.0,0.000176977,1.64e-05,2.18e-05,0.0,9.64e-06,1.46e-05,2.29e-05,0.0,3.57e-05,0.000102236,7.81e-05,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,1,0
ENSG00000280332,0.001257043,0.621487015,0.0,0.0,0.0,0.0,0.0,0.247471869,0.0,0.000152787,0.000573767,0.00048866,3.82e-05,0.00057027,5.08e-05,0.000597727,0.001116496,0.000779745,7.7e-05,0.000240783,0.0,0.000110794,0.000476914,0.000737329,0.0,0.000234155,0.000128855,0.0,0.00037755,0.0,0.000712263,0.001597527,2.89e-05,0.001090901,0.001300855,0.0,0.0,0.000472843,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0
ENSG00000280327,0.001033757,0.517253646,0.0,0.0,0.0,0.0,0.0,0.225297913,0.000249037,0.000187287,0.000369929,0.00024433,5.86e-05,0.000464664,0.000259665,0.000327418,0.000186083,0.000448129,8.99e-05,7.91e-05,9.85e-05,0.000149331,0.000316094,0.000124203,0.000141577,0.000142117,0.000292071,0.0,0.00037755,0.000121375,0.000485038,0.001020802,0.000218534,0.0,0.00040884,0.000280879,0.000477058,0.000230032,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0
ENSG00000280319,0.000290337,0.362860192,0.0,0.0,0.0,0.0,0.0,0.291909841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280303,0.001259647,0.567057986,0.0,0.0,0.164179105,0.184079602,0.114427861,0.21613199,6.44e-05,0.000453432,0.000626614,0.000977321,0.000152971,0.000873006,0.000383853,0.00024366,0.000210711,0.000457092,0.00030174,7.07e-05,0.0,9.63e-05,0.001070284,0.00033515,0.002191821,4.06e-05,0.000730178,0.001084256,0.001463006,0.000278835,0.000277477,0.000340267,9.32e-05,0.000253811,0.000200132,0.00030806,0.0,0.000230032,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0
ENSG00000280294,0.002137819,0.443436499,0.0,0.0,0.069651741,0.338308458,0.253731343,0.220437981,0.0,0.0,6.04e-05,0.001069623,0.000132575,4.93e-05,4.52e-05,4.95e-05,0.0,0.0,0.0,1.35e-05,0.0,2.41e-05,0.001214467,0.000159689,0.0,0.0,0.0,0.0,0.0,5.58e-05,0.00037798,0.0,0.0,0.0,0.000523201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280287,0.002702219,0.748843828,0.0,0.0,0.0,0.0,0.0,0.232901496,0.0,0.000123215,0.0,0.000450653,9.69e-05,0.000725158,0.0,0.000892784,0.001669271,0.0,0.0,0.000212158,0.0,0.0,0.000443641,0.002085814,6.29e-05,0.000749836,0.0005326,0.0,0.000578123,0.000124656,0.001546878,0.000876621,9.96e-05,0.000134227,0.002335821,0.0,0.0,3.83e-05,0.000661338,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0
ENSG00000280279,0.008267449,0.462291,0.0,0.0,0.0,0.0,0.0,0.232757954,0.001794785,0.000152787,0.000838001,0.002991687,0.000405373,0.001246145,0.000208861,0.001003192,0.006682557,0.001801479,0.00019902,0.001064159,0.000121719,0.000144514,0.0,0.001048821,0.000120603,0.00532871,0.00079031,0.0,0.001109053,6.89e-05,0.001509736,0.0,0.0,0.000363634,0.0,0.000344303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1
ENSG00000280278,0.001244674,0.525080043,0.0,0.0,0.099502488,0.0,0.0,0.215972098,0.000107344,0.0,0.0,0.000211753,4.33e-05,8.45e-05,5.08e-05,4.95e-05,0.000191556,0.000179252,0.00025038,3.37e-05,1.16e-05,1.93e-05,0.000105365,0.0,8.39e-05,0.0,0.000128855,7.53e-05,0.000106186,3.28e-05,3.28e-05,0.0,0.000118908,0.0,0.0,0.0,0.0,0.000332268,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0
ENSG00000280277,0.001297404,0.495731057,0.0,0.0,0.044776119,0.0,0.0,0.216171894,9.45e-05,2.46e-05,0.00017364,0.0,2.8e-05,1.41e-05,0.0,0.0,7.94e-05,0.000170289,1.28e-05,0.0,0.0,0.0,0.000133092,4.53e-05,2.1e-05,3.52e-05,0.0,0.0,0.0,0.0,1.97e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0
ENSG00000280247,0.000619733,0.555140519,0.0,0.0,0.034825871,0.0,0.0,0.216026135,7.3e-05,0.0,0.000332181,0.000130309,2.8e-05,3.52e-05,0.0,2.47e-05,7.11e-05,0.000259915,0.00027606,4.55e-05,0.0,0.0,0.0,7.29e-05,9.96e-05,7.17e-05,0.0,0.0,4.72e-05,3.61e-05,5.46e-05,0.0,0.000109267,0.0,0.0,0.0,0.0,0.00028115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000280239,0.00127527,0.591070793,0.0,0.0,0.0,0.0,0.0,0.218446124,0.0,0.000162644,0.001011641,0.001503988,0.000418121,0.000485785,0.000304825,0.000751918,0.001401093,0.001693928,0.000564961,4.04e-05,0.0,2.89e-05,0.000216275,0.000887161,0.00089141,0.0,0.001417404,0.0,0.001050061,0.000170581,0.000889237,0.003102778,0.000173541,0.0,0.000912028,0.0,0.000135984,0.000587859,0.001646674,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0
ENSG00000280237,0.003317395,0.523301316,0.0,0.0,0.437810945,0.353233831,0.497512438,0.217878052,0.0,0.0,0.000732308,0.004267634,0.001129436,1.41e-05,1.13e-05,0.0,0.0,0.0,0.0,0.000138071,0.0,0.0,0.005284873,0.001301169,0.0,0.0,0.000223349,0.0,3.54e-05,0.00039693,0.000677305,0.000299897,0.0,0.000532028,0.0,0.0,0.000804756,0.000140575,0.000160093,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000280231,0.0002656,0.612237638,0.0,0.0,0.0,0.0,0.0,0.232015303,7.73e-05,0.000167573,0.000392577,0.000711272,0.000124926,0.002274039,0.000620939,0.001092661,0.0,0.00031369,0.0,0.000683621,0.000382547,0.000496166,0.0,0.0,0.0,0.000254457,0.0,0.0,0.001498401,0.0,0.0,0.0,0.0,0.0,0.000365955,0.0,0.0,0.000549521,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000280219,0.005223465,0.29544646,0.0,0.0,0.243781095,0.034825871,0.169154229,0.217903269,0.0,2.96e-05,0.0,0.000222612,4.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.57e-05,8.11e-05,0.00013488,0.00038264,0.0,0.0,0.0,0.0,0.000112943,0.000436542,6.89e-05,5.46e-05,0.000374871,0.000112481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,0
ENSG00000280216,0.000220031,0.49324084,0.0,0.0,0.129353234,0.174129353,0.0,0.224174514,0.0,0.0,0.0,0.001243369,0.000249853,0.0,0.0,0.0,0.0,0.000134439,0.0,0.0,0.0,0.0,0.000831827,0.0,0.0,0.000488612,9.45e-05,0.0,0.0,0.0,0.001162344,0.0,0.0,0.001410606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0
ENSG00000280213,0.002300564,0.726431875,0.0,0.0,0.0,0.0,0.0,0.216788738,0.0,0.0,0.0,0.0,2.55e-06,6.34e-05,0.0,5.33e-05,0.000194292,0.000134439,0.0,2.36e-05,0.0,9.63e-06,0.0,2.56e-05,2.62e-05,0.0,2.58e-05,0.0,0.000165178,1.31e-05,0.000126722,0.00029413,5.14e-05,0.000151311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,0
ENSG00000280206,0.000529898,0.351832088,0.0,0.0,0.0,0.0,0.0,0.232012532,0.00321172,0.005046896,0.016503344,0.002682202,0.000456364,0.007441671,0.010256787,0.001694196,0.001833461,0.020371947,0.016531525,0.001025432,0.008352267,0.004648541,0.003404944,0.00166392,0.00677472,0.000668627,0.005265871,0.00168662,0.006512736,0.003418187,0.000703524,0.003546856,0.006790609,0.001386201,0.003136347,0.009241809,0.0,0.011910543,0.002353753,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0
ENSG00000280202,0.001060447,0.313411597,0.0,0.0,0.034825871,0.0,0.0,0.258295178,0.002769465,0.000552004,0.00586601,0.000390928,9.18e-05,0.002450049,0.00117414,0.000515873,5.47e-05,1.79e-05,0.0,8.42e-06,1.16e-05,1.45e-05,1.66e-05,0.002635854,0.0,0.000856762,0.000128855,0.0,2.36e-05,0.0,0.0,0.006211323,0.002638472,0.000932269,0.0,0.004376268,0.0,0.004332268,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0
ENSG00000280198,0.000411419,0.545535397,0.0,0.0,0.0,0.0,0.0,0.219395221,0.000605418,0.000483004,0.0,0.000770997,0.000252402,0.001006773,0.0,0.001673256,0.002993742,0.00222272,0.0,0.000523661,0.0,0.00023604,0.000671007,0.002809343,0.0,0.00105708,0.001623572,0.0,0.0,0.0,0.0,0.001216889,0.0,0.002569841,0.001941276,0.0,0.0,0.000408946,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000280194,0.001449733,0.610814657,0.0,0.0,0.462686567,0.348258707,0.0,0.215518472,8.16e-05,9.86e-06,0.000241586,0.0,6.37e-05,0.0,0.0,0.0,0.0,2.69e-05,0.0,0.0,0.0,0.0,8.32e-05,0.000112374,0.0,2.3e-05,4.3e-05,0.0,0.000165178,5.58e-05,2.4e-05,0.0,6.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0
ENSG00000280187,0.001969866,0.451796514,0.0,0.0,0.074626866,0.0,0.0,0.215975147,0.000661237,0.001015293,0.000475622,0.000298626,9.18e-05,0.000443543,0.000530621,5.14e-05,9.3e-05,0.000779745,0.000622741,0.000161644,0.000457897,0.000399823,0.002467753,3.15e-05,0.0,6.77e-05,0.001503307,0.000361419,0.000861286,0.000928356,0.00022941,0.001251492,0.001234072,0.0,0.0,0.002536967,0.000376742,0.00084345,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,1
ENSG00000280173,0.001338415,0.418890075,0.0,0.0,0.069651741,0.0,0.243781095,0.215985677,0.002361559,0.001981301,0.00327651,0.0,0.000272798,0.002147313,0.001557993,0.000439729,0.000284597,0.001057585,0.000571381,0.000956396,0.00221993,0.001878685,0.002883666,0.000451466,0.002936411,0.000485905,0.00131432,0.001039078,0.002194509,0.000921795,0.000694784,0.000645931,0.000530265,0.000514944,0.0,0.002047695,0.0,0.002223642,0.000916725,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,1
ENSG00000280164,0.002167764,0.307363927,0.0,0.0,0.0,0.0,0.0,0.259544106,0.0,0.007057768,0.00483927,0.007481933,0.003299076,0.00782185,0.0,0.009339016,0.005834239,0.008559265,0.002728504,0.001532255,0.000434712,0.002114725,0.002861484,0.005309166,0.000734103,0.009362125,0.007001117,0.0003313,0.002996803,0.000649521,0.0,0.006470849,0.00056883,0.0,0.0,0.0,0.0,0.002453674,0.00260914,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0
ENSG00000280161,0.000596298,0.733902526,0.0,0.0,0.019900498,0.0,0.0,0.217403919,0.0,0.000473146,0.002159175,0.002372718,0.000395175,0.000696997,0.000237086,6.85e-05,0.000262705,0.0,0.000532861,0.0,0.0,9.15e-05,0.001281013,0.000725501,0.0,0.000423644,0.004587235,0.001219788,0.001168045,0.0,0.000452265,0.0,0.001780406,0.0,0.0,0.001739635,0.001990713,0.001469649,0.000777596,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000280157,0.001419788,0.387406617,0.0,0.0,0.0,0.0,0.0,0.219332318,0.0,2.96e-05,0.000218937,3.8e-05,1.78e-05,3.52e-05,1.13e-05,5.33e-05,0.000177873,0.000349541,1.93e-05,1.35e-05,0.0,0.0,0.000354913,0.000139974,0.0,0.000192196,0.0,0.0,0.0,6.56e-06,0.000113613,5.19e-05,6.43e-06,0.000104941,0.000477457,0.0,0.0,2.56e-05,0.000303034,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000280152,0.002614337,0.682853077,0.0,0.0,0.0,0.0,0.0,0.220929849,0.0,0.000162644,2.26e-05,0.000781857,0.000127476,0.001626325,0.000208861,0.003135214,0.005694677,0.001720816,0.0,0.000457993,0.0,0.000274577,0.000327185,0.000254319,0.0,0.00022468,0.000188987,8.28e-05,0.001639983,6.56e-06,0.000943858,0.000726673,0.0,0.000234287,0.0,0.0,2.45e-05,0.0,6.1e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0
ENSG00000280149,0.00034567,0.4037709,0.0,0.0,0.0,0.0,0.0,0.219607764,0.0,0.000502718,0.000158541,0.0,2.29e-05,0.000274574,0.000141123,0.0,0.000101251,0.000215102,0.0,0.000424317,0.000133312,0.000327566,0.001048102,0.000260234,0.0,0.0,0.0,0.0,0.0,0.00040349,0.0,0.0,0.000276381,0.00103721,0.000794808,0.000362424,0.0,0.001175719,0.000257293,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000280145,0.026329546,0.318392031,0.0,0.0,0.0,0.0,0.0,0.234152642,0.0,0.002572734,0.003578493,0.003985297,0.001180427,0.000851885,0.0,0.000999385,0.005601635,0.016777952,0.008923814,0.00322447,0.007708894,0.004923118,0.001064738,0.003481614,0.0,0.005037708,0.001176875,0.0,0.005167715,0.000180423,0.000345207,0.002641398,0.000604181,0.0,0.0,0.0,0.0,0.003821086,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1
ENSG00000280138,0.012104326,0.425649235,0.0,0.0,0.0,0.0,0.0,0.218088931,0.0,0.00021193,0.000150991,7.6e-05,1.78e-05,0.000344978,5.08e-05,0.000750015,0.000142299,8.96e-05,1.28e-05,0.000530396,1.74e-05,0.000289028,0.00027173,0.000443581,0.0,0.000295062,6.87e-05,0.0,0.000283162,6.56e-06,0.000159495,0.000997733,1.93e-05,0.000363634,0.000102925,9.06e-05,4.46e-06,1.28e-05,4.96e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,1
ENSG00000280132,0.001195851,0.574350765,0.0,0.0,0.771144279,0.771144279,0.686567164,0.216093749,0.0,0.000251359,1.51e-05,4.89e-05,1.78e-05,0.000450584,0.00086367,8.38e-05,0.0,0.000161326,0.00016692,1.52e-05,0.000121719,6.26e-05,0.002029657,0.0,0.0,5.41e-06,0.00051542,0.001114374,0.001993936,0.000738092,0.000115797,0.0,0.001908955,0.0,0.0,0.0,0.000374513,3.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1
ENSG00000280129,0.001013576,0.386517254,0.0,0.0,0.228855721,0.0,0.0,0.216791786,0.000566774,0.000349931,0.000905948,0.000608111,0.000137674,0.000161928,0.0,0.000253178,0.001138388,0.000842483,0.00029532,8.42e-05,0.0,0.00010116,0.000393731,0.000514553,0.0,0.000606366,0.000369384,0.0,0.000247767,3.28e-05,0.0,0.001182285,0.000183183,0.00212323,0.0,0.0,0.0,0.000370607,0.000678491,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000280128,0.002368266,0.367307008,0.0,0.0,0.0,0.0,0.0,0.227150661,0.000485193,0.001000508,0.001804346,0.001835191,0.000456364,0.001450316,0.000869315,0.001612341,0.003105938,0.004427515,0.001566482,0.000789701,0.000550635,0.000838183,0.004719231,0.0,0.000220231,0.000403342,0.0002663,0.000662601,0.002831625,0.001164545,0.002442669,0.001101544,0.000276381,0.001227569,0.003868256,0.001621847,0.001266209,0.000587859,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0
