ID,gene_length,GC_content,repeat_coverage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,MCF.7_cell,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_L1
ENSG00000280327,0.001033757,0.517253646,0.0,0.0,0.0,0.0,0.225297913,0.000249037,0.000187287,0.000250606,0.000369929,0.00024433,5.86e-05,0.000186083,0.000448129,8.99e-05,0.000152034,7.91e-05,9.85e-05,0.000149331,0.000316094,0.000124203,0.000141577,0.0,0.000672941,0.000292071,0.0,0.000714633,0.00037755,0.000121375,0.000485038,0.000168322,0.000218534,0.0,0.000280879,0.000477058,0.000230032,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
ENSG00000280304,0.002232211,0.350053362,0.0,0.0,0.0,0.0,0.436748984,0.0,0.0,3.69e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
ENSG00000280303,0.001259647,0.567057986,0.0,0.164179105,0.184079602,0.114427861,0.21613199,6.44e-05,0.000453432,0.000405392,0.000626614,0.000977321,0.000152971,0.000210711,0.000457092,0.00030174,3.54e-05,7.07e-05,0.0,9.63e-05,0.001070284,0.00033515,0.002191821,0.001490975,0.000743039,0.000730178,0.001084256,0.000401151,0.001463006,0.000278835,0.000277477,0.00024046,9.32e-05,0.000253811,0.00030806,0.0,0.000230032,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
ENSG00000280302,0.002112431,0.56794735,0.0,0.273631841,0.253731343,0.15920398,0.216456207,0.0,0.0,0.0,0.0,3.8e-05,1.27e-05,0.0,2.69e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01e-05,0.0,0.000306759,0.0,1.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
ENSG00000280294,0.002137819,0.443436499,0.0,0.069651741,0.338308458,0.253731343,0.220437981,0.0,0.0,0.000154786,6.04e-05,0.001069623,0.000132575,0.0,0.0,0.0,0.0,1.35e-05,0.0,2.41e-05,0.001214467,0.000159689,0.0,0.0,0.00010281,0.0,0.0,0.000146115,0.0,5.58e-05,0.00037798,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
ENSG00000280279,0.008267449,0.462291,0.0,0.0,0.0,0.0,0.232757954,0.001794785,0.000152787,0.000184269,0.000838001,0.002991687,0.000405373,0.006682557,0.001801479,0.00019902,0.001965838,0.001064159,0.000121719,0.000144514,0.0,0.001048821,0.000120603,0.0,0.001364575,0.00079031,0.0,0.006407787,0.001109053,6.89e-05,0.001509736,0.000229773,0.0,0.000363634,0.000344303,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
ENSG00000280278,0.001244674,0.525080043,0.0,0.099502488,0.0,0.0,0.215972098,0.000107344,0.0,9.58e-05,0.0,0.000211753,4.33e-05,0.000191556,0.000179252,0.00025038,0.0,3.37e-05,1.16e-05,1.93e-05,0.000105365,0.0,8.39e-05,0.000103825,0.000200948,0.000128855,7.53e-05,9.83e-05,0.000106186,3.28e-05,3.28e-05,0.000109543,0.000118908,0.0,0.0,0.0,0.000332268,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
ENSG00000280248,0.001362502,0.564034152,0.0,0.661691542,0.462686567,0.353233831,0.237848994,7.73e-05,9.36e-05,0.000221123,0.00018119,7.6e-05,1.02e-05,0.000128616,0.000134439,0.0,0.0,0.0,0.0,2.89e-05,0.000327185,0.000232633,0.0,0.0,7.48e-05,5.15e-05,0.0,0.000143458,8.26e-05,0.0,0.000126722,0.0,0.0,0.000151311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
ENSG00000280239,0.00127527,0.591070793,0.0,0.0,0.0,0.0,0.218446124,0.0,0.000162644,0.000847639,0.001011641,0.001503988,0.000418121,0.001401093,0.001693928,0.000564961,0.000116677,4.04e-05,0.0,2.89e-05,0.000216275,0.000887161,0.00089141,0.001325579,0.00072902,0.001417404,0.0,0.002037634,0.001050061,0.000170581,0.000889237,0.000283209,0.000173541,0.0,0.0,0.000135984,0.000587859,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
ENSG00000280231,0.0002656,0.612237638,0.0,0.0,0.0,0.0,0.232015303,7.73e-05,0.000167573,0.000250606,0.000392577,0.000711272,0.000124926,0.0,0.00031369,0.0,0.000194462,0.000683621,0.000382547,0.000496166,0.0,0.0,0.0,0.000108654,0.000453301,0.0,0.0,0.000329422,0.001498401,0.0,0.0,6.41e-05,0.0,0.0,0.0,0.0,0.000549521,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
ENSG00000280214,0.001336462,0.513874066,0.0,0.0,0.0,0.0,0.217064461,0.0,6.41e-05,0.000361168,0.00016609,0.000200894,6.37e-05,0.000188819,0.000250952,0.0,0.000187391,0.0,0.0,2.41e-05,0.00027173,0.000299663,1.57e-05,0.0,0.000140196,0.0,0.0,0.000217844,0.0,0.0,0.000128907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
ENSG00000280211,0.001584486,0.709889719,0.0,0.104477612,0.114427861,0.15920398,0.21990815,0.0,1.48e-05,3.69e-05,1.51e-05,0.0,2.55e-06,0.000339327,9.86e-05,0.0,0.0,5.05e-06,0.0,0.0,8.87e-05,2.37e-05,7.87e-05,0.000179883,0.0,0.0,0.0,1.59e-05,8.26e-05,9.84e-06,1.53e-05,1.6e-05,4.18e-05,0.0,0.0,0.0,2.56e-05,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
ENSG00000280206,0.000529898,0.351832088,0.0,0.0,0.0,0.0,0.232012532,0.00321172,0.005046896,0.016797989,0.016503344,0.002682202,0.000456364,0.001833461,0.020371947,0.016531525,0.004875703,0.001025432,0.008352267,0.004648541,0.003404944,0.00166392,0.00677472,0.000496187,0.010145524,0.005265871,0.00168662,0.0025052,0.006512736,0.003418187,0.000703524,0.004157293,0.006790609,0.001386201,0.009241809,0.0,0.011910543,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
ENSG00000280202,0.001060447,0.313411597,0.0,0.034825871,0.0,0.0,0.258295178,0.002769465,0.000552004,0.009036566,0.00586601,0.000390928,9.18e-05,5.47e-05,1.79e-05,0.0,0.001796126,8.42e-06,1.16e-05,1.45e-05,1.66e-05,0.002635854,0.0,0.0,0.002364641,0.000128855,0.0,0.000688067,2.36e-05,0.0,0.0,0.000609166,0.002638472,0.000932269,0.004376268,0.0,0.004332268,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
ENSG00000280187,0.001969866,0.451796514,0.0,0.074626866,0.0,0.0,0.215975147,0.000661237,0.001015293,0.000390651,0.000475622,0.000298626,9.18e-05,9.3e-05,0.000779745,0.000622741,0.000608137,0.000161644,0.000457897,0.000399823,0.002467753,3.15e-05,0.0,0.000171432,0.001831896,0.001503307,0.000361419,0.000191277,0.000861286,0.000928356,0.00022941,0.000977872,0.001234072,0.0,0.002536967,0.000376742,0.00084345,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
ENSG00000280173,0.001338415,0.418890075,0.0,0.069651741,0.0,0.243781095,0.215985677,0.002361559,0.001981301,0.002616624,0.00327651,0.0,0.000272798,0.000284597,0.001057585,0.000571381,0.001919874,0.000956396,0.00221993,0.001878685,0.002883666,0.000451466,0.002936411,0.000339242,0.002752517,0.00131432,0.001039078,0.000656187,0.002194509,0.000921795,0.000694784,0.000368706,0.000530265,0.000514944,0.002047695,0.0,0.002223642,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
ENSG00000280161,0.000596298,0.733902526,0.0,0.019900498,0.0,0.0,0.217403919,0.0,0.000473146,0.000471729,0.002159175,0.002372718,0.000395175,0.000262705,0.0,0.000532861,0.000583387,0.0,0.0,9.15e-05,0.001281013,0.000725501,0.0,0.000397191,0.000864543,0.004587235,0.001219788,0.00070932,0.001168045,0.0,0.000452265,0.002041242,0.001780406,0.0,0.001739635,0.001990713,0.001469649,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
ENSG00000280157,0.001419788,0.387406617,0.0,0.0,0.0,0.0,0.219332318,0.0,2.96e-05,0.00038328,0.000218937,3.8e-05,1.78e-05,0.000177873,0.000349541,1.93e-05,0.000279319,1.35e-05,0.0,0.0,0.000354913,0.000139974,0.0,0.0,7.94e-05,0.0,0.0,0.000140801,0.0,6.56e-06,0.000113613,8.02e-06,6.43e-06,0.000104941,0.0,0.0,2.56e-05,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
ENSG00000280152,0.002614337,0.682853077,0.0,0.0,0.0,0.0,0.220929849,0.0,0.000162644,0.0,2.26e-05,0.000781857,0.000127476,0.005694677,0.001720816,0.0,6.36e-05,0.000457993,0.0,0.000274577,0.000327185,0.000254319,0.0,0.001132417,0.000532745,0.000188987,8.28e-05,0.001094531,0.001639983,6.56e-06,0.000943858,2.4e-05,0.0,0.000234287,0.0,2.45e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
ENSG00000280143,0.003422854,0.541800071,0.0,0.0,0.014925373,0.0,0.223585381,3.43e-05,0.000128144,2.21e-05,0.0,0.001096771,0.000293195,0.000240813,0.000286803,0.00014124,1.77e-05,0.000242467,0.000382547,0.0,0.000138638,0.000106459,1.57e-05,3.62e-05,3.27e-05,0.000893394,0.030223628,8.5e-05,0.041742865,0.000993964,0.001470408,0.0,3.21e-05,0.0,0.0,0.0,5.11e-05,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
ENSG00000280138,0.012104326,0.425649235,0.0,0.0,0.0,0.0,0.218088931,0.0,0.00021193,0.000471729,0.000150991,7.6e-05,1.78e-05,0.000142299,8.96e-05,1.28e-05,0.000201534,0.000530396,1.74e-05,0.000289028,0.00027173,0.000443581,0.0,8.69e-05,0.000313105,6.87e-05,0.0,0.000353332,0.000283162,6.56e-06,0.000159495,5.34e-06,1.93e-05,0.000363634,9.06e-05,4.46e-06,1.28e-05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
ENSG00000280136,0.019444779,0.400035575,0.0,0.0,0.0,0.0,0.221199199,0.0,0.000414003,0.000221123,0.0,0.0,1.02e-05,0.0,0.0,0.0,6.01e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000129783,0.0,0.0,0.0,0.0,0.001110425,0.0,0.000107004,0.000217252,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
ENSG00000280132,0.001195851,0.574350765,0.0,0.771144279,0.771144279,0.686567164,0.216093749,0.0,0.000251359,0.0,1.51e-05,4.89e-05,1.78e-05,0.0,0.000161326,0.00016692,2.12e-05,1.52e-05,0.000121719,6.26e-05,0.002029657,0.0,0.0,5.19e-05,0.00011683,0.00051542,0.001114374,6.64e-05,0.001993936,0.000738092,0.000115797,8.02e-06,0.001908955,0.0,0.0,0.000374513,3.83e-05,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
ENSG00000280128,0.002368266,0.367307008,0.0,0.0,0.0,0.0,0.227150661,0.000485193,0.001000508,0.003877026,0.001804346,0.001835191,0.000456364,0.003105938,0.004427515,0.001566482,0.00062228,0.000789701,0.000550635,0.000838183,0.004719231,0.0,0.000220231,0.000111069,0.002696438,0.0002663,0.000662601,0.003129508,0.002831625,0.001164545,0.002442669,0.000462218,0.000276381,0.001227569,0.001621847,0.001266209,0.000587859,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
ENSG00000280121,0.000301404,0.614016364,0.0,0.0,0.0,0.0,0.236266704,0.0,0.0,0.000140045,0.00017364,0.0,0.0,0.000602032,0.0,0.0,0.000240426,0.0,0.0,7.71e-05,0.000177456,0.000346979,0.0,9.18e-05,0.0,0.0,0.0,0.0,0.000613519,0.0,0.000268737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
ENSG00000280120,0.000641866,0.326040555,0.0,0.0,0.0,0.144278607,0.24106484,0.005259836,0.008437779,0.010864518,0.00586601,0.0,0.00089743,0.002936275,0.007680932,0.002388244,0.009595836,0.000804855,0.0,0.001459594,0.005539967,0.003329811,0.004897514,0.001827803,0.003388072,0.006949575,0.000496951,0.012634924,0.003303562,0.001797664,0.00478265,0.000686648,0.002882715,0.008353813,0.007012902,0.013618439,0.021392971,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
ENSG00000280107,0.001047427,0.313055852,0.0,0.0,0.0,0.0,0.219100101,0.0,0.000157715,0.001702648,0.001004092,0.001650586,0.000461463,0.001986706,0.003271342,0.000603481,0.001870375,0.000387273,0.0,0.000476897,0.00184111,0.001074451,0.000251692,0.0,0.0,6.87e-05,0.0,0.000119548,0.000814092,0.000314919,0.001321838,0.0,0.00026674,0.000165954,0.0,0.000287572,0.000191693,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
ENSG00000280106,0.001367058,0.216471007,0.0,0.0,0.0,0.0,0.2170204,0.0,0.000542147,0.002203861,0.000483172,0.0,0.000137674,0.000727912,0.0,0.001386722,0.001096061,0.0,0.000237643,0.0003372,0.00108692,0.000331207,6.29e-05,7.24e-06,0.001154281,0.000154626,0.0,0.000536639,0.000129783,0.00016402,0.0,0.000288552,4.82e-05,0.0,0.000181212,0.0,8.95e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
ENSG00000280099,0.001073466,0.305407328,0.0,0.024875622,0.0,0.0,0.216688424,0.0,0.000759006,0.0,0.0,0.002258697,0.000645028,0.000415949,0.002142057,0.001187702,0.001877446,0.00051019,0.000521654,0.000558788,0.0,0.0,0.000492898,0.000144872,0.003416111,0.000566962,0.000353889,0.003538629,0.001038262,0.0,0.0,0.001584367,0.000478846,0.0,0.000597999,0.0,0.00171246,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
ENSG00000280088,0.001094949,0.32906439,0.0,0.0,0.0,0.0,0.246090759,0.0,0.003504241,0.004282418,0.00327651,0.005777051,0.000981564,0.000459734,0.005081784,0.003004565,0.001559235,0.000503455,0.001930121,0.001396971,0.002467753,0.000461324,0.003843552,0.0,0.0024067,0.00262864,0.000903546,0.001163603,0.00369291,0.001325285,0.0,0.000865657,0.001311201,0.000863935,0.0,0.0,0.003884984,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
ENSG00000280079,0.000990792,0.320526503,0.0,0.621890547,0.0,0.0,0.221520368,0.0,0.0,0.00114984,0.000596415,0.0,0.00375799,0.0,0.0,0.0,0.0,8.08e-05,0.0,0.0,0.000715371,0.000100545,0.0,0.0,0.00178049,0.0,0.000105414,0.001519591,0.000342155,0.000459257,0.000209746,0.000603823,0.0,0.00039292,0.0,0.012191724,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
ENSG00000280077,0.001194549,0.215581644,0.0,0.0,0.0,0.0,0.247067013,0.0,0.002252374,0.017129674,0.004159809,0.0,0.000114728,0.001614541,0.001998656,0.0002568,0.002347692,0.000624688,0.0,0.001006783,0.003166487,0.004782784,0.000298885,0.000639852,0.002285196,0.000644275,0.0,0.005677214,0.001179844,0.0,0.001686709,0.000227101,0.001057317,0.013210397,0.001948028,0.002224783,0.000753994,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
ENSG00000280069,0.001318886,0.301138385,0.0,0.0,0.0,0.0,0.224016008,7.3e-05,0.000330217,0.001724761,0.000890848,0.000418076,0.000122377,0.000396794,0.00059153,2.57e-05,0.000307604,5.56e-05,0.0,4.34e-05,0.000582279,0.000749158,0.0,0.000211272,0.000158889,2.58e-05,0.0,0.000215187,0.000141581,9.84e-06,0.000340838,0.0,0.0,0.0,0.0,0.000113691,1.28e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
ENSG00000280068,0.000279921,0.504446816,0.0,0.0,0.0,0.0,0.219690065,0.0,3.94e-05,0.0,0.0,0.000646118,0.000112179,0.000270914,0.0,0.0,0.0,7.58e-05,0.0,9.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
ENSG00000280047,0.001661952,0.413020277,0.0,0.0,0.0,0.0,0.219086522,0.0,0.000172501,0.0,0.0,3.26e-05,1.27e-05,0.0,0.000161326,6.42e-05,4.95e-05,0.000303083,0.000510062,0.000409457,0.000626643,0.0,7.34e-05,0.0,0.0,0.000180397,9.04e-05,0.000233783,0.000330356,0.000272274,0.000235964,6.68e-05,0.0,0.0,0.0,0.0,0.000230032,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
ENSG00000280046,0.004604383,0.421024546,0.0,0.0,0.0,0.0,0.216280243,0.0,0.000645648,0.000471729,0.00034728,0.000586392,0.000203961,0.000202502,0.000376428,0.00026964,0.000243962,0.000127969,0.000202866,0.000342017,0.000454732,0.000126174,0.000524359,0.00023421,0.000630882,0.000747358,9.04e-05,0.000438344,0.000542728,0.000173862,0.0,0.000141604,5.14e-05,0.000312383,0.0,0.000156047,0.000472843,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
ENSG00000280042,0.00124858,0.445215226,0.0,0.0,0.0,0.0,0.245963289,4.29e-05,0.00032036,6.63e-05,0.0,0.0,1.02e-05,0.000722439,0.000528792,7.7e-05,0.000137892,0.000183534,0.0,0.0,0.000232912,4.14e-05,0.0,3.02e-05,0.00024768,0.000103084,0.0,0.000273633,0.000129783,0.0,0.000139831,8.02e-06,2.57e-05,9.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
ENSG00000280037,0.000289686,0.426716471,0.0,0.0,0.0,0.0,0.216060219,0.0,0.0,0.0,0.0,0.0,6.12e-05,0.001080921,0.001434013,0.00015408,0.000169713,0.000562388,0.0,0.0,0.000465823,0.000666356,0.0,0.000276464,0.000219641,0.000214758,0.0,0.000361301,0.0,0.0,0.0,2.14e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
ENSG00000280036,0.001162651,0.338669513,0.0,0.144278607,0.0,0.0,0.242969685,8.59e-06,0.0,0.000110562,0.0,1.63e-05,5.1e-06,6.29e-05,7.17e-05,0.0,4.24e-05,6.74e-05,0.0,2.41e-05,0.0,4.53e-05,0.0,0.0,6.08e-05,0.0,0.0,8.24e-05,0.0,0.0,1.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
ENSG00000280018,0.007322225,0.341337602,0.0,0.0,0.0,0.0,0.332877582,0.009987248,0.004475177,0.041092054,0.01847378,0.007758841,0.002174739,0.003751755,0.008639928,0.002497384,0.029830535,0.0,0.0,0.000712937,0.004785777,0.009711456,0.0,0.012998647,0.004257288,0.003539215,0.0,0.003605044,0.001392215,0.001335127,0.00197074,0.00181414,0.002056787,0.007184816,0.004294723,0.01446778,0.013533546,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
ENSG00000280010,0.000667906,0.31358947,0.0,0.029850746,0.0,0.0,0.216420183,0.0,0.00042386,0.000493842,0.000120793,5.43e-05,3.06e-05,0.0001724,0.000143401,0.0,0.000236891,0.000129652,0.000156496,0.000327566,0.0,0.000329235,0.0,0.000261977,0.000243007,0.000120265,0.0,0.000270976,0.000165178,7.22e-05,0.0,1.6e-05,0.0,0.000539349,0.0,0.0,0.000115016,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
ENSG00000279981,0.001447129,0.527926005,0.0,0.0,0.0,0.0,0.243715384,0.0,0.0,2.21e-05,1.51e-05,0.0,2.55e-06,0.0,0.0,0.0,2.12e-05,6.74e-06,0.0,0.0,0.0,0.000114345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
ENSG00000279977,0.001147027,0.497687656,0.0,0.0,0.0,0.0,0.22038256,1.72e-05,3.45e-05,0.000257977,0.0,0.000103162,1.02e-05,0.000322908,0.0,0.0,0.0,5.22e-05,0.0,0.0,0.00011091,0.000569755,0.0,0.000149701,0.000191601,0.0,0.0,0.000526012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
ENSG00000279948,0.001662603,0.450017787,0.0,0.0,0.0,0.0,0.223668514,6.87e-05,0.000349931,0.000169528,8.3e-05,0.000130309,2.29e-05,0.000402267,0.000412279,8.35e-05,8.49e-05,0.000121233,4.64e-05,9.63e-05,0.000255094,0.000177432,0.000104872,0.0,0.000369183,0.0002663,3.76e-05,0.000393181,0.000235969,4.92e-05,0.000159495,4.01e-05,0.0,0.0,0.00046209,0.0,6.39e-05,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
ENSG00000279923,0.000803961,0.371042334,0.0,0.0,0.0,0.0,0.216922581,0.0,0.000226716,0.000316943,0.000264235,0.00024976,4.08e-05,0.000114933,0.00027784,0.00025038,0.000137892,0.000131336,0.0,0.000245674,0.000892827,0.00018729,0.000424731,7.85e-05,5.61e-05,0.000249119,0.000112943,7.7e-05,0.000436542,0.000167301,0.00015294,2.4e-05,0.0,0.0,0.000670484,0.0,2.56e-05,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
ENSG00000279903,0.000342416,0.290466026,0.0,0.029850746,0.0,0.0,0.21675881,0.0,5.91e-05,0.0,0.0,0.0,2.29e-05,0.0,0.000717006,0.0,0.0,1.52e-05,0.0,0.0,0.000249548,0.0,0.0,0.000427373,0.0,0.0,0.0,0.002842592,0.000471937,0.0,0.0,7.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
ENSG00000279901,0.00103571,0.46638207,0.0,0.039800995,0.0,0.0,0.2161234,0.0,0.000187287,0.0009582,0.000264235,0.000211753,3.57e-05,0.000459734,0.00031369,5.78e-05,0.000410139,0.00024415,2.32e-05,0.000105977,0.000310549,0.000991649,8.91e-05,0.000201614,0.000523399,1.72e-05,0.0,0.000270976,0.0,2.3e-05,0.000109243,8.02e-06,0.0,0.0,0.0,0.0,0.000166134,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
ENSG00000279891,0.001433458,0.468872287,0.0,0.0,0.0,0.0,0.222948031,0.0,0.000118287,0.0,0.0,0.000103162,5.1e-06,0.000749804,0.000233027,1.93e-05,0.0,0.0,0.0,3.85e-05,0.000133092,0.0,0.0,0.0,9.35e-05,3.44e-05,0.0,0.000292229,0.000129783,0.0,0.000109243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
ENSG00000279881,0.001842925,0.546069015,0.0,0.0,0.0,0.0,0.293469131,0.0,0.0,0.0,0.0,2.71e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000609894,0.0,0.001050061,9.84e-06,0.0,5.34e-06,0.000112481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
ENSG00000279880,0.00134818,0.340981857,0.0,0.134328358,0.0,0.0,0.257074237,2.15e-05,0.000147858,0.000663369,0.000188739,0.000211753,3.31e-05,0.000194292,0.0,0.0,0.0,0.000190269,0.0,0.000120429,0.000510187,0.000220805,1.05e-05,0.0,0.00036451,0.0,0.0,0.00088997,0.0,9.84e-06,0.000259998,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
ENSG00000279873,0.001027247,0.632870864,0.0,0.23880597,0.517412935,0.288557214,0.216115087,0.000489487,0.000276002,0.001783727,0.001464615,0.0,0.000328888,0.001592649,0.000976921,0.0,0.000413675,9.93e-05,0.0,4.82e-05,0.000970465,0.003128721,0.00013109,0.000637437,0.003467517,0.000446697,0.0,0.002786803,0.000247767,0.0,0.001424526,9.08e-05,3.21e-05,0.0,0.0,0.000292031,6.39e-05,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
ENSG00000279865,0.001116431,0.312166489,0.0,0.15920398,0.0,0.104477612,0.215961845,0.0,0.000542147,0.002203861,0.001396669,0.000352921,0.000114728,0.0,0.000582568,0.00026964,0.000502067,1.52e-05,0.0,8.19e-05,0.000732008,0.000498782,0.000251692,0.000246283,0.000500033,0.000575552,0.0,0.000560549,0.000318558,0.000167301,0.000168234,0.000248476,0.000401716,0.000434408,0.0,0.000432473,0.000178914,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
ENSG00000279853,0.001357294,0.512273212,0.0,0.0,0.0,0.0,0.218672245,0.0,1.48e-05,2.21e-05,1.51e-05,0.0,2.55e-06,0.0,1.79e-05,0.0,0.0,2.86e-05,0.0,0.0,0.000227366,0.0,0.0,0.0,2.8e-05,0.0,0.0,3.19e-05,0.0,0.0,3.06e-05,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
ENSG00000279841,0.001157443,0.557452864,0.0,0.0,0.0,0.0,0.267220016,0.0,0.000261216,0.000132674,3.77e-05,7.6e-05,1.02e-05,0.000831899,0.000340578,0.0,0.000116677,0.000178482,0.0,6.74e-05,6.1e-05,0.0,0.0,7.36e-05,0.000205621,4.3e-05,0.0,0.000180651,3.54e-05,0.0,5.24e-05,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
ENSG00000279838,0.001250533,0.355567414,0.0,0.0,0.0,0.0,0.216120074,0.0,0.000202073,0.000456988,2.26e-05,8.14e-05,2.8e-05,0.00039953,0.000430204,0.0,0.000159106,0.000912618,0.0,0.00080928,0.000177456,0.000345007,0.0,7e-05,0.000355163,5.15e-05,0.0,0.000882001,0.000318558,1.97e-05,0.00023378,1.34e-05,0.0,0.003389847,0.0,2.45e-05,2.56e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
ENSG00000279822,0.001247929,0.535218783,0.0,0.0,0.0,0.0,0.216007845,0.0,0.00014293,0.0,3.77e-05,0.000141169,3.82e-05,0.0,0.0,0.0,0.000413675,4.55e-05,0.000121719,0.0,0.00016082,0.0,0.0,0.0,0.0,0.000335023,0.000813192,0.0,0.002029331,0.000298517,0.000524366,0.0,0.000848424,0.0,0.0,8.03e-05,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
