ID,GC_content,Length_ExonProj,hg38_phastCons7way_exons_merged_mean_score,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,Distance_closest_pc,GM12878_cell,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,GM12878_nucleus,HeLa.S3_nucleus,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,mean_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,with_repeat_Alu,with_repeat_L1,with_repeat_L2,with_repeat_TcMar-Tigger
ENSG00000279821,0.625044468,0.0,0.123597704,0.064676617,0.029850746,0.216566497,0.0,0.000402431,0.000513686,0.001757014,0.000454261,7.06e-05,0.000527028,0.000156496,0.000173489,0.001158977,0.000351909,0.001022249,0.007692201,0.002070627,0.000528669,0.006005404,0.000341163,0.002610903,7.48e-05,0.0,0.001392344,0.0,2.56e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0
ENSG00000279789,0.512628958,0.0,0.109084309,0.0,0.0,0.219190161,0.002653478,0.00023341,0.000355629,0.003028613,0.002090693,0.0001605,0.001870698,0.0,0.002314504,0.001056359,0.001445533,0.001279959,0.017304001,0.0,0.005411552,0.002772632,0.0,0.003845347,0.0,0.003162881,0.000548932,9.97e-05,0.000485623,0.002582458,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0
ENSG00000279759,0.520455354,0.0,0.121644353,0.0,0.0,0.217995269,0.000921346,0.000464807,0.000118543,0.001482897,0.000919467,5.14e-05,0.001023748,0.0,0.000753101,0.000357351,0.001177541,0.000876213,0.008465565,0.000120473,0.002032321,0.001864153,3.28e-05,0.001090243,3.47e-05,0.002704068,0.000737628,0.000244636,0.000319489,0.000522209,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0
ENSG00000279748,0.633404482,0.0,0.12240238,0.154228856,0.114427861,0.22763089,0.001960625,6.24e-05,2.26e-05,7.04e-05,0.000202502,0.0,1.01e-05,0.0,0.00081816,6.76e-05,0.0,0.0,0.000814793,0.000158121,0.000951073,0.0,0.0,0.00060739,0.000136261,2.68e-05,0.0,0.0,7.67e-05,5.72e-06,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0
ENSG00000279738,0.47847741,0.0,0.2082067,0.0,0.0,0.223508068,0.000316943,9.46e-05,9.03e-05,0.00022272,0.000218921,0.00013482,9.26e-05,6.96e-05,0.000185318,0.000112276,0.000154298,0.000111674,0.0,6.02e-05,0.000185964,0.000176977,5.25e-05,0.000176973,1.87e-05,0.000236728,0.000162964,0.000181212,0.000102236,5.34e-05,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1
ENSG00000279722,0.258271078,0.0,0.203050279,0.0,0.069651741,0.231457483,0.000803414,2.01e-05,0.00026531,0.000205588,0.000336591,0.00020544,0.0,0.0,0.000285863,0.0,0.00010828,0.000223349,0.0,0.0,0.000425061,0.000401147,0.00047894,0.000168234,6.95e-05,0.0,0.000240158,0.000217454,0.000115016,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0
ENSG00000279696,0.289932408,0.0,0.166662598,0.15920398,0.109452736,0.234838209,0.000995054,0.000138839,0.000141123,0.00041879,0.000862001,9.63e-05,0.000124601,0.000104331,0.000895047,0.000661582,0.00028288,0.00025771,0.0,0.0,0.000233783,0.000637116,0.000147618,0.0,2.14e-05,0.000729708,0.004228493,0.0,0.000153355,0.000358304,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0
ENSG00000279689,0.580576307,0.0,0.604171729,0.830845771,0.805970149,0.21610705,0.000552808,0.000116705,0.000107253,5.71e-05,0.000481626,0.000571381,0.0,6.38e-05,0.000609184,0.000478078,0.000319425,0.000240529,0.000510972,0.000489421,0.000613681,0.000566325,4.59e-05,0.000102688,0.000307255,0.0,5.43e-05,0.0,0.000102236,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
ENSG00000279672,0.729811455,0.0,0.167012775,0.0,0.0,0.216538509,0.001223548,0.002400499,0.002116838,0.002482282,0.008212266,0.005745909,0.000648262,2.9e-05,0.004230772,0.001359383,0.003021001,0.00786874,0.046153209,0.0,0.001429266,0.005002537,0.0,0.00319426,0.000109543,0.004353842,0.011235955,0.002536967,0.000485623,0.002877868,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
ENSG00000279611,0.714870153,0.0,0.02926356,0.0,0.0,0.216698123,0.000243235,0.000245483,0.0,0.000180841,0.0,0.0,0.000249202,0.0,0.001040936,0.0,0.000569821,0.000180397,0.002927732,0.000414125,0.002502544,0.0015102,6.89e-05,0.00289275,0.000109543,0.002140314,0.0,0.0,0.000651757,0.002997938,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
ENSG00000279561,0.377801494,0.0,0.105630188,0.0,0.0,0.235527655,0.01489633,1.01e-05,0.000107253,0.000104697,0.000675918,0.000937321,4.88e-05,4.06e-05,0.00424063,0.0,1.49e-05,0.000541191,0.001146235,9.79e-05,0.001981845,0.000141581,0.000600315,0.000332098,0.000975201,0.00207442,0.00654716,0.001041969,0.000549521,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
ENSG00000279539,0.598007826,0.0,0.145542852,0.129353234,0.23880597,0.219373053,0.000243235,2.41e-05,0.000107253,0.0,0.000177873,0.00023112,4.71e-05,3.48e-05,0.000116317,0.000197992,0.000213852,0.000652865,0.000483352,0.0,0.000162054,0.0,4.59e-05,0.000144201,0.00014962,8.54e-05,0.0,0.0,5.11e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0
ENSG00000279529,0.524546425,0.0,0.158332205,0.039800995,0.0,0.231588279,0.001378334,9.05e-05,0.000327404,0.000456862,0.00070602,0.000365941,0.000134704,1.74e-05,0.000721558,0.000398398,0.000357323,0.000352203,0.000897654,0.0,0.00135488,0.000648914,0.000203385,0.001328393,0.00031527,0.000636969,0.000617549,0.000126848,0.000153355,0.000491715,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0
ENSG00000279522,0.413376023,0.0,0.129866053,0.054726368,0.0,0.223598682,0.000530696,2.01e-06,0.0,0.000104697,3.01e-05,3.85e-05,3.54e-05,2.9e-05,9.86e-05,1.81e-05,5.28e-05,0.000249119,0.000345251,0.0,0.000140801,0.0,0.000147618,0.000104873,5.08e-05,0.0,0.0,0.0,0.00029393,4.57e-05,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
ENSG00000279520,0.598541444,0.0,0.040067454,0.15920398,0.0,0.216694798,0.00104665,0.001309912,0.000406433,0.002897265,0.004364733,0.0,0.001060792,0.0,0.003615674,0.001476488,0.002494491,0.001340091,0.018298325,0.000564717,0.004091207,0.002831625,7.54e-05,0.0,0.000106871,0.002462459,0.0,0.0,0.000523962,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000279516,0.336357168,0.0,0.13364459,0.0,0.0,0.219321788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86e-06,0.0,0.000219266,0.002293617,0.004515888,0.0,0.0,0.0,9.84e-06,1.75e-05,0.0,0.0,0.000766218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
ENSG00000279495,0.536819637,0.0,0.119883662,0.0,0.0,0.235305968,0.002108041,0.000975894,0.001281393,0.00086423,0.00087842,0.001515122,0.000284562,0.000579616,0.000559897,0.000108654,0.0,0.00079031,0.001684827,0.001099315,0.000972326,0.002229904,0.000495342,0.000581172,0.00051031,0.0,0.000162964,0.00075203,0.000549521,0.000379269,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0
ENSG00000279491,0.622554251,0.0,0.031896704,0.064676617,0.069651741,0.215985677,0.000464359,9.66e-05,0.0,4e-05,0.000207975,0.00011556,2.53e-05,0.0,0.0,0.000206443,0.000330253,0.000300661,0.000483352,4.52e-05,0.000539296,0.0,2.95e-05,0.0,8.28e-05,0.0,0.0,0.0,0.000115016,2.1e-05,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0
ENSG00000279484,0.606723586,0.0,0.093129502,0.28358209,0.462686567,0.220735042,0.0,2.01e-06,0.0,1.14e-05,0.0,0.0,5.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54e-05,0.0,1.53e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
ENSG00000279456,0.330487371,0.0,0.193682899,0.0,0.0,0.233548545,0.002889343,0.00026158,0.000152412,0.000847098,0.000913994,0.0,0.000313186,0.0,0.002034556,0.000206443,0.000299122,0.000146036,0.000897654,0.0,0.0,0.000176977,8.53e-05,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0
ENSG00000279453,0.309498399,0.0,0.349237892,0.0,0.0,0.216965533,0.001673165,9.86e-05,0.00203781,0.000978446,0.000383111,0.0,0.00125948,0.0,0.000226719,6.76e-05,0.000177308,0.000352203,0.001284335,0.000587305,0.000887314,0.002182711,0.001892796,0.0,0.000309927,0.000854173,0.000603254,0.002745361,0.001456869,0.000541268,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
ENSG00000279432,0.33173248,0.0,0.180664461,0.109452736,0.0,0.22871965,0.001319368,0.000134814,0.0,0.001130733,0.000405003,4.49e-05,0.000356965,0.0,0.000648613,0.0,0.000246336,0.000412336,0.0,0.0,0.000839494,0.0,0.0,0.000327728,0.0,0.000522266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,0,1
ENSG00000279423,0.431696905,0.0,0.170474083,0.0,0.0,0.21631793,0.0,0.004790937,0.064092215,0.014341653,0.026089883,0.141188857,0.013574767,0.091475007,0.006285043,0.005563088,0.004076727,0.094914526,0.0,0.0,0.011388965,0.060089432,0.024137252,0.019362197,0.008811538,0.002150076,0.0,0.015792621,0.012690096,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
ENSG00000279407,0.477943792,0.0,0.157543605,0.417910448,0.457711443,0.219695884,0.001533121,0.000327981,0.000406433,0.000740497,0.001663798,0.000725461,0.000127969,1.16e-05,0.000739301,0.001509084,0.00066998,0.001357272,0.006504537,0.0,0.003320785,0.0,0.000127936,0.00038235,0.000371378,0.001791323,0.00163536,0.000498333,0.001022364,0.002288953,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1
ENSG00000279369,0.678050516,0.0,0.061063191,0.0,0.0,0.216038882,0.002152265,0.000235422,0.002658749,0.000327418,6.84e-05,5.78e-05,5.05e-06,0.0,0.001064593,0.0,0.0,0.000386565,0.0,0.00135532,0.0,0.001085456,0.00208306,0.000399829,4.54e-05,0.0,0.002884753,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0
ENSG00000279365,0.50942725,0.0,0.649828687,0.233830846,0.0,0.241083129,0.0,0.0,0.002150708,0.002548908,0.0,0.0,8.25e-05,0.0,0.0,3.62e-06,4.06e-06,0.000223349,0.0,0.0,3.72e-05,0.0,6.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
ENSG00000279355,0.538776236,0.0,0.070312392,0.0,0.0,0.247006603,0.000700223,0.002299891,9.03e-05,0.002352838,0.0,0.0,0.001203914,0.0,0.000969963,0.000140043,0.0,0.0,0.001132425,0.0,0.0,0.000884883,0.0,0.000502517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000279348,0.338669513,0.0,0.257424306,0.0,0.0,0.217362075,0.001083503,0.000243471,0.001016082,0.000582499,0.000380375,0.00025038,0.000387273,0.0,0.000530325,0.000124349,5.14e-05,0.000695817,0.001187665,0.000180709,0.000528669,0.001592789,0.001089096,0.0,0.000138933,0.0,0.002375847,0.000135909,0.001750799,0.000306846,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
ENSG00000279333,0.448239061,0.0,0.16412895,0.552238806,0.616915423,0.342254938,0.000309572,4.02e-06,0.0,5.52e-05,7.66e-05,0.0,2.36e-05,1.74e-05,0.00049681,0.0,0.0,0.0,5.52e-05,0.0,6.91e-05,0.0,3.94e-05,0.000174789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
ENSG00000279329,0.513696194,0.0,0.059072328,0.0,0.0,0.215953532,0.001378334,0.00031792,0.000349984,0.000220817,5.47e-05,0.0,0.000324973,0.000689743,0.000897018,0.001330409,4.06e-06,0.001494717,0.001491486,0.000308712,0.000496789,0.000460139,0.00039693,0.000364871,0.000288552,0.0,0.000949195,0.000951363,0.000549521,0.000356398,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ENSG00000279313,0.299359658,0.0,0.021719609,0.0,0.0,0.335073391,0.0,0.0,0.000124188,0.0,0.0,0.00023112,0.0,0.0,0.0,0.0,2.03e-05,0.000180397,0.0,0.0,0.0,0.0,0.000147618,0.0,8.02e-05,0.0,0.001652515,0.0,0.000460064,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
ENSG00000279312,0.146389185,0.0,0.292501581,0.0,0.0,0.233767461,0.0,8.05e-05,0.00058707,0.009196247,0.0,0.0,0.003500613,0.0,0.0,0.0,0.0,0.00079031,0.0,5.27e-05,0.000239097,0.001970339,6.89e-05,0.0,0.0,0.006652788,0.005126226,2.72e-05,0.000421725,0.0057767,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ENSG00000279259,0.651725365,0.0,0.045582538,0.0,0.0,0.215967111,0.00028746,0.000235422,0.0,0.000213202,0.000645816,0.000321,7.07e-05,0.0,0.000524411,0.001530815,0.00061584,0.001237007,0.003797766,0.000662601,0.000741199,0.000495534,0.000223068,0.001035622,0.000162979,0.002176921,0.002616005,0.0,0.001469649,0.001109218,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0
ENSG00000279246,0.535752401,0.0,0.219380452,0.0,0.0,0.22122303,0.000206382,0.000152924,7.34e-05,0.000108505,0.0020387,0.001271162,6.57e-05,4.64e-05,0.000102516,0.000283708,8.26e-05,0.000472468,0.001781497,0.0,0.000342705,0.0,5.25e-05,0.000209746,4.81e-05,0.0,0.00046888,0.0,5.11e-05,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0
ENSG00000279207,0.278014941,0.0,0.269669253,0.0,0.243781095,0.215986231,0.000913976,0.00026158,0.000739482,0.000525391,0.000593823,0.000468661,0.000602799,0.000614393,0.000388379,0.000284915,0.000435825,0.001889872,0.002941542,0.000542128,0.00531857,0.002855221,0.001666448,0.00288838,0.002538193,0.0,0.003925437,0.001830241,0.001265176,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0
ENSG00000279198,0.697616507,0.0,0.214391329,0.0,0.0,0.218823546,0.000700223,0.000593585,0.000152412,0.000287442,0.000415949,0.00027606,4.04e-05,0.0,0.000820131,0.000321133,0.0,0.000704407,0.002844872,0.000218357,0.002614122,0.0,9.51e-05,0.000819321,0.000283209,0.0,0.000746205,0.0,0.000115016,7.62e-05,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0
ENSG00000279191,0.517787264,0.0,0.045166177,0.019900498,0.0,0.258342286,9.58e-05,0.000116705,0.000186282,0.002282405,0.000788115,0.0,0.000415898,6.38e-05,9.66e-05,9.78e-05,0.000721413,0.000300661,0.005316872,0.00017318,0.000799645,0.001345022,3.61e-05,0.000852094,2.94e-05,0.0,0.0,2.72e-05,0.000102236,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0
ENSG00000279164,0.511205977,0.0,0.031732124,0.084577114,0.0,0.233058894,0.0,0.0,0.0,2.28e-05,0.0,0.00012198,0.0,0.0,9.86e-06,0.0,0.001643143,7.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
ENSG00000279145,0.317858413,0.0,0.055344829,0.0,0.0,0.216677617,0.000567549,7.24e-05,2.26e-05,0.000106601,0.000147772,3.85e-05,6.74e-05,0.0,0.00016166,0.0,0.000131289,7.73e-05,0.0,0.0,7.17e-05,0.000141581,5.58e-05,0.0,0.0,0.000334348,0.000260171,0.000561757,0.000191693,0.000139129,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0
ENSG00000279135,0.497509783,0.0,0.124626653,0.0,0.0,0.218803872,0.0,1.61e-05,2.82e-05,0.000123733,9.3e-05,0.0,5.05e-06,0.0,0.0,0.0,4.06e-06,4.3e-05,0.0,0.0,0.000154084,0.0,2.3e-05,0.000161679,8.02e-06,0.0,0.000122938,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000279133,0.346318036,0.0,0.164987022,0.0,0.0,0.231955448,0.001842693,0.000227373,0.00028789,0.00089088,0.000949569,0.000706201,0.000232364,7.54e-05,0.000506668,0.0,0.000301829,0.000773129,0.0,3.01e-05,0.005002431,0.000200573,8.53e-05,0.000509072,0.000454203,0.00069066,0.000394545,0.001721513,0.001022364,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0
ENSG00000279095,0.485236571,0.0,0.108003429,0.0,0.0,0.216462027,0.0,0.000460783,0.010821277,0.009377088,0.003880371,0.003376925,0.004376187,0.002799546,5.91e-06,0.002156179,0.000189489,0.017764797,0.06365055,0.009201114,0.001453176,0.015939686,0.001466343,0.002643676,0.000496951,0.001757156,0.000566086,0.003914178,0.003335463,0.001172112,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0
ENSG00000279092,0.415510494,0.0,0.204434972,0.0,0.0,0.220712873,0.000744448,5.23e-05,5.08e-05,0.000127541,0.000268178,4.49e-05,0.000220577,8.11e-05,0.000624956,0.0,0.00105708,2.58e-05,0.000124291,7.53e-05,1.59e-05,0.000141581,5.25e-05,0.00022067,0.0,0.000424646,0.000360237,0.000226515,2.56e-05,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0
ENSG00000279089,0.297758805,0.0,0.311652597,0.064676617,0.253731343,0.236388077,0.001739502,0.000128778,0.000163702,0.000506355,0.000591086,0.00027606,0.000260988,0.000156496,0.000451466,0.00014125,0.000276113,0.000249119,0.0,0.0,0.00208014,0.000448341,7.87e-05,0.000336468,0.00019504,0.001269057,0.0,0.000416787,0.000817891,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000279088,0.381358947,0.0,0.22868878,0.15920398,0.114427861,0.215991219,0.037421409,0.001501066,0.0,0.008933551,0.018608266,0.010682896,0.007297574,0.000625985,0.007168261,0.012362417,0.022033545,0.015419637,0.0,0.0,0.030065061,0.019892162,0.003004855,0.030896053,0.001536275,0.016241492,0.007936644,0.001404393,0.010236422,0.006420885,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
ENSG00000279086,0.57132693,0.0,0.090579614,0.228855721,0.109452736,0.216230918,8.11e-05,4.02e-06,0.000615294,0.001083143,0.0,1.28e-05,0.000144806,0.0,3.75e-05,1.93e-05,0.0,0.000214758,0.000787173,0.000399066,1.86e-05,0.000389348,1.64e-05,0.000104873,8.02e-06,0.000161073,0.0,0.0,2.56e-05,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
ENSG00000279069,0.644432586,0.0,0.359665885,0.393034826,0.626865672,0.216135038,0.000906605,0.000416516,0.000502396,0.000165612,0.001929239,0.002715664,0.000153225,0.000324585,0.00076493,0.001395601,0.0,0.002233485,0.00234771,0.002032979,0.00136285,0.002359687,0.001610681,0.001942337,0.001958416,0.003319073,0.0,0.006858872,0.000984026,0.0012655,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
ENSG00000279059,0.334222697,0.0,0.136394821,0.0,0.0,0.218819113,0.012861997,0.000382309,0.001253168,0.003755785,0.005664575,0.002600104,0.001148349,0.001425856,0.005031189,0.001691381,0.002803088,0.002379521,0.006131665,0.0,0.006646884,0.002595656,0.001272799,0.004301982,0.000788176,0.005661948,0.009360437,0.001023847,0.002504792,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
ENSG00000279041,0.478833155,0.0,0.213840107,0.378109453,0.194029851,0.262465663,5.9e-05,0.00285927,0.000146767,0.00179699,0.00250117,0.000378781,0.00082506,0.000353566,1.77e-05,0.000240246,0.0,0.000652865,0.009031777,0.001588736,0.008163818,0.010241042,0.000259152,0.001951077,0.000881688,0.000942031,0.0,0.0,0.000600639,0.000242046,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
ENSG00000279026,0.443614372,0.0,0.28068802,0.0,0.0,0.217344063,0.000272719,2.21e-05,0.000163702,0.000190359,0.001929239,0.001162022,5.05e-05,0.0,0.0,0.00042858,0.0,0.00025771,0.001339575,0.0,0.000775735,0.00022417,0.000144338,0.000445711,6.41e-05,0.00029774,0.0,0.0,0.000370607,0.000386892,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0
ENSG00000278997,0.499466382,0.0,0.121721863,0.0,0.0,0.216550424,0.0,5.43e-05,0.000383853,0.000354068,0.0,0.0,0.000242467,8.11e-05,7.89e-05,2.17e-05,0.0,5.15e-05,0.000317631,0.000278593,0.00047288,0.000554526,0.000127936,0.000721003,0.000114887,0.0,0.0,0.0,3.83e-05,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
ENSG00000278996,0.71469228,0.0,0.01066278,0.0,0.0,0.317839728,0.001850064,0.000698217,0.000920119,0.000245563,0.000840108,0.001405982,0.000316554,0.000765093,0.001109937,0.00080404,0.0,0.000549781,0.001753877,0.001746856,0.005778166,0.001168045,0.000662643,0.000426047,0.000430157,0.001188521,4.57e-05,0.003923239,0.003501597,0.000651808,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0
ENSG00000278987,0.426182853,0.0,0.15384667,0.054726368,0.0,0.218747064,0.00104665,0.000410479,0.000118543,0.000542523,0.000686864,0.00010272,0.000602799,4.06e-05,0.000705786,0.000463591,0.000649678,0.000687226,0.006822168,0.0,0.001519591,0.00053093,4.59e-05,0.000421677,2.67e-05,0.0,0.000225863,0.0,0.000332268,0.000325904,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0
ENSG00000278986,0.586623977,0.0,0.088473355,0.0,0.0,0.215967388,0.001407817,0.000185118,0.00029918,0.00113454,0.000714229,0.00026322,0.000252569,0.0,0.000660442,0.00050826,0.000829692,0.000687226,0.003590615,0.0,0.001328314,0.0015102,0.000118095,0.001212595,0.0,0.003006689,0.000511765,0.0,0.000396166,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0
ENSG00000278978,0.371398079,0.0,0.169864708,0.0,0.0,0.215948821,0.003795948,0.00172844,0.0,0.0,0.002317824,0.002356144,0.006034727,0.007390105,0.002204102,0.00088372,0.0,0.0,0.0,0.0,0.002640688,0.0,0.000826663,0.0,0.000833596,0.0,0.0,0.00091512,0.000166134,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ENSG00000278970,0.673425827,0.0,0.097721963,0.0,0.0,0.219911752,0.01852275,0.000975894,0.015828305,0.001461958,0.0,0.0,0.000604483,0.005888899,0.003329811,0.001715527,0.001532156,0.037694356,0.022551822,0.017250207,0.004221382,0.018464552,0.006554258,0.001570912,0.011325685,0.001376439,0.0,0.021292404,0.030172524,0.007669232,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
ENSG00000278950,0.266808965,0.0,0.062967792,0.049751244,0.0,0.245086795,9.58e-05,2.01e-06,0.0,0.000218913,0.000243549,4.49e-05,7.07e-05,0.0,5.32e-05,0.0,0.003095443,0.0,0.002596291,0.0,2.66e-05,7.08e-05,0.000305078,0.002294099,0.0,0.00182549,0.004394316,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
ENSG00000278949,0.466915688,0.0,0.252070347,0.0,0.0,0.240429984,0.002167007,0.000344078,0.000191927,0.00246515,0.000905785,0.0,0.001114673,2.32e-05,0.00256291,0.0,0.000605012,0.000420926,0.005123531,0.0,0.00185167,0.001050061,2.95e-05,0.001461669,0.0,0.000820006,0.0,6.34e-05,0.000536741,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0
ENSG00000278948,0.554962647,0.0,0.142661133,0.029850746,0.164179105,0.218891438,0.000751819,0.000561391,0.004273191,0.001781761,0.000949569,0.001239062,0.009861996,0.022390568,0.000364722,0.000376667,0.000163773,0.001623572,0.00487495,0.007092839,0.000674784,0.005639652,0.001666448,0.001540324,0.000235117,0.00241609,0.001978443,0.013926138,0.001239617,0.00020774,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0
ENSG00000278916,0.416933476,0.0,0.048478253,0.114427861,0.144278607,0.215952701,0.000936088,7.65e-05,0.000101608,1.33e-05,0.0,0.0,1.52e-05,4.06e-05,0.000203061,0.00014125,0.000215206,0.000240529,0.000262391,0.000135532,0.000138145,0.000200573,0.000108254,2.62e-05,0.000181681,0.000649172,0.000920605,0.0,0.000268371,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0
ENSG00000278867,0.393098541,0.0,0.155325614,0.0,0.0,0.227907999,0.000604403,7.65e-05,6.21e-05,0.000302671,0.000128616,3.85e-05,0.000186901,1.74e-05,0.000238548,4.83e-05,0.000132643,0.000188987,0.0,3.76e-05,0.000270976,0.000129783,4.59e-05,0.00038235,0.0,0.0,0.001443806,0.0,0.000191693,0.00036021,0.0,0.0,0.0,0,0,1,0,0,1,1,0,1
ENSG00000278864,0.574884383,0.0,0.071053179,0.0,0.139303483,0.254455283,0.001223548,0.000881323,0.000338694,0.00480847,0.00284597,0.0001284,0.002431402,6.38e-05,0.002781743,0.001947322,0.000644264,0.001623572,0.026598169,0.000150591,0.003902587,0.002513067,0.0,0.0025104,6.15e-05,0.005986533,0.0,0.0,0.000498403,0.00251194,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000278849,0.297758805,0.0,0.197859773,0.0,0.0,0.217838148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ENSG00000278834,0.524546425,0.0,0.08672469,0.0,0.0,0.21600646,0.003361072,0.000257556,0.002404728,0.000226527,0.000328381,0.001823283,0.000426001,0.00232426,0.00088519,0.000726775,0.000431765,0.006683275,0.003811576,0.003011821,0.00043303,0.004471607,0.002529196,0.000321174,0.003331712,0.0,0.000874861,0.006804509,0.005226837,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0
ENSG00000278811,0.327285663,0.0,0.04141014,0.0,0.0,0.29221854,2.21e-05,3.02e-05,0.0,0.0,0.0,1.28e-05,0.0,0.0,0.0,5.55e-05,0.0,0.0,0.0,0.0,6.64e-05,0.0,0.0,0.0,1.6e-05,0.0,0.0,2.72e-05,1.28e-05,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0
