ID,repeat_coverage,promoters_hg38_100way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_cell,MCF.7_cell,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_ERV1,with_repeat_L1,with_repeat_L2
ENSG00000280327,0.0,0.0,0.225297913,0.000249037,0.000187287,0.000250606,0.000369929,0.00024433,5.86e-05,0.000464664,0.000259665,0.000327418,0.000152034,7.91e-05,9.85e-05,0.000149331,0.000316094,0.000124203,0.000141577,0.000126651,0.000672941,0.000292071,0.0,0.000714633,0.00037755,0.000121375,0.000485038,0.000168322,0.000218534,0.0,0.000280879,0.000477058,0.000230032,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
ENSG00000280325,0.0,0.0,0.231271821,0.000948917,3.45e-05,0.0,0.0,0.001455122,0.00036968,0.0,0.002365214,0.0,0.0,6.23e-05,0.0,0.0,0.0,9.27e-05,0.0,0.0,0.001247745,0.0,0.0,0.0,0.0,1.64e-05,0.0,4.27e-05,5.78e-05,0.0,0.0,1.56e-05,0.000332268,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0
ENSG00000280310,0.0,0.791044776,0.226537974,0.000141694,0.000108429,0.000412763,0.000490722,0.001210792,0.000244754,0.0,0.0,0.0,3.54e-05,0.0,0.0,0.0,0.000471369,0.000136031,0.000450949,0.0,0.0,5.15e-05,0.0,0.0,0.0,0.000124656,8.08e-05,0.0,0.0,0.0,0.0,0.000222924,0.000127796,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
ENSG00000280303,0.0,0.164179105,0.21613199,6.44e-05,0.000453432,0.000405392,0.000626614,0.000977321,0.000152971,0.000873006,0.000383853,0.00024366,3.54e-05,7.07e-05,0.0,9.63e-05,0.001070284,0.00033515,0.002191821,0.00124348,0.000743039,0.000730178,0.001084256,0.000401151,0.001463006,0.000278835,0.000277477,0.00024046,9.32e-05,0.000253811,0.00030806,0.0,0.000230032,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
ENSG00000280279,0.0,0.0,0.232757954,0.001794785,0.000152787,0.000184269,0.000838001,0.002991687,0.000405373,0.001246145,0.000208861,0.001003192,0.001965838,0.001064159,0.000121719,0.000144514,0.0,0.001048821,0.000120603,0.0,0.001364575,0.00079031,0.0,0.006407787,0.001109053,6.89e-05,0.001509736,0.000229773,0.0,0.000363634,0.000344303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
ENSG00000280278,0.0,0.099502488,0.215972098,0.000107344,0.0,9.58e-05,0.0,0.000211753,4.33e-05,8.45e-05,5.08e-05,4.95e-05,0.0,3.37e-05,1.16e-05,1.93e-05,0.000105365,0.0,8.39e-05,6.91e-05,0.000200948,0.000128855,7.53e-05,9.83e-05,0.000106186,3.28e-05,3.28e-05,0.000109543,0.000118908,0.0,0.0,0.0,0.000332268,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1
ENSG00000280277,0.0,0.044776119,0.216171894,9.45e-05,2.46e-05,0.0,0.00017364,0.0,2.8e-05,1.41e-05,0.0,0.0,6.36e-05,0.0,0.0,0.0,0.000133092,4.53e-05,2.1e-05,6.14e-05,7.48e-05,0.0,0.0,8.24e-05,0.0,0.0,1.97e-05,1.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0
ENSG00000280254,0.0,0.0,0.215421484,0.0,0.0,0.0,0.0,0.0,2.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1
ENSG00000280247,0.0,0.034825871,0.216026135,7.3e-05,0.0,0.0,0.000332181,0.000130309,2.8e-05,3.52e-05,0.0,2.47e-05,4.95e-05,4.55e-05,0.0,0.0,0.0,7.29e-05,9.96e-05,8.83e-05,0.000121503,0.0,0.0,7.97e-05,4.72e-05,3.61e-05,5.46e-05,0.000125574,0.000109267,0.0,0.0,0.0,0.00028115,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0
ENSG00000280239,0.0,0.0,0.218446124,0.0,0.000162644,0.000847639,0.001011641,0.001503988,0.000418121,0.000485785,0.000304825,0.000751918,0.000116677,4.04e-05,0.0,2.89e-05,0.000216275,0.000887161,0.00089141,0.00078677,0.00072902,0.001417404,0.0,0.002037634,0.001050061,0.000170581,0.000889237,0.000283209,0.000173541,0.0,0.0,0.000135984,0.000587859,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0
ENSG00000280206,0.0,0.0,0.232012532,0.00321172,0.005046896,0.016797989,0.016503344,0.002682202,0.000456364,0.007441671,0.010256787,0.001694196,0.004875703,0.001025432,0.008352267,0.004648541,0.003404944,0.00166392,0.00677472,0.004716782,0.010145524,0.005265871,0.00168662,0.0025052,0.006512736,0.003418187,0.000703524,0.004157293,0.006790609,0.001386201,0.009241809,0.0,0.011910543,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
ENSG00000280187,0.0,0.074626866,0.215975147,0.000661237,0.001015293,0.000390651,0.000475622,0.000298626,9.18e-05,0.000443543,0.000530621,5.14e-05,0.000608137,0.000161644,0.000457897,0.000399823,0.002467753,3.15e-05,0.0,0.0,0.001831896,0.001503307,0.000361419,0.000191277,0.000861286,0.000928356,0.00022941,0.000977872,0.001234072,0.0,0.002536967,0.000376742,0.00084345,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
ENSG00000280173,0.0,0.069651741,0.215985677,0.002361559,0.001981301,0.002616624,0.00327651,0.0,0.000272798,0.002147313,0.001557993,0.000439729,0.001919874,0.000956396,0.00221993,0.001878685,0.002883666,0.000451466,0.002936411,0.003135566,0.002752517,0.00131432,0.001039078,0.000656187,0.002194509,0.000921795,0.000694784,0.000368706,0.000530265,0.000514944,0.002047695,0.0,0.002223642,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1
ENSG00000280164,0.0,0.0,0.259544106,0.0,0.007057768,0.009766273,0.00483927,0.007481933,0.003299076,0.00782185,0.0,0.009339016,0.010104974,0.001532255,0.000434712,0.002114725,0.002861484,0.005309166,0.000734103,0.005158141,0.007486471,0.007001117,0.0003313,0.011224254,0.002996803,0.000649521,0.0,0.001359937,0.00056883,0.0,0.0,0.0,0.002453674,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0
ENSG00000280161,0.0,0.019900498,0.217403919,0.0,0.000473146,0.000471729,0.002159175,0.002372718,0.000395175,0.000696997,0.000237086,6.85e-05,0.000583387,0.0,0.0,9.15e-05,0.001281013,0.000725501,0.0,0.0,0.000864543,0.004587235,0.001219788,0.00070932,0.001168045,0.0,0.000452265,0.002041242,0.001780406,0.0,0.001739635,0.001990713,0.001469649,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
ENSG00000280157,0.0,0.0,0.219332318,0.0,2.96e-05,0.00038328,0.000218937,3.8e-05,1.78e-05,3.52e-05,1.13e-05,5.33e-05,0.000279319,1.35e-05,0.0,0.0,0.000354913,0.000139974,0.0,6.14e-05,7.94e-05,0.0,0.0,0.000140801,0.0,6.56e-06,0.000113613,8.02e-06,6.43e-06,0.000104941,0.0,0.0,2.56e-05,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0
ENSG00000280145,0.0,0.0,0.234152642,0.0,0.002572734,0.016083024,0.003578493,0.003985297,0.001180427,0.000851885,0.0,0.000999385,0.009143269,0.00322447,0.007708894,0.004923118,0.001064738,0.003481614,0.0,0.008255328,0.000733693,0.001176875,0.0,0.001065308,0.005167715,0.000180423,0.000345207,0.000408783,0.000604181,0.0,0.0,0.0,0.003821086,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0
ENSG00000280143,0.0,0.0,0.223585381,3.43e-05,0.000128144,2.21e-05,0.0,0.001096771,0.000293195,0.001351751,0.000756417,0.000399754,1.77e-05,0.000242467,0.000382547,0.0,0.000138638,0.000106459,1.57e-05,1.92e-05,3.27e-05,0.000893394,0.030223628,8.5e-05,0.041742865,0.000993964,0.001470408,0.0,3.21e-05,0.0,0.0,0.0,5.11e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1
ENSG00000280138,0.0,0.0,0.218088931,0.0,0.00021193,0.000471729,0.000150991,7.6e-05,1.78e-05,0.000344978,5.08e-05,0.000750015,0.000201534,0.000530396,1.74e-05,0.000289028,0.00027173,0.000443581,0.0,0.000134327,0.000313105,6.87e-05,0.0,0.000353332,0.000283162,6.56e-06,0.000159495,5.34e-06,1.93e-05,0.000363634,9.06e-05,4.46e-06,1.28e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1
ENSG00000280129,0.0,0.228855721,0.216791786,0.000566774,0.000349931,0.000832897,0.000905948,0.000608111,0.000137674,0.000161928,0.0,0.000253178,0.000668244,8.42e-05,0.0,0.00010116,0.000393731,0.000514553,0.0,0.0,0.001070163,0.000369384,0.0,0.001245959,0.000247767,3.28e-05,0.0,0.000114887,0.000183183,0.00212323,0.0,0.0,0.000370607,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
ENSG00000280128,0.0,0.0,0.227150661,0.000485193,0.001000508,0.003877026,0.001804346,0.001835191,0.000456364,0.001450316,0.000869315,0.001612341,0.00062228,0.000789701,0.000550635,0.000838183,0.004719231,0.0,0.000220231,0.0,0.002696438,0.0002663,0.000662601,0.003129508,0.002831625,0.001164545,0.002442669,0.000462218,0.000276381,0.001227569,0.001621847,0.001266209,0.000587859,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
ENSG00000280123,0.0,0.104477612,0.21790604,0.0,0.003198667,0.021905934,0.004544837,0.0,0.000912727,0.000682916,0.000677388,0.0,0.00176784,0.000134704,0.0,0.0,0.000926101,0.001362285,0.000403757,0.001285697,0.002565588,0.001108152,0.000105414,0.001243302,0.0,0.000606876,0.0,0.000876345,0.001449392,0.00217204,0.003288997,0.003270298,0.002351438,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0
ENSG00000280120,0.0,0.0,0.24106484,0.005259836,0.008437779,0.010864518,0.00586601,0.0,0.00089743,0.005322519,0.003894982,0.003474053,0.009595836,0.000804855,0.0,0.001459594,0.005539967,0.003329811,0.004897514,0.009790489,0.003388072,0.006949575,0.000496951,0.012634924,0.003303562,0.001797664,0.00478265,0.000686648,0.002882715,0.008353813,0.007012902,0.013618439,0.021392971,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1
ENSG00000280119,0.0,0.0,0.251248305,0.0,0.0,0.0,0.0,0.000228042,3.82e-05,1.41e-05,0.0,5.14e-05,1.06e-05,0.0,0.0,0.0,0.000122001,0.000130117,0.0,0.0,0.0,0.0,0.0,0.000119548,2.36e-05,6.56e-06,0.000146385,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0
ENSG00000280107,0.0,0.0,0.219100101,0.0,0.000157715,0.001702648,0.001004092,0.001650586,0.000461463,7.04e-05,5.08e-05,4.76e-05,0.001870375,0.000387273,0.0,0.000476897,0.00184111,0.001074451,0.000251692,0.000637092,0.0,6.87e-05,0.0,0.000119548,0.000814092,0.000314919,0.001321838,0.0,0.00026674,0.000165954,0.0,0.000287572,0.000191693,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0
ENSG00000280106,0.0,0.0,0.2170204,0.0,0.000542147,0.002203861,0.000483172,0.0,0.000137674,0.002541573,0.001213654,0.00130396,0.001096061,0.0,0.000237643,0.0003372,0.00108692,0.000331207,6.29e-05,0.0,0.001154281,0.000154626,0.0,0.000536639,0.000129783,0.00016402,0.0,0.000288552,4.82e-05,0.0,0.000181212,0.0,8.95e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
ENSG00000280099,0.0,0.024875622,0.216688424,0.0,0.000759006,0.0,0.0,0.002258697,0.000645028,0.000901167,0.000491106,0.000217009,0.001877446,0.00051019,0.000521654,0.000558788,0.0,0.0,0.000492898,0.000698498,0.003416111,0.000566962,0.000353889,0.003538629,0.001038262,0.0,0.0,0.001584367,0.000478846,0.0,0.000597999,0.0,0.00171246,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1
ENSG00000280095,0.0,0.0,0.223859719,0.0,0.000399217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000451257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000352203,0.0,0.0,0.0,0.0,0.000380165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
ENSG00000280088,0.0,0.0,0.246090759,0.0,0.003504241,0.004282418,0.00327651,0.005777051,0.000981564,0.004041172,0.002235381,0.000569174,0.001559235,0.000503455,0.001930121,0.001396971,0.002467753,0.000461324,0.003843552,0.004774351,0.0024067,0.00262864,0.000903546,0.001163603,0.00369291,0.001325285,0.0,0.000865657,0.001311201,0.000863935,0.0,0.0,0.003884984,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
ENSG00000280087,0.0,0.064676617,0.214598471,0.0,0.0,0.0,0.0,0.000173746,2.04e-05,0.0,0.0,0.0,0.0,0.0,1.16e-05,9.63e-06,3.88e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.33e-05,0.0,0.0,4.37e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
ENSG00000280078,0.0,0.019900498,0.222829429,0.000188925,4.44e-05,8.11e-05,0.0,0.0,2.55e-06,0.0,0.0,0.0,0.000314676,0.0,0.0,0.0,0.0,8.48e-05,0.0,0.0,3.74e-05,0.0,0.0,7.97e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11e-05,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1
ENSG00000280077,0.0,0.0,0.247067013,0.0,0.002252374,0.017129674,0.004159809,0.0,0.000114728,0.001027894,0.000547555,0.001989252,0.002347692,0.000624688,0.0,0.001006783,0.003166487,0.004782784,0.000298885,0.002813182,0.002285196,0.000644275,0.0,0.005677214,0.001179844,0.0,0.001686709,0.000227101,0.001057317,0.013210397,0.001948028,0.002224783,0.000753994,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
ENSG00000280069,0.0,0.0,0.224016008,7.3e-05,0.000330217,0.001724761,0.000890848,0.000418076,0.000122377,0.000232332,1.13e-05,0.000496837,0.000307604,5.56e-05,0.0,4.34e-05,0.000582279,0.000749158,0.0,0.000437521,0.000158889,2.58e-05,0.0,0.000215187,0.000141581,9.84e-06,0.000340838,0.0,0.0,0.0,0.0,0.000113691,1.28e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
ENSG00000280067,0.0,0.0,0.244147951,0.0,6.9e-05,0.000243235,0.00017364,0.0,5.86e-05,0.000260494,0.0,0.00016942,0.0,5.89e-05,0.0,2.41e-05,8.87e-05,0.000165603,5.24e-05,0.0,0.000154216,4.3e-05,0.0,0.000334735,0.0,9.84e-06,0.000131091,8.02e-06,0.0,3.17e-05,0.0,0.0,0.000102236,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ENSG00000280063,0.0,0.0,0.217876943,0.00094033,0.000581576,0.001415188,0.003201015,0.0,0.000489507,0.000830764,0.0,0.001461958,0.000852099,0.00112646,1.74e-05,0.000332383,0.001425197,0.001742779,0.0,0.00056801,0.001775817,0.002465424,0.0,0.003219833,0.002206307,0.000131216,0.004212403,7.75e-05,0.0,0.00118608,8.15e-05,0.0,0.000881789,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1
ENSG00000280057,0.0,0.0,0.217368172,0.0,1.48e-05,0.000154786,0.000113243,0.000472372,0.000188664,0.0,0.0,1.71e-05,0.000134356,1.85e-05,0.0,0.0,0.0,0.000151803,0.0,0.0,5.14e-05,0.0,0.0,0.000207217,0.0,0.0,0.000111428,5.34e-06,0.0,0.000187918,0.0,0.000521643,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
ENSG00000280046,0.0,0.0,0.216280243,0.0,0.000645648,0.000471729,0.00034728,0.000586392,0.000203961,0.000359059,0.000208861,0.000237949,0.000243962,0.000127969,0.000202866,0.000342017,0.000454732,0.000126174,0.000524359,0.000886555,0.000630882,0.000747358,9.04e-05,0.000438344,0.000542728,0.000173862,0.0,0.000141604,5.14e-05,0.000312383,0.0,0.000156047,0.000472843,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1
ENSG00000280042,0.0,0.0,0.245963289,4.29e-05,0.00032036,6.63e-05,0.0,0.0,1.02e-05,0.0,1.69e-05,0.000300767,0.000137892,0.000183534,0.0,0.0,0.000232912,4.14e-05,0.0,4.99e-05,0.00024768,0.000103084,0.0,0.000273633,0.000129783,0.0,0.000139831,8.02e-06,2.57e-05,9.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
ENSG00000280037,0.0,0.0,0.216060219,0.0,0.0,0.0,0.0,0.0,6.12e-05,0.00038722,7.9e-05,0.000494934,0.000169713,0.000562388,0.0,0.0,0.000465823,0.000666356,0.0,0.000491252,0.000219641,0.000214758,0.0,0.000361301,0.0,0.0,0.0,2.14e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
ENSG00000280033,0.0,0.0,0.220619765,0.000326325,0.000261216,0.000722336,0.001638255,0.000282337,5.35e-05,0.000513947,0.0,0.00051968,0.000473781,8.42e-05,0.0,0.0,0.000266185,0.000964048,0.000220231,0.0,0.0,0.00051542,2.26e-05,0.00066947,0.000436542,0.0,0.0,4.54e-05,8.03e-05,0.000863935,0.0,0.00014713,0.000153355,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0
ENSG00000280028,0.0,0.0,0.292407805,0.0,9.36e-05,0.0,0.0,0.000407217,3.31e-05,0.000161928,0.0,0.000340743,0.0,6.23e-05,0.0,1.93e-05,0.00038264,0.0,0.0,2.3e-05,8.88e-05,0.0,0.0,0.000589771,0.000106186,0.0,0.000235964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
ENSG00000280018,0.0,0.0,0.332877582,0.009987248,0.004475177,0.041092054,0.01847378,0.007758841,0.002174739,0.002252918,0.002145063,0.002880133,0.029830535,0.0,0.0,0.000712937,0.004785777,0.009711456,0.0,0.027671276,0.004257288,0.003539215,0.0,0.003605044,0.001392215,0.001335127,0.00197074,0.00181414,0.002056787,0.007184816,0.004294723,0.01446778,0.013533546,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
ENSG00000280007,0.0,0.492537313,0.221719055,0.0,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,5.71e-06,0.0,0.0,0.0,0.0,0.0,5.91e-06,0.0,1.15e-05,0.0,0.0,0.0,1.86e-05,0.0,0.0,4.37e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1
ENSG00000279982,0.0,0.0,0.220028969,0.0,5.91e-05,1.47e-05,0.0,5.43e-05,1.02e-05,2.11e-05,0.0,3.05e-05,2.83e-05,5.05e-06,0.0,0.0,3.33e-05,0.0,6.82e-05,4.61e-05,5.61e-05,4.3e-05,0.0,1.86e-05,0.0,9.84e-06,1.09e-05,1.87e-05,0.0,1.46e-05,0.0,0.0,0.000166134,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1
ENSG00000279970,0.0,0.0,0.277897289,0.000553893,0.000793506,0.0,0.0,0.000157457,3.06e-05,0.0,1.13e-05,0.0,0.000678851,0.000136388,0.000115923,8.67e-05,0.0,0.0,0.001436744,0.000779094,0.001107549,0.000919165,0.0,0.000818241,0.0,0.0,0.0,0.00051031,0.000356724,0.0,0.000507393,0.0,0.002134185,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0
ENSG00000279967,0.0,0.0,0.291135045,0.0,0.0,6.63e-05,0.0,3.26e-05,1.02e-05,0.0,0.0,3.81e-06,0.0,1.01e-05,1.74e-05,0.0,9.98e-05,9.86e-06,0.0,0.0,2.34e-05,0.0,0.0,1.59e-05,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,1.11e-05,2.56e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
ENSG00000279953,0.0,0.0,0.220196343,0.000468018,0.000542147,0.00057492,0.000498271,0.000276908,5.61e-05,0.000267534,0.000208861,0.0,0.000445496,9.43e-05,8.69e-05,0.000197503,0.000288367,0.000276006,0.000487654,0.000479738,0.000327124,0.0,0.0,0.000363958,0.0,7.87e-05,0.000277477,5.88e-05,0.0,0.000305062,0.0,0.0,0.000485623,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
ENSG00000279951,0.0,0.0,0.216171062,0.0,4.44e-05,0.0,0.0,0.0,7.65e-06,0.0,0.0,0.000300767,2.47e-05,0.00011955,0.0,8.67e-05,0.000349367,0.000138003,0.0,2.3e-05,0.000121503,2.58e-05,0.0,0.000398494,0.000106186,0.0,0.000159495,8.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1
ENSG00000279948,0.0,0.0,0.223668514,6.87e-05,0.000349931,0.000169528,8.3e-05,0.000130309,2.29e-05,0.000239373,8.47e-05,0.000291249,8.49e-05,0.000121233,4.64e-05,9.63e-05,0.000255094,0.000177432,0.000104872,0.000234112,0.000369183,0.0002663,3.76e-05,0.000393181,0.000235969,4.92e-05,0.000159495,4.01e-05,0.0,0.0,0.00046209,0.0,6.39e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
ENSG00000279923,0.0,0.0,0.216922581,0.0,0.000226716,0.000316943,0.000264235,0.00024976,4.08e-05,0.000499866,0.000389498,0.000182745,0.000137892,0.000131336,0.0,0.000245674,0.000892827,0.00018729,0.000424731,0.000287843,5.61e-05,0.000249119,0.000112943,7.7e-05,0.000436542,0.000167301,0.00015294,2.4e-05,0.0,0.0,0.000670484,0.0,2.56e-05,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1
ENSG00000279901,0.0,0.039800995,0.2161234,0.0,0.000187287,0.0009582,0.000264235,0.000211753,3.57e-05,0.0,3.39e-05,0.000359779,0.000410139,0.00024415,2.32e-05,0.000105977,0.000310549,0.000991649,8.91e-05,0.000287843,0.000523399,1.72e-05,0.0,0.000270976,0.0,2.3e-05,0.000109243,8.02e-06,0.0,0.0,0.0,0.0,0.000166134,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
ENSG00000279891,0.0,0.0,0.222948031,0.0,0.000118287,0.0,0.0,0.000103162,5.1e-06,0.00056323,3.39e-05,0.00086423,0.0,0.0,0.0,3.85e-05,0.000133092,0.0,0.0,0.000118975,9.35e-05,3.44e-05,0.0,0.000292229,0.000129783,0.0,0.000109243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0
ENSG00000279879,0.0,0.248756219,0.225218937,0.0,0.0,3.69e-05,0.0,0.0,2.55e-05,0.0,0.0,1.52e-05,7.07e-06,1.85e-05,0.0,2.41e-05,0.000144183,3.75e-05,0.0,3.84e-05,7.94e-05,0.000137445,0.0,1.59e-05,0.000247767,6.89e-05,3.06e-05,4.01e-05,0.0,0.0,0.0,6.69e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1
ENSG00000279878,0.0,0.0,0.231063712,0.0,0.0,0.0,0.0,0.000711272,5.86e-05,0.0,0.0,1.71e-05,0.0,0.000141439,0.0,0.0,0.000427004,0.0,0.0,0.0,0.000588824,0.0,0.0,0.001036085,0.0,0.0,7.65e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1
ENSG00000279859,0.0,0.0,0.215975978,0.0,0.0,3.69e-05,0.0,3.26e-05,0.0,0.0,0.0,0.0,0.000113142,0.0,0.0,0.0,8.32e-05,0.0,0.0,0.0,0.0,1.72e-05,0.0,0.000345362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0
ENSG00000279821,0.0,0.064676617,0.216566497,0.0,0.000280931,0.0,0.000135892,0.000456083,0.000147872,0.001070136,0.000513686,0.001757014,0.000226284,0.000527028,0.000156496,0.00040464,0.000820736,0.000173489,0.00046668,0.000525793,0.000252353,0.001022249,0.002070627,0.000528669,0.006005404,0.000341163,0.002610903,7.48e-05,0.000363151,0.0,0.0,0.000140442,2.56e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
ENSG00000279794,0.0,0.0,0.220719801,0.0,0.0,0.0,0.000566217,0.000499519,0.00021416,0.000725158,0.0,0.00120878,0.000159106,0.000500088,0.0,0.000289028,0.001092466,0.001019249,0.0,0.000230274,0.002373987,0.000472468,0.0,0.001001549,0.000896681,4.59e-05,0.000696969,3.74e-05,0.0,0.001720549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0
ENSG00000279792,0.0,0.0,0.221252681,0.000236156,0.000379503,0.000243235,0.000218937,0.000396358,5.1e-05,0.000253453,0.0,0.000357875,0.000222748,9.26e-05,0.0,9.15e-05,0.00065437,0.000512582,0.000199256,0.000134327,0.000144869,0.000429516,6.78e-05,0.000156741,0.000342155,4.59e-05,0.000308065,3.47e-05,0.0,0.0,0.0,0.000240758,0.000140575,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
