ID,repeat_coverage,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,A549_cell,H1.hESC_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cytosol,keratinocyte_cytosol,keratinocyte_cell,GM12878_nucleus,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_5,genomic_classification_is_8,with_repeat_ERV1
ENSG00000279347,0.0,0.006064281,0.0,0.000310502,0.000798145,0.0,0.000150384,9.3e-05,0.0,0.0,0.0,0.0,0.00030589,0.000137445,0.001021944,0.0,0.001963248,0.0,1.97e-05,0.000174789,1.34e-05,0.0,0.0,0.001152186,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279329,0.0,0.0,0.0,0.000768863,0.000781857,0.000349984,0.000220817,5.47e-05,0.0,0.000689743,0.000592508,0.000897018,4.06e-06,0.001494717,0.001491486,0.000308712,0.000496789,0.000460139,0.00039693,0.000364871,0.000288552,0.001455819,0.0,0.000949195,0.000951363,0.0,0.0,0.0,0.0,0,0,1
ENSG00000279328,0.0,0.168640722,0.141567964,0.0,0.0,1.13e-05,8.76e-05,0.000779905,0.0,0.0,3.85e-05,0.0,5.82e-05,0.0,0.001546726,0.0,0.000382554,0.0,0.0,8.3e-05,0.0,0.0,0.0,0.0,0.000108727,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279312,0.0,0.029990628,0.0,0.004031602,0.000336633,0.00058707,0.009196247,0.0,0.0,0.0,0.003540599,0.0,0.0,0.00079031,0.0,5.27e-05,0.000239097,0.001970339,6.89e-05,0.0,0.0,0.000205679,0.006652788,0.005126226,2.72e-05,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279283,0.0,0.032777458,0.028752156,0.000517504,0.0,4.52e-05,0.001007,0.001283423,3.21e-05,0.0,6.26e-05,0.000628899,0.000376272,0.000240529,0.004709229,0.0,0.00159132,0.000330356,0.0,0.00023378,3.21e-05,0.0,0.0,0.000220145,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279259,0.0,0.0,0.0,0.000197144,0.0,0.0,0.000213202,0.000645816,0.000321,0.0,8.19e-05,0.000524411,0.00061584,0.001237007,0.003797766,0.000662601,0.000741199,0.000495534,0.000223068,0.001035622,0.000162979,0.000298877,0.002176921,0.002616005,0.0,0.0,0.0,0.0,0.0,0,0,1
ENSG00000279233,0.0,0.020484709,0.02423543,0.000492861,0.001020757,0.000129833,0.001014614,0.002077011,0.0,0.0,0.000650314,0.001155281,0.000378979,0.00052401,0.007982213,0.0,0.002715074,0.000873084,9.19e-05,0.001636457,5.08e-05,0.0,0.001488702,0.003053435,0.000163091,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279227,0.0,0.013342228,0.0,0.00074422,0.000993609,0.000643519,6.85e-05,0.000738858,0.005591829,0.000370954,0.00026976,0.000126174,0.00022062,0.001786788,0.0,0.000436714,2.92e-05,0.000967472,0.001033329,0.000288401,0.000285881,0.000674883,0.000351431,0.0,0.001739635,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279198,0.0,0.141843972,0.13926499,0.000586504,0.001324813,0.000152412,0.000287442,0.000415949,0.00027606,0.0,3.37e-05,0.000820131,0.0,0.000704407,0.002844872,0.000218357,0.002614122,0.0,9.51e-05,0.000819321,0.000283209,6.43e-05,0.0,0.000746205,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279145,0.0,0.015471893,0.007735946,0.000216859,0.000184605,2.26e-05,0.000106601,0.000147772,3.85e-05,0.0,0.000139697,0.00016166,0.000131289,7.73e-05,0.0,0.0,7.17e-05,0.000141581,5.58e-05,0.0,0.0,0.000179969,0.000334348,0.000260171,0.000561757,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279117,0.0,0.170731707,0.11724433,0.003765457,0.002568182,0.034772595,0.009752095,0.004898352,0.008833934,0.00037675,0.00023604,0.000770844,0.000878418,0.00130573,0.00241676,0.002386868,0.003708653,0.00211192,0.000567511,0.000349577,0.002695828,0.0,0.001286141,0.004331418,0.009196506,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279095,0.0,0.007400099,0.0,0.010833083,0.00147684,0.010821277,0.009377088,0.003880371,0.003376925,0.002799546,0.004402867,5.91e-06,0.000189489,0.017764797,0.06365055,0.009201114,0.001453176,0.015939686,0.001466343,0.002643676,0.000496951,0.002217473,0.001757156,0.000566086,0.003914178,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279094,0.0,0.0,0.0,0.001537726,0.002627907,0.001004793,0.00101271,0.001028928,0.000635581,0.0,0.000279394,0.005871034,0.00231989,0.001640753,0.001974838,0.000218357,0.002935574,0.000495534,0.000528146,0.0,0.000587792,0.000752013,0.0,0.0,0.000135909,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279088,0.0,0.034817814,0.030769231,0.011922305,0.011076302,0.0,0.008933551,0.018608266,0.010682896,0.000625985,0.006387529,0.007168261,0.022033545,0.015419637,0.0,0.0,0.030065061,0.019892162,0.003004855,0.030896053,0.001536275,0.002043932,0.016241492,0.007936644,0.001404393,0.0,0.0,0.0,0.0,0,0,1
ENSG00000279069,0.0,0.348975545,0.329147389,0.000473146,0.0,0.000502396,0.000165612,0.001929239,0.002715664,0.000324585,0.0003372,0.00076493,0.0,0.002233485,0.00234771,0.002032979,0.00136285,0.002359687,0.001610681,0.001942337,0.001958416,0.000475632,0.003319073,0.0,0.006858872,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279048,0.0,0.099214551,0.062009095,0.000182359,0.000184605,0.000129833,0.000102794,0.0,0.0001605,0.0,7.71e-05,0.000189261,0.000374918,0.000180397,0.0,0.0,0.000571175,0.0,6.23e-05,0.000214116,0.000133589,0.00018961,0.001510666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279041,0.0,0.1513019,0.133004926,0.001128651,0.003143715,0.000146767,0.00179699,0.00250117,0.000378781,0.000353566,0.000399823,1.77e-05,0.0,0.000652865,0.009031777,0.001588736,0.008163818,0.010241042,0.000259152,0.001951077,0.000881688,0.000253885,0.000942031,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000279026,0.0,0.0,0.0,0.000547076,8.14e-05,0.000163702,0.000190359,0.001929239,0.001162022,0.0,6.74e-05,0.0,0.0,0.00025771,0.001339575,0.0,0.000775735,0.00022417,0.000144338,0.000445711,6.41e-05,1.61e-05,0.00029774,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
ENSG00000279010,0.0,0.097438436,0.08845371,3.45e-05,9.23e-05,3.39e-05,4.76e-05,9.3e-05,1.28e-05,0.000202866,0.000139697,0.000102516,6.23e-05,1.72e-05,0.0,1.51e-05,5.58e-05,5.9e-05,1.31e-05,4.15e-05,5.34e-06,0.0,0.000241609,0.000137233,0.000126848,0.0,0.0,0.0,0.0,0,1,0
ENSG00000278996,0.0,0.0,0.0,0.000438646,0.002209831,0.000920119,0.000245563,0.000840108,0.001405982,0.000765093,0.000375737,0.001109937,0.0,0.000549781,0.001753877,0.001746856,0.005778166,0.001168045,0.000662643,0.000426047,0.000430157,0.000414571,0.001188521,4.57e-05,0.003923239,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278991,0.0,0.033046927,0.083278255,0.000931507,0.000135739,8.47e-05,0.000930856,0.000311962,0.0,0.0,0.000221589,0.000266148,0.000146177,0.000335023,0.001160045,0.0,0.000185964,0.00037755,5.25e-05,0.0,0.0,0.0,0.000946912,0.000211568,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278989,0.0,0.073791349,0.0,0.000640719,7.06e-05,0.000174992,0.000999385,0.0,0.0,0.0,0.0,5.91e-06,0.0,0.000188987,0.003203933,0.0,3.19e-05,0.00022417,9.19e-05,0.000596466,0.0,0.0,0.0,0.001083569,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278987,0.0,0.016047685,0.0,0.000537218,0.001015328,0.000118543,0.000542523,0.000686864,0.00010272,4.06e-05,0.0005058,0.000705786,0.000649678,0.000687226,0.006822168,0.0,0.001519591,0.00053093,4.59e-05,0.000421677,2.67e-05,7.71e-05,0.0,0.000225863,0.0,0.0,0.0,0.0,0.0,0,0,1
ENSG00000278970,0.0,0.0,0.0,0.021907667,0.008480972,0.015828305,0.001461958,0.0,0.0,0.005888899,0.003367182,0.003329811,0.001532156,0.037694356,0.022551822,0.017250207,0.004221382,0.018464552,0.006554258,0.001570912,0.011325685,0.00752334,0.001376439,0.0,0.021292404,0.0,0.0,0.0,0.0,0,0,1
ENSG00000278948,0.0,0.125,0.106060606,0.001606727,0.001384538,0.004273191,0.001781761,0.000949569,0.001239062,0.022390568,0.013213419,0.000364722,0.000163773,0.001623572,0.00487495,0.007092839,0.000674784,0.005639652,0.001666448,0.001540324,0.000235117,0.003551171,0.00241609,0.001978443,0.013926138,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278903,0.0,0.044450986,0.0,0.0,0.002703921,0.001998295,0.0,0.001091867,0.002670724,0.000411527,0.0,0.002030613,0.003006112,0.001795378,0.001173855,0.000579776,0.000844808,0.00158099,0.000465818,0.000729742,0.000280537,0.001160156,0.002474662,0.010100923,0.0,0.0,0.0,0.0,0.0,0,0,1
ENSG00000278867,0.0,0.003673095,0.0,0.000364717,0.000271478,6.21e-05,0.000302671,0.000128616,3.85e-05,1.74e-05,0.000211954,0.000238548,0.000132643,0.000188987,0.0,3.76e-05,0.000270976,0.000129783,4.59e-05,0.00038235,0.0,1.29e-05,0.0,0.001443806,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278864,0.0,0.0,0.0,0.002360804,0.000787286,0.000338694,0.00480847,0.00284597,0.0001284,6.38e-05,0.001936491,0.002781743,0.000644264,0.001623572,0.026598169,0.000150591,0.003902587,0.002513067,0.0,0.0025104,6.15e-05,0.000494914,0.005986533,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278861,0.0,0.16,0.106666667,0.0,0.000320344,0.0,0.000234142,0.00040774,0.00014766,0.0,0.001165748,0.000656499,0.000619901,0.0,0.001864358,0.0,0.001070621,0.000707906,0.0,0.0,0.0,0.0,0.003880386,0.0,0.000190273,0.0,0.0,0.0,0.0,0,1,0
ENSG00000278784,0.0,0.0,0.0,0.002513591,0.001802614,0.000750772,0.00147909,0.002919856,0.001091402,0.000463693,0.0011802,0.001090222,0.00058877,0.002164762,0.0,0.0,0.008299306,0.002383284,0.000685606,0.003751398,0.000697335,0.000530265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278768,0.0,0.341846758,0.341846758,0.001729942,0.009811214,0.002732132,0.001764629,0.001201328,0.001598582,0.001634517,0.000982697,0.001756579,0.000891953,0.001176875,0.003452514,0.0,0.002401592,0.002690043,0.0011219,0.0,0.000309927,0.0,0.0,0.000571804,0.002681937,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278730,0.0,0.023972603,0.011986301,0.015702549,0.003621516,0.017403232,0.006243778,0.007298271,0.01308398,0.010218631,0.005534895,0.00041598,0.000204378,0.009664118,0.012415241,0.007138017,0.019005518,0.017792041,0.007820496,0.005156261,0.017591014,0.002619189,0.004121995,0.00257026,0.019888011,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278600,0.0,0.149115044,0.080530973,0.003262739,0.002394436,0.000293535,0.001471476,0.002835024,0.002054403,0.000139108,0.00144996,0.003379098,0.003134694,0.002559918,0.0,0.0,0.007536854,0.00158099,0.000301798,0.002359645,0.000999247,0.000478846,0.008805305,0.00540641,0.002382937,0.0,0.0,0.0,0.0,0,0,1
ENSG00000278385,0.0,0.024096386,0.0,0.000147858,0.000130309,0.0,0.0,0.0,1.28e-05,0.000324585,0.0,0.0,0.0,0.000283481,0.0,6.02e-05,0.000188621,5.9e-05,9.84e-06,8.74e-06,0.000665274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
ENSG00000278291,0.0,0.030605305,0.030832011,0.00053229,0.000466942,0.001896687,0.000211299,9.85e-05,0.000802501,0.000701335,0.000342017,1.77e-05,1.89e-05,0.000996478,0.000759553,0.000745426,0.000273633,0.000955673,0.00152539,0.00030151,0.001784751,0.001433323,0.000334348,0.000500329,0.009114961,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278175,0.0,0.0,0.0,0.003760529,0.002823371,0.003149855,0.00088517,0.0,3.21e-05,0.000863628,0.000616594,0.00091279,8.12e-06,0.012198265,0.012000939,0.00167909,0.004752708,0.001828758,0.001961685,0.001437635,0.003796603,0.000883775,0.002401447,0.001418075,0.004575602,0.0,0.0,0.0,0.0,0,0,1
ENSG00000278126,0.0,0.0,0.0,0.00024643,0.000352921,0.000942699,0.000401658,0.0,0.00026322,0.0,0.0,0.0,0.000117754,0.0,0.0,0.0,3.72e-05,0.000920278,0.000410051,0.000323359,0.0,0.0,0.001244652,0.000872002,0.00152218,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278090,0.0,0.159045726,0.177335984,0.000596362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004317517,0.0,0.000438107,0.002043888,0.0,0.000255036,0.0,6.56e-06,0.000102688,8.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000278041,0.0,0.005717397,0.0,0.000414003,0.002600759,0.0,0.0,0.000169664,0.0,1.16e-05,0.000163783,9.66e-05,0.002483663,0.000584142,0.008023643,0.0,3.72e-05,0.0,0.0,6.99e-05,0.0,0.00018961,0.010023111,0.001675387,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000277938,0.0,0.001796622,0.0,0.000576647,0.000217182,7.9e-05,9.71e-05,0.000503518,0.00013482,0.000365158,0.00030348,0.000104488,3.52e-05,0.000712997,0.004460648,0.0,0.000653531,0.000342155,6.23e-05,0.000443526,7.48e-05,0.000176755,0.001522869,0.000274466,0.002165483,0.0,0.0,0.0,0.0,0,0,1
ENSG00000277701,0.0,0.061724363,0.034617897,0.0,0.0,0.00173863,0.015066921,0.005226734,0.0,0.0,0.006218929,0.006107611,0.0,0.000446697,0.012801922,0.000180709,0.024836817,0.0,9.19e-05,0.006371041,0.00110879,0.0,0.000824887,0.012439603,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000277566,0.0,0.0,0.0,0.000340074,0.0,0.0,0.001008903,0.000673181,0.0001605,0.000168089,0.0,0.00083196,0.000537338,0.000807491,0.005372112,0.0,0.002672568,0.0,0.0,0.000893606,0.0,0.000260312,0.0,0.000500329,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000277534,0.0,0.143617021,0.110283688,0.002326303,0.0,0.000316115,0.00017513,0.000166927,0.0,0.0,0.000987514,0.000662414,0.0,0.001400223,0.002237229,3.76e-05,0.000451627,0.000247767,0.000272274,0.000142016,0.000459547,0.000851638,0.002130552,0.001595334,0.002944694,0.0,0.0,0.0,0.0,0,0,0
ENSG00000277476,0.0,0.360277981,0.407827359,0.000847721,0.001167355,0.001191074,0.00201971,0.007402259,0.001913163,0.0,0.000298663,0.000212919,0.0,0.002697363,0.036389499,0.001987802,0.01930306,0.002465873,0.000511744,0.004524837,0.002645064,0.000331014,0.003658301,0.002784687,0.002183604,0.0,0.0,0.0,0.0,0,0,0
ENSG00000277449,0.0,0.074564724,0.087055261,0.0,0.0,0.0,2.67e-05,6.02e-05,0.0,0.0,1.45e-05,3.35e-05,4.74e-05,9.45e-05,0.0,0.0,0.001455832,9.44e-05,0.000121375,0.000126722,0.000454203,0.000118908,0.000173275,0.0,0.000235576,0.0,0.0,0.0,0.0,0,0,0
ENSG00000277383,0.0,0.070567986,0.0,5.91e-05,0.0,0.000423368,0.0,0.000369429,0.0,0.0,0.0,0.000567783,0.000483198,0.003822696,0.003728715,0.0,0.002531767,0.000637116,0.000183703,0.0,0.001367953,0.000382434,0.0,0.001846928,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000277287,0.0,0.010216664,0.008983618,7.39e-05,0.000836152,0.000366919,0.000142769,0.000177873,8.35e-05,0.000144904,9.15e-05,0.0,4.06e-06,0.000163216,0.000276201,0.0,6.11e-05,0.000188775,2.62e-05,5.68e-05,6.68e-05,2.89e-05,0.000563754,0.0,0.000851696,0.0,0.0,0.0,0.0,0,0,0
ENSG00000277283,0.0,0.021978022,0.0,0.001582084,0.003621516,0.001766854,0.000574884,0.001412039,0.002182803,0.000585412,0.000732205,0.001283426,0.002028889,0.006769178,0.007678391,0.001995332,0.002414875,0.002902415,0.001879675,0.001795952,0.002124067,0.00246493,0.003499669,0.002141407,0.002681937,0.0,0.0,0.0,0.0,0,0,0
ENSG00000277147,0.0,0.420928588,0.512491162,0.002360804,0.007014991,0.0,3.62e-05,0.0,0.000609901,0.005158583,0.003232302,0.00300649,0.000307243,0.002319388,0.001505296,0.00488668,0.003692713,0.003551329,0.000121375,5.03e-05,0.008624513,0.002429579,0.0,0.0,0.008607567,0.0,0.0,0.0,0.0,0,0,0
ENSG00000277142,0.0,0.0,0.0,0.000241502,0.000396358,0.0,0.000125637,0.000492572,0.00029532,2.32e-05,0.000173417,0.000427809,0.000378979,0.000747358,0.001643397,0.000436714,0.001333627,0.000873084,0.000167301,0.001009404,0.000480921,0.000453136,0.0,0.0,0.000634242,0.0,0.0,0.0,0.0,0,0,0
ENSG00000277007,0.0,0.095675469,0.04898584,0.000300645,0.000179175,1.69e-05,0.000755726,0.000714229,4.49e-05,1.16e-05,0.0,0.001435229,0.00077826,8.59e-05,0.002209609,0.0,0.001110471,0.0,2.62e-05,0.001431081,8.02e-06,0.0,0.001420368,0.002061355,0.0,0.0,0.0,0.0,0.0,0,0,1
ENSG00000276855,0.0,0.039187228,0.033381713,0.006234691,0.00209581,0.000649164,0.0,0.0,0.0,0.001889548,0.000578057,0.0,0.0,0.001932824,0.0,0.000105414,0.00117423,0.000672511,0.006022832,0.0,0.003815305,0.0001639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276853,0.0,0.053435115,0.0,0.000340074,0.0,0.0,0.0,0.000186083,0.0,7.54e-05,0.000260126,0.000354864,0.000198964,0.00025771,0.0,0.0,0.00092185,0.0,0.0,2.84e-05,0.000350003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276791,0.0,0.006463527,0.0,0.000364717,0.002823371,0.000361274,0.000251274,0.000667708,0.000558541,5.22e-05,4.34e-05,0.000863503,0.00080533,0.000627094,0.001242905,0.000293653,0.000600398,0.000471937,7.54e-05,0.000222855,0.000478249,0.000488487,0.000646731,0.003788204,0.000480212,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276744,0.0,0.131230926,0.056968464,0.000152787,0.001004469,0.000118543,0.000306478,0.000711493,0.0,2.32e-05,1.45e-05,0.001007421,0.000649678,0.000592733,0.002734391,0.0,0.000948416,0.000117984,0.0,0.000806212,0.000227101,3.86e-05,0.000329467,0.00073191,0.000117788,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276724,0.0,0.0,0.0,0.001660941,0.0,0.000186282,0.001480994,0.000508991,5.14e-05,9.85e-05,0.00023604,0.0,0.0,0.000128855,0.000676693,0.0,0.000781049,0.0,0.000268994,0.0,7.75e-05,5.78e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276698,0.0,0.085235921,0.0,0.000394289,0.000803575,0.000237086,0.0,0.002227519,0.003261365,0.0,9.15e-05,0.000532297,0.001093624,0.000206168,0.000662883,0.0,0.001123754,0.0,0.000268994,0.000644533,0.000451531,0.000401716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
ENSG00000276672,0.0,0.006256742,0.0,0.000699862,0.002209831,0.000491106,0.00118213,0.001157544,0.000410881,0.000318789,0.0,0.002137072,0.000912256,0.000987888,0.006159285,0.0,0.001989814,0.000436542,0.000141058,0.000415123,0.000160307,0.000411357,0.001808407,0.00172399,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276570,0.0,0.135294118,0.074836601,0.000665362,0.0,0.000406433,0.00130967,0.004961292,0.001078562,0.0,0.000327566,0.002119329,0.001641789,0.003539215,0.026101007,0.000858369,0.002122646,0.001769765,0.000337882,0.002333427,0.000237789,0.000642746,0.001435011,0.002067073,0.001404393,0.0,0.0,0.0,0.0,0,1,0
ENSG00000276564,0.0,0.241465446,0.198584513,0.00032036,0.0,6.77e-05,0.000456862,0.000317435,0.00010272,0.0,0.000158966,0.00036275,0.0,0.000171807,0.001035754,0.0,0.001647109,0.0,6.23e-05,0.000194452,0.000109543,0.000202465,0.000580838,0.001478114,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276337,0.0,0.0315,0.04075,4.44e-05,0.000314914,3.39e-05,0.000363586,0.000935886,0.00012198,0.0,3.37e-05,9.07e-05,0.000500793,3.44e-05,0.000939084,0.0,0.000603055,0.0,0.0,0.000273107,1.07e-05,6.43e-06,0.0,0.000457443,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276334,0.0,0.04691358,0.0,0.001853157,0.000401787,0.000259665,0.000470187,0.001031664,0.000686941,0.0,0.000621411,0.000804359,0.000981284,0.000317842,0.001767687,0.0,0.000951073,0.0,0.000551109,0.000716633,0.000197712,0.000845211,0.002821212,0.000451725,0.00167621,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276259,0.0,0.167431193,0.162844037,0.000571719,0.000450653,0.000225796,0.000321707,0.000358483,0.000442981,0.0,0.0,0.0,7.71e-05,0.000455287,0.001008134,0.0,0.000826211,0.0,0.000387088,0.000707893,0.000187025,0.000565616,0.0,0.001755439,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276255,0.0,0.053388868,0.054903446,0.0,0.0,0.0,0.000140866,0.000166927,0.0,0.0,1.45e-05,0.000333178,0.00011234,0.0,0.000276201,0.0,0.000191277,0.000200573,0.0,0.000111428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276182,0.0,0.346049046,0.482288828,0.002582591,0.0,0.0,0.001292538,0.00134089,0.000340261,0.000289808,0.000669583,0.001581118,0.000481844,0.000609913,0.0,0.0,0.001928712,0.001321425,0.000383808,0.00029714,0.000320614,0.001571514,0.003189726,0.002575979,0.001902725,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276131,0.0,0.308868502,0.278287462,0.000941364,0.001465981,0.001828948,0.000163709,0.000333854,0.001797603,0.000411527,0.0,0.000279949,0.001238448,0.008195172,0.004018726,0.0,0.000443657,0.0,0.001276079,0.0,0.001659177,0.002442434,0.0,0.0,0.000190273,0.0,0.0,0.0,0.0,0,0,0
ENSG00000276077,0.0,0.0,0.0,0.021961882,0.004913751,0.017504841,0.00061486,0.0,0.001701303,0.0,0.001777525,0.001228225,0.006286984,0.008813676,0.0,0.0,0.001211422,0.021602935,0.006931505,0.0,8.02e-05,0.004508862,0.0,0.027109243,0.012974775,0.0,0.0,0.0,0.0,0,0,1
ENSG00000276073,0.0,0.06168446,0.078884935,0.000207002,0.000760138,8.47e-05,5.33e-05,0.000508991,0.000815341,0.000115923,0.000163783,0.000333178,8.53e-05,0.0,0.0,0.0,0.001110471,0.000483736,0.000121375,0.00037361,0.000253819,0.000253885,0.0008859,0.000100066,0.00090606,0.0,0.0,0.0,0.0,0,0,1
ENSG00000275964,0.0,0.053781513,0.15210084,0.000325288,0.002942821,0.00085238,9.14e-05,0.0,8.99e-05,0.0,0.0,0.000587498,0.000110987,0.001417404,0.001505296,0.002304043,0.000951073,0.000991069,0.00103989,0.00053529,0.00355347,0.00056883,0.000729708,0.002464477,0.003723905,0.0,0.0,0.0,0.0,0,0,0
ENSG00000275854,0.0,0.18630137,0.263013699,0.001315939,0.0,0.000191927,0.0,0.000164191,0.0,0.0,0.0,0.000345007,0.000169187,0.00027489,0.000704313,6.78e-05,0.001062651,0.000578123,0.000121375,0.000146385,3.47e-05,0.0,0.000439289,0.003768191,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000275720,0.0,0.017488076,0.069952305,0.000561861,0.0034532,0.000169347,0.000186552,0.000443315,0.0,6.38e-05,4.82e-05,0.000528354,0.000262578,0.001013659,0.0,0.0,0.00024441,0.0,0.000351004,0.003417115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000275632,0.0,0.0,0.0,0.001242009,0.0,0.000129833,0.000333128,0.0,0.0,0.0,0.0,0.000615098,0.000667273,0.001219826,0.0,0.0,0.002510514,0.000141581,9.84e-05,0.000404198,0.000152292,0.0,0.0,0.00385682,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000275549,0.0,0.085444903,0.128461992,0.0,0.0,1.69e-05,0.0,0.000487099,2.57e-05,0.0,1.45e-05,0.000605241,0.000851348,0.000103084,0.001256715,0.0,0.002847905,0.0,0.0,0.0007647,3.21e-05,0.0,0.002032932,0.000474598,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000275496,0.0,0.0,0.0,0.00977836,0.010093551,0.01007615,0.0,0.001001563,0.005919249,0.004706482,0.002707233,0.00146283,0.0,0.0,0.002043888,0.001641443,0.000911223,0.016954352,0.002056817,0.000795288,0.0,0.002770234,0.002767521,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
ENSG00000275491,0.0,0.078665077,0.0,0.000443575,0.0,2.26e-05,0.0,0.0,0.0,0.0,0.0,0.000104488,1.89e-05,0.000197578,0.002665341,0.0,0.000967013,0.0,2.62e-05,0.000292771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000275437,0.0,0.0,0.0,6.9e-05,0.000651547,7.9e-05,0.000390236,0.002197417,0.0,0.0,4.34e-05,0.002066099,0.001782553,0.000412336,0.002692961,9.79e-05,0.002157182,0.000271364,1.64e-05,0.000391089,9.35e-05,0.000167114,0.001344713,0.003379364,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000275223,0.0,0.0,0.0,0.0,0.000423506,0.000112898,0.000378815,0.006761915,0.000911641,3.48e-05,0.000105977,9.46e-05,0.000835106,0.001082381,0.008727956,0.0,0.001764001,0.000766898,0.0,0.000817136,0.000152292,0.0,0.0,0.0,0.001938968,0.0,0.0,0.0,0.0,0,0,0
ENSG00000275216,0.0,0.003092293,0.02378687,0.003913316,0.0,0.0,0.0,0.0,0.0,0.005013679,0.008174689,7.89e-06,0.0,0.003891418,0.0,0.0,0.0,0.0,0.0,4.37e-06,0.0,0.000115694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
ENSG00000275202,0.0,0.191992721,0.109190173,0.0,0.000640688,0.000767707,0.000177034,0.000139562,0.000321,0.000156496,0.00023604,0.000175461,9.2e-05,0.001108152,0.001104805,0.0,0.0,0.001486603,0.002128986,0.00052655,0.000753443,0.001205148,0.0,0.0,0.004004784,0.0,0.0,0.0,0.0,0,0,0
ENSG00000275180,0.0,0.057142857,0.0,0.009098212,0.000526667,0.000632229,0.003034324,0.0,0.00023112,0.0,0.000621411,0.0,0.0,0.003436131,0.0,0.0,0.009279602,0.001639983,0.0,0.000696969,0.000603823,0.001224431,0.00957162,0.007630729,0.0,0.0,0.0,0.0,0.0,0,0,0
