ID,gene_length,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,HeLa.S3_cytosol,MCF.7_cell,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_Alu,with_repeat_ERV1,with_repeat_ERVL-MaLR,with_repeat_Simple_repeat
ENSG00000280543,0.001277874,0.0,0.021760591,0.031904433,0.004926108,0.0,0.0,0.0,0.315400617,2.58e-05,0.000128144,2.71e-05,1.27e-05,0.000267534,1.13e-05,0.00041879,5.2e-05,0.0,0.0,2.83e-05,0.00018185,0.0,7.71e-05,0.000415913,0.0,0.00011683,0.0,0.0,0.000191277,0.00022417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000280441,0.019472771,0.0,0.003834764,0.003015021,0.0,0.0,0.0,0.0,0.368563078,0.0,0.000438646,0.002209831,0.000247303,0.001267267,0.000920119,0.000245563,0.000840108,0.001684965,0.001405982,0.0,0.000316554,0.000765093,0.000375737,0.001475106,0.00210268,0.000532745,0.000549781,0.001746856,0.005778166,0.001168045,0.000662643,0.000430157,0.000432543,0.000414571,0.001188521,0.003923239,0.0,0.003501597,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1
ENSG00000280434,0.009240013,0.0,0.074505995,0.056832059,0.062127481,0.038356357,0.02299979,0.0,0.254786428,0.0,5.42e-05,9.77e-05,2.04e-05,0.000682916,3.95e-05,0.000767147,5.47e-06,0.0,0.0,0.0,3.37e-05,0.0,9.63e-06,7.21e-05,1.57e-05,9.35e-06,1.72e-05,0.0,2.66e-05,0.000117984,0.0,0.0,0.000305664,0.0,0.000619886,2.72e-05,0.0,2.56e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,1
ENSG00000280426,0.001068259,0.0,0.086318501,0.159929157,0.069672131,0.101873536,0.0,0.432835821,0.215964894,0.000253331,0.000414003,0.000168316,3.57e-05,0.000295696,0.000231441,6.66e-05,7.94e-05,0.000304728,0.0,0.000332354,6.57e-05,6.96e-05,0.000130063,0.000820736,0.000272667,0.000528072,0.000498239,0.0,7.97e-05,0.000448341,0.000246031,0.000192368,0.000265293,0.000170328,0.000327026,0.000299,0.000289801,0.000460064,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
ENSG00000280417,0.001229702,0.0,0.076424847,0.163939162,0.057259714,0.079754601,0.014826176,0.203980099,0.216110653,0.0,0.000448503,0.000217182,3.06e-05,9.15e-05,6.77e-05,9.52e-06,0.0,5.38e-05,5.14e-05,4.24e-05,0.0,6.96e-05,0.0,0.000105365,0.0,0.000841177,0.000962117,0.0,0.0,3.54e-05,4.92e-05,0.000622525,0.000161483,0.000600967,0.000517385,0.007493114,7.13e-05,0.001904153,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
ENSG00000280407,0.001764156,0.0,0.115313648,0.125850198,0.123154483,0.116672668,0.129636298,0.258706468,0.222783429,0.0,0.0,0.0,2.55e-06,0.000211211,5.08e-05,0.000237949,0.0,0.000421241,3.85e-05,0.0,0.0,0.0,9.63e-06,0.000293912,0.0,1.4e-05,1.72e-05,0.0,2.66e-05,0.002300695,6.56e-06,5.34e-06,0.001136147,9.64e-05,0.0,0.0,0.0,0.00029393,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
ENSG00000280402,0.000977121,0.0,0.008207908,0.009693878,0.0,0.0,0.0,0.0,0.227152324,0.0,0.0,0.0,2.29e-05,0.000239373,0.0,0.0,0.001067239,0.000600493,0.0,0.0,0.000131336,0.0,0.00013488,0.000255094,1.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000191693,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1
ENSG00000280388,0.001249231,0.0,0.01786858,0.049458711,0.003524673,0.0,0.0,0.0,0.216514123,0.000214687,0.00024643,0.0,6.88e-05,0.000168969,0.0,0.000430212,0.000186083,0.000224065,0.0,0.000399532,0.000220577,0.0,0.000192686,0.000682098,8.39e-05,0.001102876,0.000137445,5.27e-05,0.000884657,0.000283162,1.97e-05,4.01e-05,0.000790113,0.0,0.000353872,0.000235576,3.34e-05,0.000204473,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000280384,0.001286988,0.0,0.024513699,0.05696184,0.002446184,0.015655577,0.015655577,0.024875622,0.219490547,1.72e-05,0.0,8.69e-05,1.53e-05,8.45e-05,0.0,6.66e-05,0.0001724,0.0,0.0,0.0,1.85e-05,0.0,9.63e-06,9.98e-05,0.0,1.87e-05,0.0,0.0,4.52e-05,4.72e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000280383,0.015001188,0.0,0.087021332,0.1476972,0.016528926,0.040413656,0.021331833,0.0,0.211853156,9.88e-05,0.000182359,8.69e-05,1.78e-05,4.93e-05,1.69e-05,9.33e-05,0.000191556,0.000206139,5.14e-05,9.19e-05,2.53e-05,0.0,2.41e-05,0.000116456,3.67e-05,6.08e-05,0.000377974,4.52e-05,6.64e-05,0.000106186,9.84e-06,5.34e-06,0.000144181,2.89e-05,0.000112263,0.0,1.78e-05,3.83e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,1
ENSG00000280378,0.001098204,0.0,0.05445325,0.073612885,0.0,0.01368301,0.002850627,0.0,0.221109416,0.000201806,0.0,0.000314914,6.12e-05,0.000176009,0.0,0.000188455,0.000363956,0.000322653,0.0,0.0,1.01e-05,0.0,1.45e-05,0.000377095,0.0,0.000140196,0.0,0.0,0.000326765,0.0,0.0,5.34e-06,0.00046138,0.0,0.0,0.0,8.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1
ENSG00000280367,0.002159952,0.0,0.040474446,0.096406499,0.016248154,0.019202363,0.0,0.298507463,0.216007291,0.0,0.00017743,3.8e-05,2.8e-05,2.11e-05,5.08e-05,0.0,5.47e-05,0.000197177,7.06e-05,0.001233952,0.0,0.0,3.85e-05,0.000260639,0.0,7.01e-05,4.3e-05,0.0,3.72e-05,0.0,1.97e-05,1.07e-05,0.0,0.000112481,0.000187918,0.0,0.000621958,0.000127796,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
ENSG00000280355,0.001337113,0.0,0.447388496,0.07035455,0.441301273,0.0,0.281471004,0.865671642,0.221250464,0.000863042,0.002651592,0.001259658,0.000359482,0.00152776,0.000937054,0.001623763,0.002394446,0.002133094,0.000866701,0.001028883,0.000734135,0.000365158,0.000659948,0.001702472,0.0,0.001000065,0.003092518,0.0018598,0.002146556,0.003350756,0.000554389,0.000382065,0.003766011,0.001391545,0.000500301,0.000697666,0.001328628,0.003348243,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0
ENSG00000280353,0.001006415,0.0,0.036623063,0.035733416,0.01115933,0.0,0.0,0.069651741,0.223542152,0.0001374,0.000138001,7.6e-05,3.06e-05,0.0,0.0,9.33e-05,6.02e-05,6.27e-05,1.93e-05,0.000240426,4.04e-05,0.0,4.34e-05,0.000183002,6.29e-05,0.0,0.000137445,0.0,7.44e-05,0.000129783,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.000255591,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,1
ENSG00000280347,0.00319436,0.0,0.061940491,0.176290913,0.030558906,0.098914355,0.023321271,0.0,0.234560546,0.0,0.001079365,0.000195464,5.1e-05,0.001731931,0.000513686,0.001698003,0.000831899,0.00079767,0.00017976,0.002690653,0.000781282,0.000515858,0.000968245,0.001824473,0.000435218,0.001275784,0.000309252,7.53e-05,0.000592428,0.000707906,0.000265713,0.000170994,0.003039338,0.000485273,0.002035373,0.00152218,0.000151588,0.000996805,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000280332,0.001257043,0.0,0.024454955,0.036074575,0.023523524,0.011011011,0.0,0.0,0.247471869,0.0,0.000152787,0.00048866,3.82e-05,0.00057027,5.08e-05,0.000597727,0.001116496,0.000779745,7.7e-05,0.00013082,0.000240783,0.0,0.000110794,0.000476914,0.0,0.000990719,0.000128855,0.0,0.001665706,0.00037755,0.0,1.34e-05,0.001597527,2.89e-05,0.001090901,0.0,0.0,0.000472843,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000280328,0.00249065,0.0,0.152389931,0.218253789,0.147187259,0.180066787,0.114307732,0.0,0.231916929,0.0,0.000409075,0.000173746,1.27e-05,0.00095749,6.21e-05,0.000774761,0.000763486,0.000985884,0.0,0.000300533,0.000437787,0.0,0.000240857,0.000410368,0.0,0.000210294,0.000223349,0.0,0.000369271,0.000235969,9.84e-06,0.0,0.000467147,0.0,0.000610124,0.0,0.0,0.000204473,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1
ENSG00000280327,0.001033757,0.0,0.02116435,0.025738973,0.0,0.0,0.0,0.0,0.225297913,0.000249037,0.000187287,0.00024433,5.86e-05,0.000464664,0.000259665,0.000327418,0.000186083,0.000448129,8.99e-05,0.000152034,7.91e-05,9.85e-05,0.000149331,0.000316094,0.000141577,0.000672941,0.000292071,0.0,0.000714633,0.00037755,0.000121375,0.000168322,0.001020802,0.000218534,0.0,0.000280879,0.000477058,0.000230032,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000280310,0.000637961,0.0,0.100831901,0.116660936,0.090735435,0.087870105,0.071633238,0.791044776,0.226537974,0.000141694,0.000108429,0.001210792,0.000244754,0.0,0.0,0.0,0.000495308,0.000788707,0.000590641,3.54e-05,0.0,0.0,0.0,0.000471369,0.000450949,0.0,5.15e-05,0.0,0.0,0.0,0.000124656,0.0,2.31e-05,0.0,0.0,0.0,0.000222924,0.000127796,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
ENSG00000280303,0.001259647,0.0,0.004933067,0.005942557,0.0,0.0,0.0,0.164179105,0.21613199,6.44e-05,0.000453432,0.000977321,0.000152971,0.000873006,0.000383853,0.00024366,0.000210711,0.000457092,0.00030174,3.54e-05,7.07e-05,0.0,9.63e-05,0.001070284,0.002191821,0.000743039,0.000730178,0.001084256,0.000401151,0.001463006,0.000278835,0.00024046,0.000340267,9.32e-05,0.000253811,0.00030806,0.0,0.000230032,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
ENSG00000280294,0.002137819,0.0,0.274914354,0.306463742,0.272455983,0.308266189,0.314532975,0.069651741,0.220437981,0.0,0.0,0.001069623,0.000132575,4.93e-05,4.52e-05,4.95e-05,0.0,0.0,0.0,0.0,1.35e-05,0.0,2.41e-05,0.001214467,0.0,0.00010281,0.0,0.0,0.000146115,0.0,5.58e-05,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ENSG00000280279,0.008267449,0.0,0.033125874,0.043356643,0.004304161,0.0,0.0,0.0,0.232757954,0.001794785,0.000152787,0.002991687,0.000405373,0.001246145,0.000208861,0.001003192,0.006682557,0.001801479,0.00019902,0.001965838,0.001064159,0.000121719,0.000144514,0.0,0.000120603,0.001364575,0.00079031,0.0,0.006407787,0.001109053,6.89e-05,0.000229773,0.0,0.0,0.000363634,0.000344303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0
ENSG00000280269,0.000527294,0.0,0.081201824,0.26604333,0.044469783,0.104903079,0.0,0.0,0.225306503,0.0,0.0,0.0,7.14e-05,0.0,0.0,0.000312189,0.000259968,0.000161326,0.0,0.001608735,0.000175115,0.0,0.0,0.0,5.77e-05,0.000280392,0.000309252,0.0,0.000571175,0.000460139,4.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00028115,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0
ENSG00000280248,0.001362502,0.0,0.172188889,0.117280093,0.1625,0.094907407,0.087962963,0.661691542,0.237848994,7.73e-05,9.36e-05,7.6e-05,1.02e-05,0.000211211,3.95e-05,0.000152287,0.000128616,0.000134439,0.0,0.0,0.0,0.0,2.89e-05,0.000327185,0.0,7.48e-05,5.15e-05,0.0,0.000143458,8.26e-05,0.0,0.0,0.0,0.0,0.000151311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0
ENSG00000280247,0.000619733,0.0,0.061996075,0.051124632,0.053974485,0.030421982,0.033366045,0.034825871,0.216026135,7.3e-05,0.0,0.000130309,2.8e-05,3.52e-05,0.0,2.47e-05,7.11e-05,0.000259915,0.00027606,4.95e-05,4.55e-05,0.0,0.0,0.0,9.96e-05,0.000121503,0.0,0.0,7.97e-05,4.72e-05,3.61e-05,0.000125574,0.0,0.000109267,0.0,0.0,0.0,0.00028115,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
ENSG00000280239,0.00127527,0.0,0.025024186,0.03312537,0.0,0.0,0.0,0.0,0.218446124,0.0,0.000162644,0.001503988,0.000418121,0.000485785,0.000304825,0.000751918,0.001401093,0.001693928,0.000564961,0.000116677,4.04e-05,0.0,2.89e-05,0.000216275,0.00089141,0.00072902,0.001417404,0.0,0.002037634,0.001050061,0.000170581,0.000283209,0.003102778,0.000173541,0.0,0.0,0.000135984,0.000587859,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
ENSG00000280237,0.003317395,0.0,0.229775324,0.239219446,0.230679837,0.218090258,0.227193492,0.437810945,0.217878052,0.0,0.0,0.004267634,0.001129436,1.41e-05,1.13e-05,0.0,0.0,0.0,0.0,0.0,0.000138071,0.0,0.0,0.005284873,0.0,0.000616863,0.000223349,0.0,0.001059995,3.54e-05,0.00039693,0.000128246,0.000299897,0.0,0.000532028,0.0,0.000804756,0.000140575,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
ENSG00000280228,0.002473725,0.0,0.036404448,0.117645979,0.023015257,0.040082751,0.026118438,0.0,0.216897641,0.0,1.97e-05,2.71e-05,2.55e-06,0.0,0.0,0.0,0.000103987,5.38e-05,0.0,0.0,0.0,0.0,0.0,1.11e-05,0.0,2.8e-05,0.0,0.0,4.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1
ENSG00000280214,0.001336462,0.0,0.085664151,0.108483019,0.054245283,0.073584906,0.043867925,0.0,0.217064461,0.0,6.41e-05,0.000200894,6.37e-05,0.000140807,1.13e-05,0.000157998,0.000188819,0.000250952,0.0,0.000187391,0.0,0.0,2.41e-05,0.00027173,1.57e-05,0.000140196,0.0,0.0,0.000217844,0.0,0.0,0.0,0.00010381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
ENSG00000280211,0.001584486,0.0,0.115952819,0.194512195,0.117153139,0.152738904,0.088764494,0.104477612,0.21990815,0.0,1.48e-05,0.0,2.55e-06,2.82e-05,5.64e-05,3.81e-05,0.000339327,9.86e-05,0.0,0.0,5.05e-06,0.0,0.0,8.87e-05,7.87e-05,0.0,0.0,0.0,1.59e-05,8.26e-05,9.84e-06,1.6e-05,0.0,4.18e-05,0.0,0.0,0.0,2.56e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
ENSG00000280206,0.000529898,0.0,0.062951192,0.090178207,0.06015891,0.068104427,0.043132804,0.0,0.232012532,0.00321172,0.005046896,0.002682202,0.000456364,0.007441671,0.010256787,0.001694196,0.001833461,0.020371947,0.016531525,0.004875703,0.001025432,0.008352267,0.004648541,0.003404944,0.00677472,0.010145524,0.005265871,0.00168662,0.0025052,0.006512736,0.003418187,0.004157293,0.003546856,0.006790609,0.001386201,0.009241809,0.0,0.011910543,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000280202,0.001060447,0.0,0.034891509,0.06846816,0.024764151,0.0,0.0,0.034825871,0.258295178,0.002769465,0.000552004,0.000390928,9.18e-05,0.002450049,0.00117414,0.000515873,5.47e-05,1.79e-05,0.0,0.001796126,8.42e-06,1.16e-05,1.45e-05,1.66e-05,0.0,0.002364641,0.000128855,0.0,0.000688067,2.36e-05,0.0,0.000609166,0.006211323,0.002638472,0.000932269,0.004376268,0.0,0.004332268,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0
ENSG00000280194,0.001449733,0.0,0.096613339,0.119309067,0.088927637,0.078901482,0.019180471,0.462686567,0.215518472,8.16e-05,9.86e-06,0.0,6.37e-05,0.0,0.0,0.0,0.0,2.69e-05,0.0,6.72e-05,0.0,0.0,0.0,8.32e-05,0.0,0.00011683,4.3e-05,0.0,3.72e-05,0.000165178,5.58e-05,0.000141604,0.0,6.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0
ENSG00000280187,0.001969866,0.0,0.053271581,0.09090915,0.022631749,0.0,0.0,0.074626866,0.215975147,0.000661237,0.001015293,0.000298626,9.18e-05,0.000443543,0.000530621,5.14e-05,9.3e-05,0.000779745,0.000622741,0.000608137,0.000161644,0.000457897,0.000399823,0.002467753,0.0,0.001831896,0.001503307,0.000361419,0.000191277,0.000861286,0.000928356,0.000977872,0.001251492,0.001234072,0.0,0.002536967,0.000376742,0.00084345,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0
ENSG00000280177,0.001763505,0.0,0.081715778,0.09354647,0.076008646,0.050432277,0.01981268,0.47761194,0.21661693,0.0,0.0,0.000347492,8.16e-05,0.0,0.0,1.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027173,0.0,0.0,0.0,0.0,0.0,0.0,1.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
ENSG00000280173,0.001338415,0.0,0.02739284,0.114812529,0.004239284,0.055110692,0.009420631,0.069651741,0.215985677,0.002361559,0.001981301,0.0,0.000272798,0.002147313,0.001557993,0.000439729,0.000284597,0.001057585,0.000571381,0.001919874,0.000956396,0.00221993,0.001878685,0.002883666,0.002936411,0.002752517,0.00131432,0.001039078,0.000656187,0.002194509,0.000921795,0.000368706,0.000645931,0.000530265,0.000514944,0.002047695,0.0,0.002223642,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
ENSG00000280164,0.002167764,0.0,0.016137255,0.020354167,0.0,0.0,0.0,0.0,0.259544106,0.0,0.007057768,0.007481933,0.003299076,0.00782185,0.0,0.009339016,0.005834239,0.008559265,0.002728504,0.010104974,0.001532255,0.000434712,0.002114725,0.002861484,0.000734103,0.007486471,0.007001117,0.0003313,0.011224254,0.002996803,0.000649521,0.001359937,0.006470849,0.00056883,0.0,0.0,0.0,0.002453674,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ENSG00000280161,0.000596298,0.0,0.057425229,0.0175941,0.0508647,0.0,0.0,0.019900498,0.217403919,0.0,0.000473146,0.002372718,0.000395175,0.000696997,0.000237086,6.85e-05,0.000262705,0.0,0.000532861,0.000583387,0.0,0.0,9.15e-05,0.001281013,0.0,0.000864543,0.004587235,0.001219788,0.00070932,0.001168045,0.0,0.002041242,0.0,0.001780406,0.0,0.001739635,0.001990713,0.001469649,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ENSG00000280160,0.001399607,0.0,0.096813261,0.127863329,0.091114118,0.096977898,0.074424899,0.0,0.216289388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11e-05,1.79e-05,0.0,0.0,0.0,0.0,0.0,5.55e-05,0.0,1.4e-05,0.0,0.0,3.45e-05,0.0,0.0,0.0,2.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
ENSG00000280157,0.001419788,0.0,0.245063167,0.225282028,0.0,0.0,0.0,0.0,0.219332318,0.0,2.96e-05,3.8e-05,1.78e-05,3.52e-05,1.13e-05,5.33e-05,0.000177873,0.000349541,1.93e-05,0.000279319,1.35e-05,0.0,0.0,0.000354913,0.0,7.94e-05,0.0,0.0,0.000140801,0.0,6.56e-06,8.02e-06,5.19e-05,6.43e-06,0.000104941,0.0,0.0,2.56e-05,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
ENSG00000280153,0.001503764,0.0,0.043339504,0.065645351,0.026924695,0.028607488,0.0,0.0,0.21832004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88e-05,9.44e-05,0.0,0.0,0.0,5.31e-06,0.0,0.0,0.0,0.0,9.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
ENSG00000280152,0.002614337,0.0,0.023237815,0.036953466,0.018858682,0.010286554,0.010041636,0.0,0.220929849,0.0,0.000162644,0.000781857,0.000127476,0.001626325,0.000208861,0.003135214,0.005694677,0.001720816,0.0,6.36e-05,0.000457993,0.0,0.000274577,0.000327185,0.0,0.000532745,0.000188987,8.28e-05,0.001094531,0.001639983,6.56e-06,2.4e-05,0.000726673,0.0,0.000234287,0.0,2.45e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0
ENSG00000280149,0.00034567,0.0,0.008551839,0.091538462,0.0,0.038461538,0.0,0.0,0.219607764,0.0,0.000502718,0.0,2.29e-05,0.000274574,0.000141123,0.0,0.000101251,0.000215102,0.0,0.0,0.000424317,0.000133312,0.000327566,0.001048102,0.0,0.0,0.0,0.0,0.001758688,0.0,0.00040349,0.000197712,0.0,0.000276381,0.00103721,0.000362424,0.0,0.001175719,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
ENSG00000280145,0.026329546,0.0,0.019560694,0.005965318,0.0,0.0,0.0,0.0,0.234152642,0.0,0.002572734,0.003985297,0.001180427,0.000851885,0.0,0.000999385,0.005601635,0.016777952,0.008923814,0.009143269,0.00322447,0.007708894,0.004923118,0.001064738,0.0,0.000733693,0.001176875,0.0,0.001065308,0.005167715,0.000180423,0.000408783,0.002641398,0.000604181,0.0,0.0,0.0,0.003821086,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0
ENSG00000280138,0.012104326,0.0,0.035202883,0.101464016,0.022399657,0.039279781,0.018862869,0.0,0.218088931,0.0,0.00021193,7.6e-05,1.78e-05,0.000344978,5.08e-05,0.000750015,0.000142299,8.96e-05,1.28e-05,0.000201534,0.000530396,1.74e-05,0.000289028,0.00027173,0.0,0.000313105,6.87e-05,0.0,0.000353332,0.000283162,6.56e-06,5.34e-06,0.000997733,1.93e-05,0.000363634,9.06e-05,4.46e-06,1.28e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,1
ENSG00000280137,0.000182274,0.0,0.31718732,0.37143804,0.30259366,0.368876081,0.325648415,0.129353234,0.220349307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000202502,0.0,0.0,0.000144963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1
ENSG00000280135,0.001856596,0.0,0.08388592,0.065118191,0.076053443,0.020897568,0.054470709,0.935323383,0.217025388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ENSG00000280129,0.001013576,0.0,0.32750431,0.377519704,0.335591133,0.363300493,0.331896552,0.228855721,0.216791786,0.000566774,0.000349931,0.000608111,0.000137674,0.000161928,0.0,0.000253178,0.001138388,0.000842483,0.00029532,0.000668244,8.42e-05,0.0,0.00010116,0.000393731,0.0,0.001070163,0.000369384,0.0,0.001245959,0.000247767,3.28e-05,0.000114887,0.001182285,0.000183183,0.00212323,0.0,0.0,0.000370607,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
ENSG00000280123,0.001372917,0.0,0.153147518,0.309180147,0.133731618,0.209558824,0.222886029,0.104477612,0.21790604,0.0,0.003198667,0.0,0.000912727,0.000682916,0.000677388,0.0,0.000522673,0.003118978,0.001373882,0.00176784,0.000134704,0.0,0.0,0.000926101,0.000403757,0.002565588,0.001108152,0.000105414,0.001243302,0.0,0.000606876,0.000876345,0.001678268,0.001449392,0.00217204,0.003288997,0.003270298,0.002351438,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0
ENSG00000280121,0.000301404,0.0,0.044039623,0.037173585,0.0,0.0,0.0,0.0,0.236266704,0.0,0.0,0.0,0.0,0.000675875,5.08e-05,0.000428308,0.000602032,0.0,0.0,0.000240426,0.0,0.0,7.71e-05,0.000177456,0.0,0.0,0.0,0.0,0.0,0.000613519,0.0,0.0,0.000109578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
ENSG00000280120,0.000641866,0.0,0.140673314,0.188303894,0.135802469,0.142450143,0.064577398,0.0,0.24106484,0.005259836,0.008437779,0.0,0.00089743,0.005322519,0.003894982,0.003474053,0.002936275,0.007680932,0.002388244,0.009595836,0.000804855,0.0,0.001459594,0.005539967,0.004897514,0.003388072,0.006949575,0.000496951,0.012634924,0.003303562,0.001797664,0.000686648,0.012722544,0.002882715,0.008353813,0.007012902,0.013618439,0.021392971,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
ENSG00000280107,0.001047427,0.0,0.046868138,0.13823568,0.01372315,0.0,0.0,0.0,0.219100101,0.0,0.000157715,0.001650586,0.000461463,7.04e-05,5.08e-05,4.76e-05,0.001986706,0.003271342,0.000603481,0.001870375,0.000387273,0.0,0.000476897,0.00184111,0.000251692,0.0,6.87e-05,0.0,0.000119548,0.000814092,0.000314919,0.0,0.001730174,0.00026674,0.000165954,0.0,0.000287572,0.000191693,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
